trade_number,symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_quantity,partial_quantity,entry_notional,account_risk_percent,setup_score,entry_reward_risk,route,buy_fee,sell_fees,partial_profit_taken,profit,profit_percent,exit_reason,cash_after_trade
22,LINKUSDT,2026-01-06 15:00:00,2026-01-06 16:30:00,14.10705,13.783105,13.74451713,13.74451713,83.51382233,0.0,1178.1336673,0.3,100.0,2.1378,IGNITION,1.17813367,1.15859227,False,-21.87812522,-1.8552,MARKET SEVERE SHOCK,10070.29030885
23,SOLUSDT,2026-01-12 03:00:00,2026-01-12 03:45:00,142.49121,142.63359434,141.179879,142.70494681,17.27874443,0.0,2462.06920084,0.225,100.0,2.2154,ADAPTIVE_BREAKOUT,2.4620692,2.46452942,False,-2.46637598,-0.1001,STOP LOSS,10067.82393288
24,SOLUSDT,2026-01-12 16:00:00,2026-01-12 17:00:00,142.65129,142.7938343,141.20035204,142.86526694,15.61238621,0.0,2227.12703322,0.225,100.0,2.2329,ADAPTIVE_BREAKOUT,2.22712703,2.22935249,False,-2.23102284,-0.1001,STOP LOSS,10065.59291004
25,LINKUSDT,2026-01-15 13:00:00,2026-01-15 14:45:00,14.097045,14.002995,13.90297959,13.90297959,155.60103481,0.0,2193.51478977,0.3,99.0,2.0838,IGNITION,2.19351479,2.17888051,False,-19.00667263,-0.8656,MARKET SEVERE SHOCK,10046.58623742
26,LINKUSDT,2026-02-26 10:00:00,2026-02-26 15:00:00,9.30465,9.14006612,9.14463844,9.14463844,141.26991235,0.0,1314.46708999,0.225,100.0,2.107,IGNITION,1.31446709,1.29121634,False,-25.8564336,-1.9651,STOP LOSS,10020.72980382
27,LINKUSDT,2026-03-05 15:00:00,2026-03-05 15:15:00,9.394695,9.27536,9.2444925,9.2444925,200.14439863,0.0,1880.2955811,0.3,100.0,2.1,IGNITION,1.88029558,1.85641135,False,-27.62093874,-1.4675,MARKET SEVERE SHOCK,9993.10886508
28,SOLUSDT,2026-03-10 16:00:00,2026-03-10 18:15:00,88.38417,87.1311526,87.17473997,87.17473997,18.59098456,0.0,1643.1487396,0.225,100.0,2.2477,ADAPTIVE_BREAKOUT,1.64314874,1.61985391,False,-26.55782972,-1.6147,STOP LOSS,9966.55103535
29,SOLUSDT,2026-03-13 13:00:00,2026-03-13 15:00:00,91.0455,91.13647722,89.81895996,91.18206825,24.37723365,0.0,2219.43742648,0.3,100.0,2.2739,ADAPTIVE_BREAKOUT,2.21943743,2.2216552,False,-2.22331978,-0.1001,STOP LOSS,9964.32771558
30,LINKUSDT,2026-03-15 00:00:00,2026-03-15 13:15:00,9.174585,9.1837527,9.05514741,9.18834688,187.71089372,0.0,1722.16954987,0.225,100.0,2.0772,IGNITION,1.72216955,1.72389043,False,-1.72518205,-0.1001,STOP LOSS,9962.60253352
31,SOLUSDT,2026-03-15 22:00:00,2026-03-16 01:15:00,90.045,91.5270037,88.57988168,91.57279009,20.39958629,5.09989657,1836.88074762,0.3,100.0,2.2956,ADAPTIVE_BREAKOUT,1.83688075,1.87426177,True,33.669876,1.8312,STOP LOSS,9996.27240952
32,SOLUSDT,2026-03-16 21:00:00,2026-03-16 23:15:00,95.817885,95.91363102,94.70658914,95.96161183,26.0814367,0.0,2499.06810238,0.29,100.0,2.2841,ADAPTIVE_BREAKOUT,2.4990681,2.5015653,False,-2.5034396,-0.1001,STOP LOSS,9993.76896993
33,SOLUSDT,2026-03-17 19:00:00,2026-03-18 00:30:00,95.377665,94.20306068,94.25018577,94.25018577,26.19525486,0.0,2498.44224248,0.2955,100.0,2.2261,ADAPTIVE_BREAKOUT,2.49844224,2.46767318,False,-35.7351749,-1.4289,STOP LOSS,9958.03379503
34,SOLUSDT,2026-03-24 08:00:00,2026-03-24 13:45:00,91.755855,90.72553987,90.77092533,90.77092533,22.74840197,0.0,2087.2990725,0.225,100.0,2.2762,ADAPTIVE_BREAKOUT,2.08729907,2.06386105,False,-27.58918291,-1.3204,STOP LOSS,9930.44461212
35,LINKUSDT,2026-03-25 20:00:00,2026-03-26 02:45:00,9.354675,9.26310398,9.26773785,9.26773785,257.00749759,0.0,2404.22161253,0.225,95.0,2.0279,IGNITION,2.40422161,2.38068717,False,-28.31934822,-1.1767,STOP LOSS,9902.1252639
36,SOLUSDT,2026-04-09 18:00:00,2026-04-09 18:30:00,84.692325,83.72767496,83.76955974,83.76955974,24.14458242,0.0,2044.86082154,0.225,100.0,2.2441,ADAPTIVE_BREAKOUT,2.04486082,2.02156975,False,-27.35750293,-1.3365,STOP LOSS,9874.76776097
37,LINKUSDT,2026-04-10 05:00:00,2026-04-10 08:00:00,8.974485,8.88774116,8.89218726,8.89218726,275.0789533,0.0,2468.69194024,0.2293,95.0,2.0256,IGNITION,2.46869194,2.44483054,False,-28.77492646,-1.1644,STOP LOSS,9845.99283451
38,SOLUSDT,2026-04-10 13:00:00,2026-04-10 16:00:00,84.152055,84.23614394,83.37475661,84.27828308,29.25060129,0.0,2461.49820863,0.2309,100.0,2.216,ADAPTIVE_BREAKOUT,2.46149821,2.46395786,False,-2.46580398,-0.1001,STOP LOSS,9843.52703052
39,LINKUSDT,2026-04-21 16:00:00,2026-04-21 17:15:00,9.42471,9.3184933,9.32315488,9.32315488,218.08782261,0.0,2055.41448268,0.225,100.0,2.0516,IGNITION,2.05541448,2.03224991,False,-27.25223349,-1.3246,STOP LOSS,9816.27479703
40,SOLUSDT,2026-04-22 03:00:00,2026-04-22 17:00:00,87.46371,87.55110811,86.43482445,87.59490556,28.05813633,0.0,2454.06869926,0.2941,100.0,2.2556,ADAPTIVE_BREAKOUT,2.4540687,2.45652093,False,-2.45836148,-0.1001,STOP LOSS,9813.81643556
41,LINKUSDT,2026-04-26 15:00:00,2026-04-27 01:30:00,9.48474,9.49421763,9.39050269,9.49896711,258.67383912,0.0,2453.45410889,0.2484,100.0,2.039,IGNITION,2.45345411,2.45590572,False,-2.45774581,-0.1001,STOP LOSS,9811.35868974
