trade_number,symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_quantity,partial_quantity,entry_notional,account_risk_percent,setup_score,entry_reward_risk,route,buy_fee,sell_fees,partial_profit_taken,profit,profit_percent,exit_reason,cash_after_trade
22,SOLUSDT,2026-05-11 06:00:00,2026-05-11 14:45:00,95.757855,94.53307909,94.46943122,94.58036928,23.19368621,0.0,2220.97764099,0.3,89.0,2.0811,IGNITION,2.22097764,2.19257057,False,-32.82061627,-1.4763,STOP LOSS,9906.96541141
23,BTCUSDT,2026-05-13 04:00:00,2026-05-13 10:45:00,81290.614995,80792.22719196,80832.64351372,80832.64351372,0.03407083,0.0,2769.63908606,0.1575,99.0,1.9161,IGNITION,2.76963909,2.7526586,False,-22.50278601,-0.8117,STOP LOSS,9884.4626254
24,XRPUSDT,2026-05-14 18:00:00,2026-05-14 20:15:00,1.4925459,1.5085894,1.47260106,1.50934407,1115.07752192,278.76938048,1664.30438352,0.225,100.0,2.2728,ADAPTIVE_BREAKOUT,1.66430438,1.68862812,True,20.97079973,1.2588,STOP LOSS,9905.43342512
25,LINKUSDT,2026-05-15 01:00:00,2026-05-15 02:00:00,10.535265,10.43182533,10.43704385,10.43704385,226.90860991,0.0,2390.5423362,0.225,95.0,2.3543,IGNITION,2.39054234,2.36707098,False,-28.22896608,-1.1797,STOP LOSS,9877.20445904
26,BTCUSDT,2026-05-15 03:00:00,2026-05-15 05:45:00,81339.78957,80383.88577022,80424.09781913,80424.09781913,0.03640479,0.0,2961.1578828,0.3375,100.0,1.5217,PULLBACK,2.96115788,2.92635841,False,-40.6869925,-1.3727,STOP LOSS,9836.51746654
27,BTCUSDT,2026-05-25 15:00:00,2026-05-25 19:45:00,77752.846995,77365.2847962,77403.98678959,77403.98678959,0.04440895,0.0,3452.92220338,0.1575,100.0,2.0214,ADAPTIVE_BREAKOUT,3.4529222,3.43571097,False,-24.09986303,-0.6973,STOP LOSS,9812.41760351
28,BTCUSDT,2026-06-12 15:00:00,2026-06-12 16:00:00,64031.989995,63532.97664568,63564.75902519,63564.75902519,0.03307691,0.0,2117.98050559,0.1575,100.0,2.1671,ADAPTIVE_BREAKOUT,2.11798051,2.10147468,False,-20.72527589,-0.9776,STOP LOSS,9791.69232762
29,BTCUSDT,2026-06-13 07:00:00,2026-06-14 06:45:00,63767.868,64253.43482325,63389.61123669,64285.57761206,0.04077102,0.01019276,2599.88124982,0.1575,99.0,1.9282,IGNITION,2.59988125,2.62211116,True,17.00791696,0.6535,STOP LOSS,9808.70024459
30,BTCUSDT,2026-06-15 12:00:00,2026-06-15 14:15:00,66267.006945,66333.22425169,65784.84842091,66366.40745542,0.03764105,0.0,2494.36002438,0.1846,100.0,2.1665,ADAPTIVE_BREAKOUT,2.49436002,2.49685251,False,-2.49872328,-0.1001,STOP LOSS,8016.00610793
31,SOLUSDT,2026-06-15 11:00:00,2026-06-15 22:30:00,71.91594,73.93731852,71.25385983,73.97430568,33.33369063,8.33342266,2397.2236954,0.225,100.0,2.2154,ADAPTIVE_BREAKOUT,2.3972237,2.45848832,True,56.40891014,2.3507,STOP LOSS,9862.61043145
32,ETHUSDT,2026-06-16 09:00:00,2026-06-16 13:15:00,1804.131615,1805.93439352,1786.26485947,1806.83781242,1.6560271,0.0,2987.69084101,0.3,100.0,2.2284,ADAPTIVE_BREAKOUT,2.98769084,2.99067629,False,-2.99291706,-0.1001,STOP LOSS,9859.61751439
33,ETHUSDT,2026-06-17 02:00:00,2026-06-17 08:00:00,1798.65888,1782.66159619,1783.55337288,1783.55337288,0.91380345,0.0,1643.62068992,0.14,95.0,2.0096,IGNITION,1.64362069,1.62900232,False,-17.89099614,-1.0874,STOP LOSS,9841.72651825
34,BTCUSDT,2026-06-21 04:00:00,2026-06-21 07:30:00,64458.213,64148.4883175,64180.5786068,64180.5786068,0.05583141,0.0,3598.79283183,0.1575,100.0,2.0055,ADAPTIVE_BREAKOUT,3.59879283,3.58150047,False,-24.47265862,-0.6793,STOP LOSS,9817.25385963
35,ETHUSDT,2026-06-21 19:00:00,2026-06-21 21:00:00,1736.2677,1724.57069083,1725.43340754,1725.43340754,1.26857895,0.0,2202.59266354,0.14,98.0,1.9408,IGNITION,2.20259266,2.18775408,False,-19.2289264,-0.8721,STOP LOSS,9798.02493322
36,ETHUSDT,2026-06-22 12:00:00,2026-06-22 14:45:00,1768.56384,1751.58260022,1752.45882963,1752.45882963,0.8517371,0.0,1506.351445,0.14,100.0,2.2134,ADAPTIVE_BREAKOUT,1.50635145,1.49188789,False,-17.46179135,-1.1581,STOP LOSS,9780.56314187
37,ETHUSDT,2026-07-01 22:00:00,2026-07-01 23:15:00,1632.926055,1616.31090364,1617.11946338,1617.11946338,0.86627078,0.0,1414.55612154,0.14,100.0,2.2266,ADAPTIVE_BREAKOUT,1.41455612,1.4001629,False,-17.20793909,-1.2153,STOP LOSS,9763.35520278
38,BTCUSDT,2026-07-02 09:00:00,2026-07-02 16:30:00,60542.256,61096.06296304,59920.58624285,61126.62627618,0.02473546,0.00618386,1497.54026267,0.1575,95.0,2.0442,IGNITION,1.49754026,1.51531187,True,14.75875374,0.9845,STOP LOSS,9778.11395652
39,ETHUSDT,2026-07-03 02:00:00,2026-07-03 02:45:00,1713.186165,1696.32377166,1697.17235784,1697.17235784,1.83181561,0.0,3138.24115351,0.3,100.0,2.2182,ADAPTIVE_BREAKOUT,3.13824115,3.10735236,False,-37.13438879,-1.1821,STOP LOSS,9740.97956774
40,BTCUSDT,2026-07-03 10:00:00,2026-07-03 14:15:00,61749.549345,61811.25258218,61254.18995671,61842.17366902,0.04867581,0.0,3005.70947652,0.2475,95.0,2.0006,IGNITION,3.00570948,3.00871293,False,-3.01096721,-0.1001,STOP LOSS,7873.94693772
41,ETHUSDT,2026-07-03 21:00:00,2026-07-04 02:45:00,1767.033075,1743.45439972,1744.326563,1744.326563,1.29324936,0.0,2285.21439207,0.3,100.0,2.2678,ADAPTIVE_BREAKOUT,2.28521439,2.25472129,False,-35.03304238,-1.5315,STOP LOSS,8314.69786372
42,LINKUSDT,2026-07-03 06:00:00,2026-07-04 09:45:00,7.7768865,7.89007542,7.68535427,7.89402243,239.44794659,59.86198665,1862.1595033,0.225,95.0,2.0641,IGNITION,1.8621595,1.893207,True,27.2921264,1.4642,STOP LOSS,6279.51437226
43,BTCUSDT,2026-07-04 07:00:00,2026-07-04 23:15:00,62531.260005,62960.65090027,62228.33748563,62992.14697376,0.05512868,0.01378217,3447.26604624,0.1715,91.0,1.8699,IGNITION,3.44726605,3.47293464,True,18.74839208,0.5433,STOP LOSS,8430.54202704
44,XRPUSDT,2026-07-04 15:00:00,2026-07-04 23:30:00,1.1741868,1.15408115,1.15465848,1.15465848,1121.72691148,0.0,1317.11693266,0.225,100.0,2.2804,ADAPTIVE_BREAKOUT,1.31711693,1.29456389,False,-25.16472746,-1.9087,STOP LOSS,9723.81134917
45,SOLUSDT,2026-07-05 15:00:00,2026-07-05 17:00:00,81.490725,80.89898214,80.93945186,80.93945186,29.83103706,0.0,2430.95283729,0.1691,100.0,2.0216,IGNITION,2.43095284,2.41330053,False,-22.49655662,-0.9245,STOP LOSS,9701.31479255
46,LINKUSDT,2026-07-05 22:00:00,2026-07-06 00:00:00,8.0550255,8.06307448,7.99731199,8.06710804,301.09509872,0.0,2425.32869814,0.1791,100.0,2.1629,ADAPTIVE_BREAKOUT,2.4253287,2.42775221,False,-2.4295712,-0.1001,STOP LOSS,7278.3691526
47,BTCUSDT,2026-07-05 23:00:00,2026-07-06 05:30:00,63767.857995,63004.79458933,63036.3127457,63036.3127457,0.03792033,0.0,2418.09797078,0.2857,100.0,2.2519,ADAPTIVE_BREAKOUT,2.41809797,2.38916236,False,-33.74287352,-1.394,STOP LOSS,9665.14234783
48,ETHUSDT,2026-07-07 15:00:00,2026-07-07 19:00:00,1790.344725,1792.13372697,1772.13475314,1793.03024209,1.59228291,0.0,2850.735315,0.3,98.0,2.0445,IGNITION,2.85073531,2.85358391,False,-2.85572196,-0.1001,STOP LOSS,7685.55818491
49,BTCUSDT,2026-07-07 16:00:00,2026-07-07 19:30:00,63962.46525,63438.80992401,63470.54519661,63470.54519661,0.03087363,0.0,1974.75368727,0.157,98.0,2.1791,ADAPTIVE_BREAKOUT,1.97475369,1.95858654,False,-20.10048266,-1.0169,STOP LOSS,9642.18614321
50,BTCUSDT,2026-07-09 14:00:00,2026-07-09 16:00:00,63059.87418,62836.615975,62564.95545449,62564.95545449,0.03068472,0.0,1934.9746666,0.1575,100.0,1.9962,IGNITION,1.93497467,1.92812405,False,-10.71371452,-0.5531,HARD DRAWDOWN LOCK,9631.47242868
