trade_number,symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_quantity,partial_quantity,entry_notional,account_risk_percent,setup_score,entry_reward_risk,route,buy_fee,sell_fees,partial_profit_taken,profit,profit_percent,exit_reason,cash_after_trade
36,LINKUSDT,2024-04-21 11:00:00,2024-04-21 14:00:00,14.877435,14.72802745,14.73539515,14.73539515,156.6112868,0.0,2329.97423966,0.225,95.0,2.055,IGNITION,2.32997424,2.30657533,False,-28.03545748,-1.202,STOP LOSS,9858.65045872
37,SOLUSDT,2024-04-22 06:00:00,2024-04-22 07:45:00,153.25659,153.40973165,150.65860906,153.48647489,8.53815484,0.0,1308.52849609,0.225,100.0,2.2998,ADAPTIVE_BREAKOUT,1.3085285,1.30983604,False,-1.31081744,-0.1001,STOP LOSS,9857.33964128
38,LINKUSDT,2024-04-22 20:00:00,2024-04-23 00:15:00,15.4066995,15.42209464,15.21466262,15.42980955,115.49351523,0.0,1779.37388338,0.225,95.0,2.055,IGNITION,1.77937388,1.78115192,False,-1.78248645,-0.1001,STOP LOSS,9855.55715482
39,SOLUSDT,2024-04-24 05:00:00,2024-04-24 08:30:00,159.23958,157.03002697,157.10858126,157.10858126,13.87456072,0.0,2209.37922148,0.3,100.0,2.2571,ADAPTIVE_BREAKOUT,2.20937922,2.17872264,False,-35.0446796,-1.5846,STOP LOSS,9820.51247522
40,LINKUSDT,2024-05-05 14:00:00,2024-05-05 18:45:00,14.321157,14.33546742,14.19243017,14.34263874,171.43364316,42.85841079,2455.12811881,0.2247,100.0,2.0221,IGNITION,2.45512812,2.46768973,True,7.63879424,0.3108,STOP LOSS,9828.15126946
41,SOLUSDT,2024-05-06 06:00:00,2024-05-06 10:45:00,148.81437,152.34379,147.32232283,152.47251806,16.51075644,4.12768911,2457.03781737,0.2507,100.0,2.2305,ADAPTIVE_BREAKOUT,2.45703782,2.51274699,True,50.73938595,2.063,MARKET SEVERE SHOCK,9878.89065542
42,SOLUSDT,2024-05-18 10:00:00,2024-05-18 13:15:00,175.137525,173.02987444,173.11643266,173.11643266,14.10161908,0.0,2469.72266385,0.2885,100.0,2.2359,ADAPTIVE_BREAKOUT,2.46972266,2.44000138,False,-34.63100938,-1.4008,STOP LOSS,9844.25964603
43,LINKUSDT,2024-05-19 14:00:00,2024-05-19 17:00:00,16.664328,16.68097983,16.3210184,16.68932449,86.02375012,0.0,1433.52798775,0.3,100.0,2.1224,IGNITION,1.43352799,1.43496044,False,-1.43603559,-0.1001,STOP LOSS,9842.82361045
44,SOLUSDT,2024-05-20 17:00:00,2024-05-21 07:15:00,179.94993,180.66860495,177.49436668,180.75898444,12.0251311,3.00628277,2163.92149963,0.3,100.0,2.2893,ADAPTIVE_BREAKOUT,2.1639215,2.18488948,True,16.61917252,0.7672,STOP LOSS,9859.44278297
45,LINKUSDT,2024-05-23 12:00:00,2024-05-23 13:00:00,16.70835,16.449771,16.51705572,16.51705572,147.5226875,0.0,2464.86069574,0.2862,100.0,2.0436,IGNITION,2.4648607,2.42671443,False,-43.03784413,-1.7443,MARKET SEVERE SHOCK,9816.40493883
46,LINKUSDT,2024-05-24 18:00:00,2024-05-25 13:30:00,17.380686,16.97031865,16.9343429,16.97880806,49.48415516,0.0,860.06856282,0.225,100.0,2.1377,IGNITION,0.86006856,0.83976188,False,-22.00651189,-2.5561,STOP LOSS,9794.39842695
47,SOLUSDT,2024-05-29 04:00:00,2024-05-29 08:15:00,172.436175,169.79806663,169.57788367,169.88300813,7.7099896,0.0,1329.48111579,0.225,100.0,2.2975,ADAPTIVE_BREAKOUT,1.32948112,1.30914133,False,-22.97841054,-1.7266,STOP LOSS,9771.42001641
48,SOLUSDT,2024-06-05 16:00:00,2024-06-05 18:45:00,174.82737,173.08119322,173.16777711,173.16777711,13.97295517,0.0,2442.8550041,0.2373,100.0,2.221,ADAPTIVE_BREAKOUT,2.442855,2.41845575,False,-29.26056062,-1.1966,STOP LOSS,9742.15945579
49,SOLUSDT,2024-07-14 01:00:00,2024-07-16 07:00:00,144.982455,153.952985,142.75415668,154.68654494,9.83703959,2.4592599,1426.19814956,0.225,100.0,2.2742,ADAPTIVE_BREAKOUT,1.42619815,1.50315692,True,74.02941365,5.1855,MARKET SEVERE SHOCK,9816.18886943
50,SOLUSDT,2024-07-19 04:00:00,2024-07-19 07:45:00,161.92092,162.08271948,159.403048,162.16380138,8.77186171,0.0,1420.34791768,0.225,100.0,2.2772,ADAPTIVE_BREAKOUT,1.42034792,1.4217672,False,-1.42283246,-0.1001,STOP LOSS,9814.76603697
51,SOLUSDT,2024-07-21 15:00:00,2024-07-21 18:00:00,174.117015,173.443235,172.44484427,174.37819052,14.09219834,0.0,2453.69150924,0.2401,100.0,2.2027,ADAPTIVE_BREAKOUT,2.45369151,2.44419647,False,-14.39292937,-0.586,MARKET SEVERE SHOCK,9800.3731076
52,LINKUSDT,2024-07-22 03:00:00,2024-07-22 05:45:00,14.601297,14.38484177,14.39203779,14.39203779,140.50095647,0.0,2051.49619424,0.3,95.0,2.0425,IGNITION,2.05149619,2.02108403,False,-34.48474708,-1.6793,STOP LOSS,9765.88836052
53,SOLUSDT,2024-07-26 09:00:00,2024-07-27 15:30:00,178.26909,182.57389856,175.89835672,182.66523118,9.2685453,2.31713632,1652.29513581,0.225,100.0,2.2866,ADAPTIVE_BREAKOUT,1.65229514,1.69299421,True,37.35378972,2.2585,STOP LOSS,9803.24215024
54,SOLUSDT,2024-07-29 01:00:00,2024-07-29 14:15:00,188.19405,190.01790985,185.39629493,190.11296633,10.51190178,2.62797544,1978.27736867,0.3,100.0,2.2857,ADAPTIVE_BREAKOUT,1.97827737,2.0007911,True,18.53465953,0.936,STOP LOSS,9821.77680977
55,LINKUSDT,2024-08-20 14:00:00,2024-08-20 14:15:00,10.44522,10.34642697,10.35160277,10.35160277,235.0782657,0.0,2455.44420244,0.2241,100.0,2.0216,IGNITION,2.4554442,2.43203181,False,-28.29986444,-1.1514,STOP LOSS,9793.47694532
56,LINKUSDT,2024-08-23 13:00:00,2024-08-23 15:00:00,11.675835,11.57421,11.47775805,11.50423383,111.24627598,0.0,1298.89316276,0.225,100.0,2.1057,IGNITION,1.29889316,1.28758776,False,-13.89188372,-1.0684,MARKET SEVERE SHOCK,9779.5850616
57,SOLUSDT,2024-08-24 09:00:00,2024-08-24 22:00:00,155.687805,157.60874442,154.23500581,157.68758821,15.70383927,3.92595982,2444.8962654,0.2333,99.0,2.2413,ADAPTIVE_BREAKOUT,2.44489627,2.47861681,True,28.79702668,1.1767,STOP LOSS,9808.38208828
58,LINKUSDT,2024-08-25 14:00:00,2024-08-26 01:15:00,12.2061,12.06124925,12.06728289,12.06728289,200.89099074,0.0,2452.09552207,0.2843,100.0,2.0594,IGNITION,2.45209552,2.42299631,False,-33.97430254,-1.3841,STOP LOSS,9774.40778574
59,SOLUSDT,2024-09-19 13:00:00,2024-09-20 13:15:00,140.65029,147.74609,138.78380853,148.51936808,15.71042834,3.92760708,2209.67630185,0.3,100.0,2.272,ADAPTIVE_BREAKOUT,2.2096763,2.30766292,True,93.46927517,4.2258,MARKET SEVERE SHOCK,9867.87706091
60,SOLUSDT,2024-09-24 09:00:00,2024-09-24 10:15:00,148.37415,146.34841637,146.42162718,146.42162718,15.16173379,0.0,2249.60936341,0.3,100.0,2.2709,ADAPTIVE_BREAKOUT,2.24960936,2.21889573,False,-35.18213914,-1.5624,STOP LOSS,9832.69492177
61,SOLUSDT,2024-09-25 15:00:00,2024-09-25 17:30:00,151.8759,150.1174494,150.19254567,150.19254567,16.18541013,0.0,2458.17373044,0.2771,100.0,2.2467,ADAPTIVE_BREAKOUT,2.45817373,2.42971249,False,-33.34913043,-1.3553,STOP LOSS,9799.34579134
62,LINKUSDT,2024-09-26 07:00:00,2024-09-28 06:45:00,12.26613,12.61561217,12.04485385,12.62192313,99.64258721,24.9106468,1222.22892825,0.225,100.0,2.1114,IGNITION,1.22222893,1.25921238,True,34.50201255,2.8201,STOP LOSS,9833.84780389
63,SOLUSDT,2024-09-29 20:00:00,2024-09-29 22:00:00,159.509715,159.66910508,157.61119659,159.74897957,15.41261578,0.0,2458.46195097,0.2976,100.0,2.2393,ADAPTIVE_BREAKOUT,2.45846195,2.46091857,False,-2.46276242,-0.1001,STOP LOSS,9831.38504148
64,LINKUSDT,2024-10-07 17:00:00,2024-10-07 18:30:00,11.56578,11.36135791,11.36704144,11.36704144,148.40680349,0.0,1716.44043962,0.3,100.0,2.1069,IGNITION,1.71644044,1.68610281,False,-33.74017152,-1.9637,STOP LOSS,9797.64486996
65,SOLUSDT,2024-10-11 18:00:00,2024-10-12 12:15:00,145.942935,146.08876848,144.67642305,146.1618494,16.78334904,0.0,2449.41121749,0.217,100.0,2.231,ADAPTIVE_BREAKOUT,2.44941122,2.45185879,False,-2.45369585,-0.1001,STOP LOSS,9795.19117411
66,SOLUSDT,2024-10-18 17:00:00,2024-10-18 20:15:00,155.767845,154.22962664,154.30678003,154.30678003,15.72081705,0.0,2448.79779353,0.2345,100.0,2.2188,ADAPTIVE_BREAKOUT,2.44879779,2.42461574,False,-29.05546299,-1.1853,STOP LOSS,9766.13571112
67,SOLUSDT,2024-10-19 15:00:00,2024-10-19 18:00:00,157.048485,155.42977539,155.4266054,155.50752916,15.54637046,0.0,2441.53392778,0.2582,100.0,2.2355,ADAPTIVE_BREAKOUT,2.44153393,2.41636887,False,-30.02296204,-1.2284,STOP LOSS,9736.11274909
68,LINKUSDT,2024-10-21 04:00:00,2024-10-21 06:00:00,11.895945,11.90783202,11.79721116,11.91378892,204.60990592,0.0,2434.02818727,0.2075,95.0,2.0073,IGNITION,2.43402819,2.43646039,False,-2.43828591,-0.1001,STOP LOSS,9733.67446317
69,LINKUSDT,2024-10-22 02:00:00,2024-10-22 09:30:00,11.82591,11.91348084,11.68163957,11.91944056,151.80357381,37.95089345,1795.21540151,0.225,100.0,2.0689,IGNITION,1.7952154,1.81590608,True,17.07955977,0.9504,STOP LOSS,9750.75402294
70,SOLUSDT,2024-10-22 15:00:00,2024-10-22 15:30:00,170.24508,167.71224099,167.79613906,167.79613906,8.95864664,0.0,1525.16551466,0.225,100.0,2.2819,ADAPTIVE_BREAKOUT,1.52516551,1.5024747,False,-25.71844993,-1.6846,STOP LOSS,9725.03557301
71,SOLUSDT,2024-10-24 14:00:00,2024-10-25 01:15:00,175.90791,176.08368598,173.89065218,176.17177187,10.84706667,0.0,1908.08482697,0.225,100.0,2.2518,ADAPTIVE_BREAKOUT,1.90808483,1.90999148,False,-1.91142254,-0.1001,STOP LOSS,9723.12415047
72,LINKUSDT,2024-10-29 21:00:00,2024-10-30 09:00:00,11.575785,11.87523407,11.39389983,11.88117466,160.37246604,40.09311651,1856.43718678,0.3,100.0,2.0982,IGNITION,1.85643719,1.90680007,True,46.59964156,2.5077,STOP LOSS,9769.72379203
73,SOLUSDT,2024-11-06 22:00:00,2024-11-07 00:15:00,188.95443,185.95316512,186.04618821,186.04618821,10.07796928,0.0,1904.27694089,0.3,100.0,2.2896,ADAPTIVE_BREAKOUT,1.90427694,1.87403029,False,-34.02496249,-1.785,STOP LOSS,9735.69882954
74,SOLUSDT,2024-11-07 16:00:00,2024-11-08 15:15:00,192.746325,198.45610057,189.92151833,198.55537826,10.33950281,2.5848757,1992.90116918,0.3,100.0,2.2961,ADAPTIVE_BREAKOUT,1.99290117,2.05152548,True,54.57988759,2.736,STOP LOSS,9790.27871714
75,LINKUSDT,2024-11-11 03:00:00,2024-11-11 04:30:00,14.54727,14.17254515,14.17963496,14.17963496,79.8912871,0.0,1162.20012407,0.3,95.0,2.1367,IGNITION,1.16220012,1.13226287,False,-32.23171379,-2.7706,STOP LOSS,9758.04700334
76,SOLUSDT,2024-11-16 04:00:00,2024-11-16 08:45:00,221.45067,218.25936436,218.36854863,218.36854863,9.4980494,0.0,2103.34940318,0.3,100.0,2.2889,ADAPTIVE_BREAKOUT,2.1033494,2.07303822,False,-34.48756627,-1.638,STOP LOSS,9723.55943707
77,LINKUSDT,2024-11-16 17:00:00,2024-11-16 23:00:00,14.22711,14.53273,14.00782559,14.58354392,133.02668871,33.25667218,1892.58533319,0.3,100.0,2.0962,IGNITION,1.89258533,1.93741852,True,41.00318192,2.1644,EMERGENCY STOP EXIT,9764.56261899
78,LINKUSDT,2024-11-17 07:00:00,2024-11-17 11:15:00,14.417205,14.12351068,14.13057596,14.13057596,102.20069935,0.0,1473.44843368,0.3,100.0,2.1196,IGNITION,1.47344843,1.44187101,False,-34.49274594,-2.3386,STOP LOSS,9730.06987305
79,LINKUSDT,2024-11-18 13:00:00,2024-11-18 13:15:00,14.52726,14.262865,14.20847699,14.20847699,68.67573461,0.0,997.67025234,0.225,100.0,2.1271,IGNITION,0.99767025,0.97951273,False,-20.13470384,-2.0162,MARKET SEVERE SHOCK,9709.93516922
80,LINKUSDT,2024-11-20 10:00:00,2024-11-20 11:15:00,14.857425,14.57133512,14.57862443,14.57862443,104.48258891,0.0,1552.34222854,0.3,100.0,2.1148,IGNITION,1.55234223,1.52245082,False,-32.96620476,-2.1215,STOP LOSS,9676.96896445
81,LINKUSDT,2024-11-22 21:00:00,2024-11-23 16:30:00,15.30765,17.35132,15.01494824,17.81622956,99.1825488,24.7956372,1518.25174317,0.3,95.0,2.1164,IGNITION,1.51825174,1.68459246,True,163.13786968,10.7344,MARKET SEVERE SHOCK,9840.10683414
82,LINKUSDT,2024-11-27 18:00:00,2024-11-28 02:45:00,18.199095,18.21728045,17.64153459,18.22639364,39.70913279,0.0,722.67027994,0.225,100.0,2.1478,IGNITION,0.72267028,0.72339241,False,-0.72393441,-0.1001,STOP LOSS,9839.38289973
83,SOLUSDT,2024-11-29 12:00:00,2024-11-29 17:15:00,245.34261,241.54341337,241.66424549,241.66424549,8.0248025,0.0,1968.82598942,0.3,100.0,2.2867,ADAPTIVE_BREAKOUT,1.96882599,1.93833819,False,-34.3949668,-1.7452,STOP LOSS,9804.98793293
84,LINKUSDT,2024-12-01 15:00:00,2024-12-01 20:15:00,18.8094,18.53240008,18.54167092,18.54167092,109.86839285,0.0,2066.55854848,0.3,98.0,2.0876,IGNITION,2.06655855,2.03612501,False,-34.53621915,-1.6695,STOP LOSS,9770.45171378
85,LINKUSDT,2024-12-04 14:00:00,2024-12-04 16:00:00,24.662325,25.36184287,23.90710521,25.37453014,38.81168862,9.70292216,957.18647857,0.3,100.0,2.1478,IGNITION,0.95718648,0.99207728,True,32.9415401,3.4381,STOP LOSS,9803.39325388
86,LINKUSDT,2024-12-08 18:00:00,2024-12-08 18:45:00,25.982985,25.51071352,25.52347526,25.52347526,64.00338654,0.0,1662.99903229,0.3,95.0,2.1792,IGNITION,1.66299903,1.63277206,False,-33.52274528,-2.0138,STOP LOSS,9769.8705086
87,SOLUSDT,2024-12-12 18:00:00,2024-12-12 18:45:00,234.15702,231.10466142,231.22027156,231.22027156,9.98029354,0.0,2336.95579503,0.3,100.0,2.2529,ADAPTIVE_BREAKOUT,2.3369558,2.30649236,False,-35.10688277,-1.5007,STOP LOSS,9734.76362583
88,LINKUSDT,2024-12-13 11:00:00,2024-12-13 14:30:00,28.664325,27.89969784,27.91365467,27.91365467,29.17821211,0.0,836.37375481,0.225,95.0,2.0963,IGNITION,0.83637375,0.8140633,False,-23.96089048,-2.862,STOP LOSS,9710.80273534
89,SOLUSDT,2024-12-25 02:00:00,2024-12-25 07:15:00,199.33962,198.31614007,196.73179947,198.41534775,8.378378,0.0,1670.14268575,0.225,100.0,2.2571,ADAPTIVE_BREAKOUT,1.67014269,1.66156758,False,-11.90681198,-0.7122,STOP LOSS,9698.89592337
90,LINKUSDT,2024-12-25 10:00:00,2024-12-25 12:00:00,25.062525,24.49974152,24.51199752,24.51199752,39.63928515,0.0,993.46057497,0.225,95.0,2.0691,IGNITION,0.99346057,0.97115224,False,-24.27294767,-2.4408,STOP LOSS,9674.62297569
