window,symbol,route,entry_time,strict_mfe_r,strict_mae_r,realized_r,profit,mfe_class,setup_score,entry_reward_risk,account_risk_percent,relative_strength_pct,momentum_24h,momentum_72h,ema50_slope_12h,rsi14,adx14,atr_percent,volume_ratio,ema20_distance_atr,ema50_distance_atr,ema200_distance_atr,recent_high_72h_distance_atr,candle_range_atr,candle_body_atr,upper_wick_atr,lower_wick_atr,close_location,trend_stable_6,trend_stable_4_of_6,market_state,market_score,btc_score,eth_score,breadth_score,market_risk_multiplier,asset_shock_level,asset_shock_score
2021,LINKUSDT,IGNITION,2021-01-06 03:00:00,0.7913625008039245,0.716936741179292,-0.103777784589342,-3.1849852,MIDDLE_0.5-2R,95.0,2.1423,0.3,100.0,6.617885938745971,20.203281472417142,2.7003834466191146,55.73522461805257,18.30283159175761,2.7570717564260288,0.4892311515327491,0.3870618169381432,1.3890394101652843,4.176736972017483,-3.024477105855927,0.5525994213838554,0.3765211512065485,0.1384010369011377,0.0376772332761691,0.7495454545454556,1,1,STRONG_BULL,90.08444444444444,95.6,90.0,72.22222222222221,1.0,NORMAL,5.0
2021,LINKUSDT,IGNITION,2021-02-02 13:00:00,0.6152506081863213,1.120108553792956,-1.1788280270070586,-36.14106472,MIDDLE_0.5-2R,95.0,2.0427,0.3,66.66666666666666,4.301191668245319,0.5657973132238148,1.0950684739441383,56.29723613475195,33.415610522190654,1.465402403449526,0.6810735505266746,0.3825105023754072,0.921163915507614,1.342547960088925,-4.585339544356942,0.6864139387420709,0.2877272529120772,0.1646685201281525,0.2340181657018412,0.7601031814273386,1,1,STRONG_BULL,90.20555555555556,93.2,93.8,77.77777777777779,1.0,NORMAL,13.0
2021,LINKUSDT,IGNITION,2021-02-05 21:00:00,0.5041699810534472,1.5175180160510933,-0.935573279029016,-28.63428833,MIDDLE_0.5-2R,95.0,2.1523,0.3,83.33333333333334,7.7333267904097,12.642754221163743,2.0570085012881822,57.97121905017043,18.382331319071927,2.3923722852894067,0.6974164032497913,0.720002770471652,1.6812370620666908,3.885216440879248,-1.0392363632468191,1.021466214745496,0.6486104202981655,0.227045379512397,0.1458104149349335,0.7777260018639318,1,1,STRONG_BULL,93.45388888888888,92.1,98.0,94.44444444444444,1.0,NORMAL,0.0
2021,LINKUSDT,IGNITION,2021-02-09 17:00:00,3.7632583899690206,0.0218562871772006,1.543542068428021,46.92564473,RUNNER_>=2R,100.0,2.1356,0.3,66.66666666666666,1.7495657666193098,1.254723874323349,0.8339300891981871,57.51014798329248,28.397397221950943,1.743744478513339,1.943610470676836,0.7452340611668441,1.226852827710749,2.5891895790638726,-1.6862696277536051,1.5129480760950682,0.8999816129124395,0.2331719976099399,0.3797944655726887,0.8458823529411803,1,1,STRONG_BULL,93.83777777777776,94.4,98.0,88.88888888888889,1.0,NORMAL,0.0
2021,LINKUSDT,IGNITION,2021-02-18 10:00:00,0.3805592018466701,1.2485486328785376,-1.1568937657887857,-35.1134547,FALSE_<0.5R,95.0,2.1235,0.3,66.66666666666666,3.41104683413902,2.39480737964759,1.070165468393136,53.90265812543222,23.560997487727047,1.6909182576897663,0.6820846253086124,0.2612781082055796,0.7096181214686909,3.4875669997196117,-4.172298309246749,0.8440311491072734,0.4454004581951495,0.0335364610362566,0.3650942298758672,0.9602663230240638,1,1,STRONG_BULL,95.40666666666668,98.8,96.8,83.33333333333334,1.0,NORMAL,5.0
2021,LINKUSDT,IGNITION,2021-02-20 03:00:00,2.2977202087583395,0.5480450928143531,0.8015536733641448,24.09748719,RUNNER_>=2R,100.0,2.1444,0.3,66.66666666666666,8.025163038901661,11.19529484281898,2.1955577726606723,60.17892443791533,17.188728799167528,1.8777300542646325,0.8223164804282079,0.8575749120545761,1.952480230276491,4.690354212512698,-1.339543984082568,1.0783083058277156,0.5469189567701794,0.210341617335271,0.321047731722265,0.8049336945672401,1,1,STRONG_BULL,92.16666666666669,94.0,96.0,83.33333333333334,1.0,NORMAL,0.0
2021,LINKUSDT,IGNITION,2021-03-03 22:00:00,0.2487363154370026,1.0113576388526846,-1.128618828807142,-34.01179231,FALSE_<0.5R,100.0,2.1398,0.3,100.0,9.184292851473131,22.630823100382425,3.064798501871113,54.58675470020261,33.62162609305018,2.0949574965492346,1.0215595714123484,0.2378934553966369,1.852161894241395,3.745702541445494,-1.618590693567663,1.0084002167337582,0.5285386374222709,0.3153017183434115,0.1645598609680759,0.6873248209280595,1,1,STRONG_BULL,89.76777777777778,95.8,64.8,88.88888888888889,1.0,NORMAL,13.0
2021,LINKUSDT,IGNITION,2021-03-13 23:00:00,0.682079549215812,1.4375623807101734,-1.169247624608246,-35.11686776,MIDDLE_0.5-2R,95.0,2.0703,0.3,66.66666666666666,6.309854144432592,-0.7927628848866997,1.5609472178209405,58.42320286262606,27.040040118785846,1.5615059765949384,0.5635381851498497,0.6490545281901725,1.199538005055287,1.3997475874021843,-1.470740257354359,0.8254832393019108,0.1142218500903214,0.007714796628987,0.7035465925826022,0.99065420560748,0,1,STRONG_BULL,94.6,93.4,92.6,100.0,1.0,NORMAL,5.0
2021,LINKUSDT,IGNITION,2021-03-19 09:00:00,0.647915171938098,0.8312996579950971,-0.9407417941013608,-28.15487716,MIDDLE_0.5-2R,98.0,2.1274,0.3,83.33333333333334,1.3141157229487277,7.916394841170282,0.3793352929644555,57.15069253155498,12.576920233338264,1.3692424225812592,0.9687058339076174,0.922111934874638,1.473975014828306,2.591814947636748,-3.038365411157969,1.12413455611226,0.9861042232620522,0.0574924233488527,0.080537909501355,0.9488562796719938,1,1,STRONG_BULL,81.26166666666667,85.3,61.0,83.33333333333334,1.0,NORMAL,0.0
2021,LINKUSDT,IGNITION,2021-04-01 19:00:00,0.5647892903393006,1.2434888761467329,-1.1008945447423002,-32.85500286,MIDDLE_0.5-2R,100.0,2.1518,0.3,83.33333333333334,7.077917943130441,7.60704179287004,2.773796056253919,60.064057779162766,34.803128661647975,1.8636838154460105,0.96219963447989,0.7030642802735104,2.187663522487939,4.046794108214535,-1.5174118020473006,1.5229071017977054,0.3899890145448642,0.1169967043634643,1.015921382889377,0.9231754161331598,1,1,STRONG_BULL,86.48277777777778,83.5,96.2,88.88888888888889,1.0,NORMAL,5.0
