window,symbol,route,entry_time,strict_mfe_r,strict_mae_r,realized_r,profit,mfe_class,setup_score,entry_reward_risk,account_risk_percent,relative_strength_pct,momentum_24h,momentum_72h,ema50_slope_12h,rsi14,adx14,atr_percent,volume_ratio,ema20_distance_atr,ema50_distance_atr,ema200_distance_atr,recent_high_72h_distance_atr,candle_range_atr,candle_body_atr,upper_wick_atr,lower_wick_atr,close_location,trend_stable_6,trend_stable_4_of_6,market_state,market_score,btc_score,eth_score,breadth_score,market_risk_multiplier,asset_shock_level,asset_shock_score
2023,LINKUSDT,IGNITION,2023-01-04 16:00:00,0.5946499796149066,1.0016878800661406,-1.203861029510121,-27.08687255,MIDDLE_0.5-2R,100.0,2.1138,0.225,83.33333333333334,3.194888178913735,3.9142091152815084,0.9514225404706478,65.65870214529114,35.41312634750848,0.8497180602255116,1.5172013906890258,1.2685154428749057,2.242478041612739,2.270220432338166,-1.6395895529387825,1.842008016264573,0.46556246564928033,0.02024184633258444,1.3562037042827082,0.9890109890109854,0,0,BULL,72.435,61.4,83.5,100.0,0.75,NORMAL,0.0
2023,LINKUSDT,IGNITION,2023-01-08 20:00:00,1.198522073413984,0.2091164300035387,-0.1370127628890555,-2.49758956,MIDDLE_0.5-2R,95.0,2.0563,0.1828,83.33333333333334,0.43081164914700043,1.3212795549374157,0.3303881169354872,54.36733787851315,28.549661048142294,0.6556366918763397,0.5340726233148254,0.41544202480183784,1.1358069216776632,2.439301131535235,-1.4393946895277168,0.5495870632742196,0.2617081253686948,0.157024875221189,0.13085406268433578,0.7142857142857445,1,1,BULL,68.66361111111111,68.05,88.8,55.55555555555556,0.75,NORMAL,0.0
2023,LINKUSDT,IGNITION,2023-01-18 08:00:00,0.0,1.692788271971999,-1.2052646800815814,-36.05096951,FALSE_<0.5R,95.0,2.1063,0.3,83.33333333333334,2.083333333333348,1.7351327302387753,1.0300232803721387,53.905795250997926,22.021091951841367,1.304308535996388,0.5017472833618204,0.2184094903630684,0.9145355920295489,3.7185140802839487,-1.5087918041195474,0.46940189461497894,0.11176235586071494,0.0,0.35763953875426396,1.0,1,1,STRONG_BULL,94.30777777777777,95.4,96.8,88.88888888888889,1.0,NORMAL,13.0
2023,LINKUSDT,IGNITION,2023-01-21 17:00:00,0.6836695641561069,0.6499649819898751,-0.5381655188650902,-16.03899704,MIDDLE_0.5-2R,100.0,2.1462,0.3,66.66666666666666,6.20825743776563,8.195453842585444,1.776373261365638,62.05598928289305,34.750900627248306,1.337242428519673,1.0457625589554478,0.9100445988325697,2.369247017248443,4.254008891176933,-1.2076926466031883,1.2397552832386627,0.9511915535193166,0.28856372971934624,0.0,0.767241379310343,1,1,STRONG_BULL,93.89,90.6,100.0,100.0,1.0,NORMAL,0.0
2023,LINKUSDT,IGNITION,2023-01-23 01:00:00,0.5628509087817113,1.3093776809679625,-1.0777264474257355,-32.06772478,MIDDLE_0.5-2R,100.0,2.1289,0.3,83.33333333333334,3.146295490793083,9.733148233842371,1.0004316910358302,58.82759542666499,19.92750972477526,1.6928358724062922,1.6282255506171288,1.0152696285976621,1.6072134619981469,3.44100458994679,-1.3036798052147718,1.6441312193154405,1.0877837865167859,0.45670311647651,0.09964431632214456,0.722222222222223,1,1,STRONG_BULL,86.90666666666668,86.60000000000001,93.0,83.33333333333334,1.0,NORMAL,0.0
2023,LINKUSDT,IGNITION,2023-01-24 11:00:00,0.3999737661491419,1.3382654123565605,-1.2177261377809403,-34.31495049,FALSE_<0.5R,95.0,2.0597,0.285,66.66666666666666,-0.1404297149276923,2.730424732736214,0.657809338538784,52.11128589014331,14.209455743565421,1.211910659747137,0.4509486232958108,0.13419774553166888,0.741830649325482,3.4817338427433,-1.8566015066397656,0.6266030084909235,0.3945278201609476,0.22047142891347346,0.0116037594165024,0.6481481481481476,1,1,STRONG_BULL,83.22944444444445,86.9,82.0,72.22222222222221,1.0,NORMAL,13.0
2023,LINKUSDT,IGNITION,2023-01-26 17:00:00,2.4241718452735057,0.2868320724807696,0.8157357695148959,24.10974621,RUNNER_>=2R,100.0,2.1371,0.3,100.0,3.854707190511486,-0.313078127223565,0.36564192326922207,58.33357645473168,18.6546656818689,1.490088700726557,1.4214194435604834,0.7189918349986086,0.9452124889795958,1.6300869339693527,-1.8681612099379843,1.456207712361915,0.4406944392674238,0.38321255588471453,0.6323007172097768,0.7368421052631579,1,1,STRONG_BULL,90.0977777777778,92.2,82.6,88.88888888888889,1.0,NORMAL,0.0
2023,LINKUSDT,IGNITION,2023-01-29 15:00:00,0.0348037230184198,1.0399706481226592,-1.1933354011413668,-35.3563306,FALSE_<0.5R,100.0,2.0416,0.3,83.33333333333334,2.8949199721642227,5.388453314326447,0.6608094584140689,58.08850916919916,20.914326808167907,0.9608168302080679,1.3338228183101188,0.85720783458592,1.5700779602842119,4.697715209636463,-1.6330394685347382,0.8728314400789116,0.6475846168327292,0.09854548517020716,0.12670133807597528,0.8870967741935398,1,1,STRONG_BULL,94.57,92.8,95.0,100.0,1.0,NORMAL,0.0
2023,LINKUSDT,IGNITION,2023-02-03 15:00:00,0.5754393106806518,1.0431400255888172,-1.067148152069002,-31.50444194,MIDDLE_0.5-2R,100.0,2.1358,0.3,100.0,1.001669449081799,3.937007874015741,0.0775035367998056,56.72756491551454,19.942375902717107,1.2444185883965522,1.481077382734985,0.9109707000199772,1.1706637000804359,1.8520152798631753,-2.4793903577182888,2.0809169073707117,1.3614509553542402,0.30992379471479103,0.40954215730168037,0.851063829787232,1,1,STRONG_BULL,80.10166666666666,77.1,88.8,83.33333333333334,1.0,NORMAL,10.0
2023,LINKUSDT,IGNITION,2023-02-08 12:00:00,0.801274261379546,1.3844227875765474,-1.3734008643015785,-40.41585721,MIDDLE_0.5-2R,95.0,2.0684,0.3,100.0,2.7880512091038367,0.6827365194370882,0.9675990323339212,59.694900999333264,25.719489418879952,0.9155017457567736,0.5538755640833346,0.9403377764408201,1.9031002386596576,2.038593531459553,-0.9674373270886776,1.1790642423893292,0.8011590364953094,0.19651070706488596,0.18139449882913375,0.8333333333333353,0,1,STRONG_BULL,80.98777777777778,75.6,93.8,88.88888888888889,1.0,NORMAL,0.0
