decision_time,symbol,route,valid,score,failed_checks
2026-05-23 22:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|candle_quality|relative_strength
2026-05-23 23:00:00,BTCUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-23 23:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-23 23:00:00,ETHUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-23 23:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-23 23:00:00,SOLUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-23 23:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-23 23:00:00,XRPUSDT,IGNITION,False,52.0,market_state|base_structure|reclaim
2026-05-23 23:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|candle_quality
2026-05-23 23:00:00,LINKUSDT,IGNITION,False,48.0,market_state|base_structure|reclaim|relative_strength
2026-05-23 23:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|candle_quality|relative_strength
2026-05-23 23:00:00,DOGEUSDT,IGNITION,False,48.0,market_state|base_structure|reclaim|relative_strength
2026-05-23 23:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|candle_quality|relative_strength
2026-05-24 00:00:00,BTCUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 00:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,40.0,market_state|trend_structure|breakout|momentum|volume
2026-05-24 00:00:00,ETHUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 00:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 00:00:00,SOLUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 00:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 00:00:00,XRPUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 00:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 00:00:00,LINKUSDT,IGNITION,False,43.0,market_state|base_structure|reclaim|volume|relative_strength
2026-05-24 00:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|relative_strength
2026-05-24 00:00:00,DOGEUSDT,IGNITION,False,43.0,market_state|base_structure|reclaim|volume|relative_strength
2026-05-24 00:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|relative_strength
2026-05-24 01:00:00,BTCUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 01:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,40.0,market_state|trend_structure|breakout|momentum|volume
2026-05-24 01:00:00,ETHUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 01:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,40.0,market_state|trend_structure|breakout|momentum|volume
2026-05-24 01:00:00,SOLUSDT,IGNITION,False,43.0,market_state|base_structure|reclaim|volume|relative_strength
2026-05-24 01:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|volume|relative_strength
2026-05-24 01:00:00,XRPUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 01:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,40.0,market_state|trend_structure|breakout|momentum|volume
2026-05-24 01:00:00,LINKUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 01:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 01:00:00,DOGEUSDT,IGNITION,False,43.0,market_state|base_structure|reclaim|volume|relative_strength
2026-05-24 01:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|volume|relative_strength
2026-05-24 02:00:00,BTCUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 02:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,40.0,market_state|trend_structure|breakout|momentum|volume
2026-05-24 02:00:00,ETHUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 02:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 02:00:00,SOLUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 02:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 02:00:00,XRPUSDT,IGNITION,False,43.0,market_state|base_structure|reclaim|volume|relative_strength
2026-05-24 02:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|relative_strength
2026-05-24 02:00:00,LINKUSDT,IGNITION,False,52.0,market_state|base_structure|reclaim
2026-05-24 02:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|candle_quality
2026-05-24 02:00:00,DOGEUSDT,IGNITION,False,43.0,market_state|base_structure|reclaim|volume|relative_strength
2026-05-24 02:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|volume|relative_strength
2026-05-24 03:00:00,BTCUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 03:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 03:00:00,ETHUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 03:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 03:00:00,SOLUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 03:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 03:00:00,XRPUSDT,IGNITION,False,43.0,market_state|base_structure|reclaim|volume|relative_strength
2026-05-24 03:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|volume|relative_strength
2026-05-24 03:00:00,LINKUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume
2026-05-24 03:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 03:00:00,DOGEUSDT,IGNITION,False,33.0,market_state|base_structure|reclaim|acceleration|volume|relative_strength
2026-05-24 03:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|relative_strength
2026-05-24 04:00:00,BTCUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume
2026-05-24 04:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 04:00:00,ETHUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 04:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 04:00:00,SOLUSDT,IGNITION,False,43.0,market_state|base_structure|reclaim|volume|relative_strength
2026-05-24 04:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|relative_strength
2026-05-24 04:00:00,XRPUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume
2026-05-24 04:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 04:00:00,LINKUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume
2026-05-24 04:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 04:00:00,DOGEUSDT,IGNITION,False,33.0,market_state|base_structure|reclaim|acceleration|volume|relative_strength
2026-05-24 04:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|relative_strength
2026-05-24 05:00:00,BTCUSDT,IGNITION,False,33.0,market_state|base_structure|reclaim|acceleration|volume|relative_strength
2026-05-24 05:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|relative_strength
2026-05-24 05:00:00,ETHUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 05:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 05:00:00,SOLUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 05:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 05:00:00,XRPUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume
2026-05-24 05:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,40.0,market_state|trend_structure|breakout|momentum|volume
2026-05-24 05:00:00,LINKUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume
2026-05-24 05:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 05:00:00,DOGEUSDT,IGNITION,False,33.0,market_state|base_structure|reclaim|acceleration|volume|relative_strength
2026-05-24 05:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|relative_strength
2026-05-24 06:00:00,BTCUSDT,IGNITION,False,43.0,market_state|base_structure|reclaim|volume|relative_strength
2026-05-24 06:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|volume|relative_strength
2026-05-24 06:00:00,ETHUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 06:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 06:00:00,SOLUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 06:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,40.0,market_state|trend_structure|breakout|momentum|volume
2026-05-24 06:00:00,XRPUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 06:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 06:00:00,LINKUSDT,IGNITION,False,70.0,market_state|base_structure
2026-05-24 06:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,46.0,market_state|trend_structure|breakout|momentum
2026-05-24 06:00:00,DOGEUSDT,IGNITION,False,33.0,market_state|base_structure|reclaim|acceleration|volume|relative_strength
2026-05-24 06:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|relative_strength
2026-05-24 07:00:00,BTCUSDT,IGNITION,False,62.0,base_structure|reclaim|volume|relative_strength
2026-05-24 07:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,51.0,trend_structure|breakout|momentum|volume|relative_strength
2026-05-24 07:00:00,ETHUSDT,IGNITION,False,71.0,base_structure|reclaim
2026-05-24 07:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,79.0,trend_structure|momentum
2026-05-24 07:00:00,SOLUSDT,IGNITION,False,66.0,market_state|reclaim|volume
2026-05-24 07:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,65.0,market_state|breakout|volume
2026-05-24 07:00:00,XRPUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume|relative_strength
2026-05-24 07:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|volume|relative_strength
2026-05-24 07:00:00,LINKUSDT,IGNITION,False,52.0,market_state|base_structure|reclaim
2026-05-24 07:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,46.0,market_state|trend_structure|breakout|momentum
2026-05-24 07:00:00,DOGEUSDT,IGNITION,False,55.0,market_state|base_structure|acceleration|volume
2026-05-24 07:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,40.0,market_state|trend_structure|breakout|momentum|volume
2026-05-24 08:00:00,BTCUSDT,IGNITION,False,43.0,market_state|base_structure|reclaim|volume|relative_strength
2026-05-24 08:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|relative_strength
2026-05-24 08:00:00,ETHUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 08:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 08:00:00,SOLUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 08:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 08:00:00,XRPUSDT,IGNITION,False,43.0,market_state|base_structure|reclaim|volume|relative_strength
2026-05-24 08:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|relative_strength
2026-05-24 08:00:00,LINKUSDT,IGNITION,False,52.0,market_state|base_structure|reclaim
2026-05-24 08:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|candle_quality
2026-05-24 08:00:00,DOGEUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume
2026-05-24 08:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 09:00:00,BTCUSDT,IGNITION,False,58.0,base_structure|reclaim|volume|relative_strength
2026-05-24 09:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,51.0,trend_structure|breakout|momentum|volume|relative_strength
2026-05-24 09:00:00,ETHUSDT,IGNITION,False,62.0,base_structure|reclaim|volume
2026-05-24 09:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,45.0,trend_structure|breakout|momentum|candle_quality|volume
2026-05-24 09:00:00,SOLUSDT,IGNITION,False,66.0,market_state|reclaim|volume
2026-05-24 09:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,55.0,market_state|breakout|momentum|volume
2026-05-24 09:00:00,XRPUSDT,IGNITION,False,51.0,market_state|base_structure|reclaim|volume
2026-05-24 09:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,40.0,market_state|trend_structure|breakout|momentum|volume
2026-05-24 09:00:00,LINKUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|higher_low|volume
2026-05-24 09:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,40.0,market_state|trend_structure|breakout|momentum|volume
2026-05-24 09:00:00,DOGEUSDT,IGNITION,False,33.0,market_state|base_structure|reclaim|acceleration|volume|relative_strength
2026-05-24 09:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|relative_strength
2026-05-24 10:00:00,BTCUSDT,IGNITION,False,67.0,base_structure|reclaim|relative_strength
2026-05-24 10:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,51.0,trend_structure|breakout|momentum|volume|relative_strength
2026-05-24 10:00:00,ETHUSDT,IGNITION,False,62.0,base_structure|reclaim|volume
2026-05-24 10:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,55.0,trend_structure|breakout|momentum|volume
2026-05-24 10:00:00,SOLUSDT,IGNITION,False,71.0,market_state|reclaim
2026-05-24 10:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,61.0,market_state|breakout|candle_quality
2026-05-24 10:00:00,XRPUSDT,IGNITION,False,52.0,market_state|base_structure|reclaim|relative_strength
2026-05-24 10:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,42.0,market_state|trend_structure|breakout|momentum|relative_strength
2026-05-24 10:00:00,LINKUSDT,IGNITION,False,51.0,market_state|base_structure|reclaim|volume
2026-05-24 10:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,40.0,market_state|trend_structure|breakout|momentum|volume
2026-05-24 10:00:00,DOGEUSDT,IGNITION,False,59.0,market_state|base_structure|acceleration|volume
2026-05-24 10:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,40.0,market_state|trend_structure|breakout|momentum|volume
2026-05-24 11:00:00,BTCUSDT,IGNITION,False,67.0,base_structure|reclaim|relative_strength
2026-05-24 11:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,65.0,trend_structure|momentum|candle_quality|relative_strength
2026-05-24 11:00:00,ETHUSDT,IGNITION,False,62.0,base_structure|reclaim|volume
2026-05-24 11:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,55.0,trend_structure|breakout|candle_quality|volume
2026-05-24 11:00:00,SOLUSDT,IGNITION,False,67.0,market_state|reclaim
2026-05-24 11:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,61.0,market_state|breakout|candle_quality
2026-05-24 11:00:00,XRPUSDT,IGNITION,False,52.0,market_state|base_structure|reclaim|relative_strength
2026-05-24 11:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|candle_quality|relative_strength
2026-05-24 11:00:00,LINKUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 11:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,40.0,market_state|trend_structure|breakout|candle_quality|volume
2026-05-24 11:00:00,DOGEUSDT,IGNITION,False,52.0,market_state|base_structure|reclaim
2026-05-24 11:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|candle_quality
2026-05-24 12:00:00,BTCUSDT,IGNITION,False,62.0,base_structure|reclaim|volume|relative_strength
2026-05-24 12:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,61.0,trend_structure|breakout|volume|relative_strength
2026-05-24 12:00:00,ETHUSDT,IGNITION,False,66.0,base_structure|reclaim|volume
2026-05-24 12:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,65.0,trend_structure|breakout|volume
2026-05-24 12:00:00,SOLUSDT,IGNITION,False,67.0,market_state|reclaim
2026-05-24 12:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,61.0,market_state|breakout|candle_quality
2026-05-24 12:00:00,XRPUSDT,IGNITION,False,48.0,market_state|base_structure|reclaim|relative_strength
2026-05-24 12:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,42.0,market_state|trend_structure|breakout|candle_quality|relative_strength
2026-05-24 12:00:00,LINKUSDT,IGNITION,False,47.0,market_state|base_structure|reclaim|volume
2026-05-24 12:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,40.0,market_state|trend_structure|breakout|candle_quality|volume
2026-05-24 12:00:00,DOGEUSDT,IGNITION,False,52.0,market_state|base_structure|reclaim
