window,decision_time,signal_score,relative_strength,market_state,entry_price,stop_price,risk_per_unit,reward_risk,current_near_high,previous_near_high,fresh_zone,actual_cross,mfe_r,mae_r,mfe_class,reached_0_5r,reached_1r,reached_2r,stopped_before_horizon,stop_time,bars_before_stop_or_horizon,current_policy,current_12h_selected,fresh_12h_selected
2023,2023-01-04 16:00:00,100.0,83.33333333333334,BULL,5.814,5.745119478395698,0.06888052160430203,2.2,False,False,False,False,0.6387872648927722,0.6533051572767038,MIDDLE_0.5-2R,True,False,False,True,2023-01-04 19:30:00,13,True,True,False
2023,2023-01-05 00:00:00,100.0,66.66666666666666,BULL,5.809,5.732892513727436,0.07610748627256392,2.1999999999999975,False,False,False,False,0.11825380709287563,0.8671945853478051,FALSE_<0.5R,False,False,False,True,2023-01-05 07:30:00,29,True,False,False
2023,2023-01-05 02:00:00,95.0,66.66666666666666,BULL,5.776,5.730160470269063,0.04583952973093641,2.199999999999996,False,False,False,False,0.5017503481166435,0.7199026733847199,MIDDLE_0.5-2R,True,False,False,True,2023-01-05 07:30:00,21,True,False,False
2023,2023-01-07 23:00:00,100.0,100.0,BULL,5.807,5.768612401642542,0.038387598357457975,2.2000000000000046,False,False,False,False,1.0159531116492144,0.18235055850115706,MIDDLE_0.5-2R,True,True,False,True,2023-01-08 00:45:00,6,True,True,False
2023,2023-01-08 20:00:00,95.0,83.33333333333334,BULL,5.828,5.78728892068976,0.040711079310240095,2.1999999999999913,False,False,False,False,10.48854531087305,0.17194336575203117,RUNNER_>=2R,True,True,True,False,,144,True,True,False
2023,2023-01-08 21:00:00,100.0,83.33333333333334,BULL,5.863,5.791168860882125,0.07183113911787586,2.1999999999999975,True,False,True,False,5.457243262656912,0.4733323238018854,RUNNER_>=2R,True,True,True,False,,144,True,False,True
2023,2023-01-08 23:00:00,95.0,66.66666666666666,BULL,5.859,5.796283518610391,0.06271648138960906,2.2000000000000055,False,False,False,False,6.314129734733647,0.0,RUNNER_>=2R,True,True,True,False,,144,True,False,False
2023,2023-01-11 00:00:00,95.0,83.33333333333334,STRONG_BULL,6.166,6.111346825265882,0.05465317473411879,2.2000000000000064,False,False,False,False,0.7501851484284237,0.9880487320764779,MIDDLE_0.5-2R,True,False,False,True,2023-01-11 03:00:00,11,True,True,False
2023,2023-01-11 01:00:00,100.0,83.33333333333334,STRONG_BULL,6.183,6.114996833377437,0.0680031666225629,2.199999999999995,False,False,False,False,0.3529247414786861,0.6323234951493142,FALSE_<0.5R,False,False,False,True,2023-01-11 02:30:00,5,True,False,False
2023,2023-01-18 08:00:00,95.0,83.33333333333334,STRONG_BULL,6.86,6.779471990987584,0.08052800901241675,2.1999999999999957,False,False,False,False,0.012418039540071755,0.5712298188436206,FALSE_<0.5R,False,False,False,True,2023-01-18 08:30:00,1,True,True,False
