decision_time,symbol,level,score,freeze_new_entries,suggested_reduction_percent,emergency_atr_multiple,force_exit,reasons
2026-05-01 00:00:00,BTCUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 00:00:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 00:00:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 00:00:00,XRPUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-01 00:00:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 00:00:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 00:15:00,BTCUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 3.01
2026-05-01 00:15:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 00:15:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 00:15:00,XRPUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 4.22
2026-05-01 00:15:00,LINKUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 3.48
2026-05-01 00:15:00,DOGEUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 2.34
2026-05-01 00:30:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 00:30:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 00:30:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 00:30:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 00:30:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 00:30:00,DOGEUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 2.08
2026-05-01 00:45:00,BTCUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 3.06
2026-05-01 00:45:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 00:45:00,SOLUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 1.97
2026-05-01 00:45:00,XRPUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-01 00:45:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 00:45:00,DOGEUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 2.28
2026-05-01 01:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 01:00:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 01:00:00,SOLUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 1.94
2026-05-01 01:00:00,XRPUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 4.18
2026-05-01 01:00:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 01:00:00,DOGEUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 3.35
2026-05-01 01:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 01:15:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 01:15:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 01:15:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 01:15:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 01:15:00,DOGEUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 5.92
2026-05-01 01:30:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 01:30:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 01:30:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 01:30:00,XRPUSDT,WARNING,33.0,True,0.0,2.0,False,sell-volume ratio 4.15 | price below 15m EMA50
2026-05-01 01:30:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 01:30:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 01:45:00,BTCUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 2.75
2026-05-01 01:45:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 01:45:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 01:45:00,XRPUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 2.95
2026-05-01 01:45:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 01:45:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:00:00,ETHUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 2.49
2026-05-01 02:00:00,SOLUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 1.94
2026-05-01 02:00:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:00:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:00:00,DOGEUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 1.89
2026-05-01 02:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:15:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:15:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:15:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:15:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:15:00,DOGEUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 2.01
2026-05-01 02:30:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:30:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:30:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:30:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:30:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 02:30:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:45:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:45:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:45:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:45:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 02:45:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 02:45:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 03:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 03:00:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 03:00:00,SOLUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 3.27
2026-05-01 03:00:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 03:00:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 03:00:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 03:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 03:15:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 03:15:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 03:15:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 03:15:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 03:15:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 03:30:00,BTCUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 6.60
2026-05-01 03:30:00,ETHUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 8.50
2026-05-01 03:30:00,SOLUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 3.50
2026-05-01 03:30:00,XRPUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 3.46
2026-05-01 03:30:00,LINKUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 6.00
2026-05-01 03:30:00,DOGEUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 2.85
2026-05-01 03:45:00,BTCUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 1.84
2026-05-01 03:45:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 03:45:00,SOLUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 1.97
2026-05-01 03:45:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 03:45:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 03:45:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:00:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:00:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:00:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:00:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:00:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:15:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:15:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:15:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:15:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:15:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:30:00,BTCUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 4.68
2026-05-01 04:30:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:30:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:30:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:30:00,LINKUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 1.81
2026-05-01 04:30:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:45:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:45:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:45:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:45:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:45:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 04:45:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:00:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:00:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:00:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:00:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:00:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:15:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:15:00,SOLUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 2.32
2026-05-01 05:15:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:15:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:15:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:30:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:30:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:30:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:30:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:30:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:30:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:45:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:45:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:45:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:45:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:45:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 05:45:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:00:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:00:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:00:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:00:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:00:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:15:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:15:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:15:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:15:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:15:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:30:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:30:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:30:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:30:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:30:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:30:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:45:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:45:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:45:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:45:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:45:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 06:45:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 07:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 07:00:00,ETHUSDT,NORMAL,15.0,False,0.0,,False,sell-volume ratio 2.61
2026-05-01 07:00:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 07:00:00,XRPUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 07:00:00,LINKUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 07:00:00,DOGEUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 07:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 07:15:00,ETHUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 07:15:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 07:15:00,XRPUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 07:15:00,LINKUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 07:15:00,DOGEUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 07:30:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 07:30:00,ETHUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 07:30:00,SOLUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 07:30:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 07:30:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 07:30:00,DOGEUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 07:45:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 07:45:00,ETHUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 07:45:00,SOLUSDT,WARNING,25.0,True,0.0,2.0,False,sell-volume ratio 3.38
2026-05-01 07:45:00,XRPUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 07:45:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 07:45:00,DOGEUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 08:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:00:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:00:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:00:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:00:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:00:00,DOGEUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 08:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:15:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:15:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:15:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:15:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:15:00,DOGEUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 08:30:00,BTCUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 2.26
2026-05-01 08:30:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:30:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:30:00,XRPUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 1.89
2026-05-01 08:30:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:30:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:45:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:45:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:45:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:45:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:45:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 08:45:00,DOGEUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 09:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:00:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:00:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:00:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:00:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:00:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:15:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:15:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:15:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:15:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:15:00,DOGEUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 09:30:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:30:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:30:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:30:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:30:00,LINKUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 09:30:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 09:45:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:45:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:45:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:45:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 09:45:00,LINKUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 09:45:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 10:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 10:00:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 10:00:00,SOLUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 10:00:00,XRPUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 10:00:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 10:00:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 10:15:00,BTCUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 10:15:00,ETHUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 10:15:00,SOLUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 10:15:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 10:15:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 10:15:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 10:30:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 10:30:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 10:30:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 10:30:00,XRPUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 10:30:00,LINKUSDT,NORMAL,15.0,False,0.0,,False,sell-volume ratio 2.26
2026-05-01 10:30:00,DOGEUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 10:45:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 10:45:00,ETHUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 10:45:00,SOLUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 10:45:00,XRPUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 10:45:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 10:45:00,DOGEUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 11:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 11:00:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 11:00:00,SOLUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 11:00:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 11:00:00,LINKUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 11:00:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 11:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 11:15:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 11:15:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 11:15:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 11:15:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 11:15:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 11:30:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 11:30:00,ETHUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 1.88
2026-05-01 11:30:00,SOLUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 11:30:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 11:30:00,LINKUSDT,NORMAL,15.0,False,0.0,,False,sell-volume ratio 2.18
2026-05-01 11:30:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 11:45:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 11:45:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 11:45:00,SOLUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 11:45:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 11:45:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-01 11:45:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 12:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 12:00:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 12:00:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 12:00:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 12:00:00,LINKUSDT,NORMAL,5.0,False,0.0,,False,
2026-05-01 12:00:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 12:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 12:15:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 12:15:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 12:15:00,XRPUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 2.27
2026-05-01 12:15:00,LINKUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 4.96
2026-05-01 12:15:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 12:30:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 12:30:00,ETHUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 5.03
2026-05-01 12:30:00,SOLUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 2.10
2026-05-01 12:30:00,XRPUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 3.61
2026-05-01 12:30:00,LINKUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 3.73
2026-05-01 12:30:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 12:45:00,BTCUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 4.45
2026-05-01 12:45:00,ETHUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 4.27
2026-05-01 12:45:00,SOLUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 2.08
2026-05-01 12:45:00,XRPUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 3.46
2026-05-01 12:45:00,LINKUSDT,NORMAL,20.0,False,0.0,,False,sell-volume ratio 3.36
2026-05-01 12:45:00,DOGEUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 1.86
2026-05-01 13:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 13:00:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 13:00:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 13:00:00,XRPUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 13:00:00,LINKUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-01 13:00:00,DOGEUSDT,NORMAL,10.0,False,0.0,,False,sell-volume ratio 2.22
