window,symbol,route,entry_time,exit_time,exit_reason,profit,realized_r,strict_mfe_r,strict_mae_r,strict_mfe_percent,strict_mae_percent,reached_0_5r,reached_1r,reached_2r,partial_profit_taken,bars_before_exit
2024,SOLUSDT,ADAPTIVE_BREAKOUT,2024-09-19 13:00:00,2024-09-20 13:15:00,MARKET SEVERE SHOCK,93.46927517,3.187551175775108,6.348688797858695,0.31090048807182186,8.424945302281273,0.4125764689145108,True,True,True,True,97
2024,SOLUSDT,ADAPTIVE_BREAKOUT,2024-09-24 09:00:00,2024-09-24 10:15:00,STOP LOSS,-35.18213914,-1.188439988446219,0.0695766516060519,1.0674139009550785,0.0915590754858612,1.4046584260128832,False,False,False,False,5
2024,SOLUSDT,ADAPTIVE_BREAKOUT,2024-09-25 15:00:00,2024-09-25 17:30:00,STOP LOSS,-33.34913043,-1.2240108433085697,0.6677738488960842,1.0965605797324824,0.7401437621110384,1.2154002050358221,True,False,False,False,10
2024,LINKUSDT,IGNITION,2024-09-26 07:00:00,2024-09-28 06:45:00,STOP LOSS,34.50201255,1.5648215805794274,2.7742257807721327,0.6603965226256941,5.004593950985358,1.1913292945696907,True,True,True,True,191
2024,SOLUSDT,ADAPTIVE_BREAKOUT,2024-09-29 20:00:00,2024-09-29 22:00:00,STOP LOSS,-2.46276242,-0.08416496613842761,1.1958193231320793,0.22634228761573374,1.4232894842800021,0.2693973843536661,True,True,False,False,8
2024,LINKUSDT,IGNITION,2024-10-07 17:00:00,2024-10-07 18:30:00,STOP LOSS,-33.74017152,-1.1439613097483166,0.021233926621990713,1.0857480299746551,0.03648694683800066,1.8656761584605668,False,False,False,False,6
2024,SOLUSDT,ADAPTIVE_BREAKOUT,2024-10-11 18:00:00,2024-10-12 12:15:00,STOP LOSS,-2.45369585,-0.1154337514488432,1.0557065805814159,0.9734886433562691,0.91615603043751,0.8448062251180557,True,True,False,False,73
2024,SOLUSDT,ADAPTIVE_BREAKOUT,2024-10-18 17:00:00,2024-10-18 20:15:00,STOP LOSS,-29.05546299,-1.2649785407335485,0.6037753406681253,1.0867723425057494,0.5663267666057854,1.0193663525357157,True,False,False,False,13
2024,SOLUSDT,ADAPTIVE_BREAKOUT,2024-10-19 15:00:00,2024-10-19 18:00:00,STOP LOSS,-30.02296204,-1.1907097598631684,0.2783899618689332,1.065729539973255,0.28750038562931735,1.1006059689146357,False,False,False,False,12
2024,LINKUSDT,IGNITION,2024-10-21 04:00:00,2024-10-21 06:00:00,STOP LOSS,-2.43828591,-0.12069574095855275,1.2564587784694776,0.5666243711375931,1.0428343439718346,0.4702863034420508,True,True,False,False,8
2024,LINKUSDT,IGNITION,2024-10-22 02:00:00,2024-10-22 09:30:00,STOP LOSS,17.07955977,0.7798612656844176,2.592977646216188,0.6647931942810424,3.163308362739095,0.8110158118910082,True,True,True,True,30
2024,SOLUSDT,ADAPTIVE_BREAKOUT,2024-10-22 15:00:00,2024-10-22 15:30:00,STOP LOSS,-25.71844993,-1.1722603378947725,0.3041804674962915,1.2025933136631666,0.4375574319093436,1.7299060859791013,False,False,False,False,2
2024,SOLUSDT,ADAPTIVE_BREAKOUT,2024-10-24 14:00:00,2024-10-25 01:15:00,STOP LOSS,-1.91142254,-0.08735403809544305,1.6815351842334305,0.7028898269433798,1.92833284188302,0.8060524395975018,True,True,False,False,45
2024,LINKUSDT,IGNITION,2024-10-29 21:00:00,2024-10-30 09:00:00,STOP LOSS,46.59964156,1.5975537479740107,3.1570193435781646,0.14176526871321704,4.9604843213656835,0.22274947228200126,True,True,True,True,48
2024,SOLUSDT,ADAPTIVE_BREAKOUT,2024-11-06 22:00:00,2024-11-07 00:15:00,STOP LOSS,-34.02496249,-1.1608981367723694,0.3629581294201769,1.0708978911963138,0.5586373391721956,1.6482439707817376,False,False,False,False,9
2024,SOLUSDT,ADAPTIVE_BREAKOUT,2024-11-07 16:00:00,2024-11-08 15:15:00,STOP LOSS,54.57988759,1.8687200758192901,4.337880935405721,0.6394508407189529,6.357410446087616,0.9371514606050285,True,True,True,True,93
2024,LINKUSDT,IGNITION,2024-11-11 03:00:00,2024-11-11 04:30:00,STOP LOSS,-32.23171379,-1.0974053721128578,0.0,1.3254177294960763,0.0,3.349563182645258,False,False,False,False,6
2024,SOLUSDT,ADAPTIVE_BREAKOUT,2024-11-16 04:00:00,2024-11-16 08:45:00,STOP LOSS,-34.48756627,-1.1780897767681617,0.1749866196865586,1.1130872500325906,0.24354408139745376,1.5491802305226676,False,False,False,False,19
2024,LINKUSDT,IGNITION,2024-11-16 17:00:00,2024-11-16 23:00:00,EMERGENCY STOP EXIT,41.00318192,1.405630016121879,2.6125432263971726,0.26043803113955855,4.0267489321443435,0.401416731859104,True,True,True,True,24
2024,LINKUSDT,IGNITION,2024-11-17 07:00:00,2024-11-17 11:15:00,STOP LOSS,-34.49274594,-1.177480470785353,0.4632991828043727,1.1764509276519919,0.9210869929365751,2.338906882436638,False,False,False,False,17
2024,LINKUSDT,IGNITION,2024-11-18 13:00:00,2024-11-18 13:15:00,MARKET SEVERE SHOCK,-20.13470384,-0.9197012257861319,0.0,0.9324838234007484,0.0,2.0462220680293437,False,False,False,False,1
2024,LINKUSDT,IGNITION,2024-11-20 10:00:00,2024-11-20 11:15:00,STOP LOSS,-32.96620476,-1.13170013913993,0.2603115194491913,1.0668019796372696,0.488476300570257,2.001861022350769,False,False,False,False,5
2024,LINKUSDT,IGNITION,2024-11-22 21:00:00,2024-11-23 16:30:00,MARKET SEVERE SHOCK,163.13786968,5.619454878058801,10.530684885529901,0.12862922313825884,20.136010426159466,0.24595545364573312,True,True,True,True,78
2024,LINKUSDT,IGNITION,2024-11-27 18:00:00,2024-11-28 02:45:00,STOP LOSS,-0.72393441,-0.0326976761885625,1.4364452454577958,0.3032765543737197,4.400795753854794,0.9291396083156809,True,True,False,False,35
2024,SOLUSDT,ADAPTIVE_BREAKOUT,2024-11-29 12:00:00,2024-11-29 17:15:00,STOP LOSS,-34.3949668,-1.165214225702343,0.3880501772240089,1.2947629271249146,0.5817945769795155,1.9412078480782424,False,False,False,False,21
2024,LINKUSDT,IGNITION,2024-12-01 15:00:00,2024-12-01 20:15:00,STOP LOSS,-34.53621915,-1.1741037472174165,0.749264891210183,1.305050613104863,1.0664880325794626,1.8575818473741814,True,False,False,False,21
2024,LINKUSDT,IGNITION,2024-12-04 14:00:00,2024-12-04 16:00:00,STOP LOSS,32.9415401,1.1238490929571279,2.5524688647261287,0.4267962840327583,7.81627441857165,1.3069530143650256,True,True,True,True,8
2024,LINKUSDT,IGNITION,2024-12-08 18:00:00,2024-12-08 18:45:00,STOP LOSS,-33.52274528,-1.1398347728802714,0.14584021657517354,1.0075629735291398,0.25791878800684903,1.7818776403096093,False,False,False,False,3
2024,SOLUSDT,ADAPTIVE_BREAKOUT,2024-12-12 18:00:00,2024-12-12 18:45:00,STOP LOSS,-35.10688277,-1.1977942044288417,0.1814864333425878,1.0137129757017864,0.22761649426526231,1.2713776422333962,False,False,False,False,3
2024,LINKUSDT,IGNITION,2024-12-13 11:00:00,2024-12-13 14:30:00,STOP LOSS,-23.96089048,-1.0939438376553063,0.3006313037575341,1.0448328229517219,0.787302683736662,2.7362409545663557,False,False,False,False,14
2024,SOLUSDT,ADAPTIVE_BREAKOUT,2024-12-25 02:00:00,2024-12-25 07:15:00,STOP LOSS,-11.90681198,-0.5449514915812391,0.9626352623276572,0.48685098740288096,1.259348241960127,0.6369130231110119,True,False,False,False,21
2024,LINKUSDT,IGNITION,2024-12-25 10:00:00,2024-12-25 12:00:00,STOP LOSS,-24.27294767,-1.1122891574016063,0.9581265589140064,1.0762859648713676,2.104636304602186,2.3641871678931072,True,False,False,False,8
2025h1,LINKUSDT,IGNITION,2025-01-02 17:00:00,2025-01-02 21:15:00,STOP LOSS,-26.39504682,-1.1731131760656577,0.8735221771823196,1.0373222691472106,1.2504066495240334,1.4848789154099615,True,False,False,False,17
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-01-03 12:00:00,2025-01-04 03:15:00,STOP LOSS,6.05773321,0.20245883137287993,1.726817340131805,0.8421302168516637,2.4240816380920136,1.1821704288635113,True,True,False,False,61
2025h1,LINKUSDT,IGNITION,2025-01-06 02:00:00,2025-01-06 07:15:00,STOP LOSS,-1.59297151,-0.0532072600887357,1.2776038039740238,0.09399981876844025,2.4053835005411437,0.17697631489210963,True,True,False,False,21
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-01-06 14:00:00,2025-01-06 14:30:00,STOP LOSS,-29.5306109,-1.2657486626799572,0.04429589906856686,1.035615153788813,0.04142875978563566,0.9685829239015595,False,False,False,False,2
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-01-17 09:00:00,2025-01-17 15:30:00,STOP LOSS,-2.23507695,-0.07488794508506368,1.9767723633303838,0.6143068879931062,2.644257675120282,0.8217363483969035,True,True,False,False,26
2025h1,LINKUSDT,IGNITION,2025-01-18 14:00:00,2025-01-18 16:15:00,STOP LOSS,-32.12176744,-1.0765059892344966,0.08518819864527556,1.2880022261306516,0.2729652944125739,4.127096387186045,False,False,False,False,9
2025h1,LINKUSDT,IGNITION,2025-01-24 04:00:00,2025-01-24 21:00:00,STOP LOSS,12.7204747,0.5702481727815745,2.433285182478452,0.44863185422400964,4.785038091580697,0.8822313664737794,True,True,True,True,68
2025h1,LINKUSDT,IGNITION,2025-01-26 17:00:00,2025-01-26 21:30:00,STOP LOSS,5.92387723,0.2652221310423907,1.5351357316857421,0.31912227021945777,2.6734589108715423,0.5557555982615979,True,True,False,False,18
2025h1,LINKUSDT,IGNITION,2025-03-20 09:00:00,2025-03-20 10:15:00,STOP LOSS,-25.29108626,-1.13164995105742,0.0,1.1770621767667309,0.0,2.2095974295094223,False,False,False,False,5
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-03-24 01:00:00,2025-03-24 02:00:00,STOP LOSS,-26.83515621,-1.2038045264355655,0.3123975691978529,1.1318561741676785,0.380332399121108,1.3779927138568482,False,False,False,False,4
2025h1,LINKUSDT,IGNITION,2025-03-25 00:00:00,2025-03-25 03:30:00,STOP LOSS,-32.71913055,-1.2307461467784508,0.6901444052052068,1.2740678922614816,0.7427548618288319,1.37119146969807,True,False,False,False,14
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-03-25 10:00:00,2025-03-25 12:15:00,STOP LOSS,-26.8064326,-1.2097880551501756,0.15885065830800194,1.100953501409192,0.18791794162421657,1.30241144740895,False,False,False,False,9
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-04-19 04:00:00,2025-04-19 15:45:00,STOP LOSS,-2.22399172,-0.1006438415893962,1.1650486054916043,0.80251123713573,1.1596204491040765,0.798772203006692,True,True,False,False,47
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-04-22 13:00:00,2025-04-23 14:00:00,STOP LOSS,114.74311679,4.093977108510515,7.859838435017718,0.2913380245282831,8.974076310261172,0.33263911030909893,True,True,True,True,100
2025h1,LINKUSDT,IGNITION,2025-04-24 15:00:00,2025-04-25 13:30:00,STOP LOSS,-1.08446904,-0.03639025784040519,1.05693091666235,0.3846605964587314,2.909514287270901,1.0588918192317014,True,True,False,False,90
2025h1,LINKUSDT,IGNITION,2025-04-26 02:00:00,2025-04-26 09:45:00,STOP LOSS,-33.22533572,-1.115025403793038,0.09916189675186,1.0642070679195605,0.21270573648786298,2.2827613788375163,False,False,False,False,31
2025h1,LINKUSDT,IGNITION,2025-04-29 07:00:00,2025-04-29 13:30:00,STOP LOSS,-27.31039165,-0.9195990262564019,0.11253069486311133,0.922295313074007,0.2792411435915789,2.2886448738740004,False,False,False,False,26
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-05-01 15:00:00,2025-05-01 17:45:00,STOP LOSS,-31.18302008,-1.2447430321892647,0.5814317909485502,1.3041294434569717,0.5901859213521276,1.3237646257584796,True,False,False,False,11
2025h1,LINKUSDT,IGNITION,2025-05-11 18:00:00,2025-05-12 01:45:00,STOP LOSS,-1.28180669,-0.04341770566101337,1.158168519181448,0.4320352918548483,2.6721689480896176,0.9968076944357804,True,True,False,False,31
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-05-13 18:00:00,2025-05-14 02:15:00,STOP LOSS,27.2917612,0.9245544011199854,2.5562793757820246,0.18562876367199949,3.621155272192874,0.2629566167961855,True,True,True,True,33
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-05-18 14:00:00,2025-05-18 18:00:00,STOP LOSS,4.7485844,0.18113264959597547,2.096920972233543,0.42792623138688995,2.2285825206357703,0.4547948787858025,True,True,True,True,16
2025h1,LINKUSDT,IGNITION,2025-05-20 09:00:00,2025-05-20 10:15:00,STOP LOSS,-34.81079876,-1.1754469330690882,0.23029345966574188,1.0095098225186176,0.3253066833291691,1.42600789717782,False,False,False,False,5
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-05-22 04:00:00,2025-05-22 11:30:00,STOP LOSS,-1.80722413,-0.06124000570184077,1.3654458557871547,0.5730550877496711,2.233563419613495,0.9373897002186117,True,True,False,False,30
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-05-23 02:00:00,2025-05-23 06:30:00,STOP LOSS,-34.60333899,-1.1727920375702932,0.8252171924933077,1.1651103332926356,1.1834368935440551,1.6708747297204392,True,False,False,False,18
2025h1,LINKUSDT,IGNITION,2025-05-28 11:00:00,2025-05-28 14:15:00,STOP LOSS,-27.40111669,-1.2426267992766966,0.9929728031407523,1.3970009261454572,1.016660533512285,1.4303268955603763,True,False,False,False,13
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-06-03 15:00:00,2025-06-03 16:30:00,STOP LOSS,-26.6042684,-1.2098728026897405,0.19600787470868009,1.2025314390342718,0.2317814006343892,1.4220062416395765,False,False,False,False,6
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-06-09 11:00:00,2025-06-09 14:00:00,STOP LOSS,-26.84186379,-1.2240098559988557,0.6863094059905087,1.3685700029760393,0.7606914277010322,1.5168952376081033,True,False,False,False,12
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-06-11 04:00:00,2025-06-11 05:30:00,STOP LOSS,-34.38962428,-1.179393277517508,0.015912750439251822,1.0430565955794355,0.021987566245676157,1.4412515347893933,False,False,False,False,6
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-06-25 08:00:00,2025-06-25 08:45:00,STOP LOSS,-31.6068451,-1.2349709844521068,0.029906534217196894,1.1793478872977705,0.031611294549985784,1.2465741824686611,False,False,False,False,3
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-06-28 16:00:00,2025-06-29 04:00:00,EMERGENCY STOP EXIT,20.14022188,0.905559572455085,3.2692207600261454,0.09815158343730854,3.012748485368535,0.09045153449194107,True,True,True,True,48
2025h1,LINKUSDT,IGNITION,2025-06-29 23:00:00,2025-06-30 02:30:00,STOP LOSS,-32.96104418,-1.135758499038628,0.3708638878150128,1.0232115147760454,0.6753517290701612,1.8632918664035203,False,False,False,False,14
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-07-06 17:00:00,2025-07-06 18:45:00,STOP LOSS,-33.84897773,-1.2146838701972182,0.0,1.1159825214164818,0.0,1.2902927414223726,False,False,False,False,7
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-07-14 04:00:00,2025-07-14 15:30:00,STOP LOSS,-32.01252844,-1.1107461135530954,0.5415841120998349,1.0164818840059595,0.8711131239478711,1.634964338188751,True,False,False,False,46
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-07-20 09:00:00,2025-07-20 15:00:00,STOP LOSS,-1.91831945,-0.08904388102634037,1.1699920091559268,0.7180038369385549,1.3162483506448206,0.807758821198132,True,True,False,False,24
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-07-21 03:00:00,2025-07-22 04:45:00,STOP LOSS,95.20547259,4.420099891975205,8.575851819697416,0.21703384337622433,10.973047706373555,0.2777010106208835,True,True,True,True,103
2025h1,LINKUSDT,IGNITION,2025-07-22 21:00:00,2025-07-23 07:15:00,STOP LOSS,-20.26571108,-0.698707580924198,0.9615076990336859,0.6104870857862923,1.699922438368877,1.0793264541776546,True,False,False,False,41
2025h1,LINKUSDT,IGNITION,2025-07-26 19:00:00,2025-07-27 09:45:00,STOP LOSS,21.96502674,0.7588861755736558,2.1682532076022634,0.4164102377820587,3.3648034984676856,0.6462061810743333,True,True,True,True,59
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-07-28 03:00:00,2025-07-28 07:30:00,STOP LOSS,-2.42170084,-0.09041620036293209,1.6973702948349687,0.18638851548734198,1.8805694250389935,0.20650564256397697,True,True,False,False,18
