window,decision_time,signal_score,relative_strength,market_state,entry_price,stop_price,risk_per_unit,reward_risk,current_near_high,previous_near_high,fresh_zone,actual_cross,mfe_r,mae_r,mfe_class,reached_0_5r,reached_1r,reached_2r,stopped_before_horizon,stop_time,bars_before_stop_or_horizon,current_policy,current_12h_selected,fresh_12h_selected
2024,2024-01-30 14:00:00,100.0,83.33333333333334,STRONG_BULL,15.099,14.917703205893025,0.1812967941069754,2.2,False,False,False,False,5.300700460444733,0.33094904019426336,RUNNER_>=2R,True,True,True,False,,144,True,True,False
2024,2024-01-31 16:00:00,100.0,100.0,BULL,15.708,15.484015043323444,0.22398495667655638,2.2000000000000046,False,False,False,False,0.6964753451066408,0.8616650102921852,MIDDLE_0.5-2R,True,False,False,True,2024-01-31 20:15:00,16,True,True,False
2024,2024-02-03 11:00:00,95.0,83.33333333333334,BULL,18.042,17.669153741695094,0.37284625830490725,2.200000000000002,False,True,False,False,0.14214974354564874,0.9414067921608613,FALSE_<0.5R,False,False,False,True,2024-02-03 18:15:00,28,True,True,False
2024,2024-02-04 12:00:00,100.0,100.0,BULL,18.159,17.689715263428756,0.46928473657124314,2.199999999999997,True,False,True,True,3.4840255234932163,0.7522085686807934,RUNNER_>=2R,True,True,True,False,,144,True,True,True
2024,2024-02-10 18:00:00,98.0,83.33333333333334,STRONG_BULL,18.426,18.27229990874607,0.1537000912539277,2.2,True,False,True,False,14.638898270286504,0.13662971718932276,RUNNER_>=2R,True,True,True,False,,144,True,True,True
2024,2024-02-12 00:00:00,95.0,100.0,STRONG_BULL,20.146,19.932052939056053,0.21394706094394778,2.1999999999999966,False,False,False,False,2.2669159270529318,0.21033240560285754,RUNNER_>=2R,True,True,True,True,2024-02-12 02:15:00,8,True,True,False
2024,2024-02-12 07:00:00,100.0,100.0,BULL,20.235,19.903241502495487,0.3317584975045129,2.2,False,False,False,False,1.8386868899769526,0.8620728697268932,MIDDLE_0.5-2R,True,True,False,True,2024-02-12 14:45:00,30,True,False,False
2024,2024-02-14 03:00:00,99.0,100.0,STRONG_BULL,20.131,19.915783153357676,0.2152168466423241,2.2000000000000033,True,False,True,False,0.20444496184411398,0.8828305170541249,FALSE_<0.5R,False,False,False,True,2024-02-14 05:00:00,7,True,True,True
2024,2024-02-14 08:00:00,95.0,83.33333333333334,STRONG_BULL,20.088,19.899085662149016,0.188914337850985,2.2,False,False,False,False,1.8103443279660818,0.6987293897413049,MIDDLE_0.5-2R,True,True,False,True,2024-02-14 15:15:00,28,True,False,False
2024,2024-02-14 09:00:00,98.0,66.66666666666666,STRONG_BULL,20.25,19.942441960766,0.3075580392339994,2.2,True,False,True,True,0.5852553893512448,0.7250663990295955,MIDDLE_0.5-2R,True,False,False,True,2024-02-14 15:15:00,24,True,False,False
2024,2024-02-16 06:00:00,100.0,66.66666666666666,STRONG_BULL,20.201,19.98313596324242,0.21786403675757882,2.2000000000000033,True,False,True,True,0.5003120369117389,0.8904636253291602,MIDDLE_0.5-2R,True,False,False,True,2024-02-16 07:30:00,5,True,True,True
2024,2024-02-18 10:00:00,100.0,100.0,STRONG_BULL,20.069,19.796095011441516,0.27290498855848355,2.1999999999999975,False,False,False,False,1.113940795314025,0.8720983858050515,MIDDLE_0.5-2R,True,True,False,True,2024-02-19 10:30:00,97,True,True,False
2024,2024-03-01 23:00:00,98.0,66.66666666666666,STRONG_BULL,19.966,19.67536593051638,0.2906340694836196,2.2,True,False,True,False,5.931857896299272,0.034407528400813216,RUNNER_>=2R,True,True,True,True,2024-03-03 07:30:00,129,True,True,True
2024,2024-03-10 22:00:00,100.0,83.33333333333334,STRONG_BULL,20.174,19.832910772722293,0.3410892272777062,2.200000000000004,True,False,True,True,7.898226576961378,0.3518141014236725,RUNNER_>=2R,True,True,True,False,,144,True,True,True
2024,2024-03-11 21:00:00,95.0,83.33333333333334,STRONG_BULL,21.247,20.890916544760632,0.3560834552393679,2.199999999999998,False,False,False,False,0.6009827102361234,0.7442075617410002,MIDDLE_0.5-2R,True,False,False,True,2024-03-12 04:00:00,27,True,True,False
2024,2024-03-13 07:00:00,95.0,100.0,STRONG_BULL,20.828,20.578754595407474,0.24924540459252498,2.200000000000003,False,False,False,False,0.5295985304756154,0.706131373967473,MIDDLE_0.5-2R,True,False,False,True,2024-03-13 12:45:00,22,True,True,False
2024,2024-03-13 11:00:00,100.0,83.33333333333334,STRONG_BULL,20.872,20.63109085410301,0.24090914589698897,2.200000000000003,False,False,False,False,0.0249056546926026,0.9132073387287226,FALSE_<0.5R,False,False,False,True,2024-03-13 12:45:00,6,True,False,False
2024,2024-03-26 15:00:00,95.0,100.0,STRONG_BULL,20.309,19.7569280538112,0.5520719461888,2.200000000000001,False,False,False,False,0.012679506807621786,0.909301773918297,FALSE_<0.5R,False,False,False,True,2024-03-26 16:45:00,6,True,True,False
2024,2024-03-27 00:00:00,95.0,83.33333333333334,STRONG_BULL,20.007,19.752178374114653,0.2548216258853486,2.2,False,False,False,False,0.7024521540433762,0.8358788201745311,MIDDLE_0.5-2R,True,False,False,True,2024-03-27 05:00:00,19,True,False,False
2024,2024-03-27 01:00:00,100.0,83.33333333333334,STRONG_BULL,20.104,19.76952956508699,0.3344704349130083,2.1999999999999957,False,False,False,False,0.2451636720038587,0.9268382722096975,FALSE_<0.5R,False,False,False,True,2024-03-27 05:00:00,15,True,False,False
2024,2024-03-27 03:00:00,95.0,83.33333333333334,STRONG_BULL,20.077,19.799299196979778,0.27770080302022393,2.200000000000005,False,False,False,False,0.01800498934687947,0.9974764098173247,FALSE_<0.5R,False,False,False,True,2024-03-27 04:45:00,6,True,True,False
2024,2024-04-08 08:00:00,100.0,66.66666666666666,STRONG_BULL,17.964,17.657989590569255,0.3060104094307441,2.1999999999999953,True,False,True,True,2.3299860985982774,0.9770909445734682,RUNNER_>=2R,True,True,True,True,2024-04-09 08:15:00,96,True,True,True
2024,2024-04-21 11:00:00,95.0,66.66666666666666,BULL,14.871,14.735395152389302,0.1356048476106988,2.199999999999995,False,False,False,False,0.5973237788116423,0.8038060727218445,MIDDLE_0.5-2R,True,False,False,True,2024-04-21 14:00:00,11,True,True,False
2024,2024-04-22 20:00:00,95.0,66.66666666666666,BULL,15.398,15.214662621147866,0.18333737885213353,2.200000000000002,False,False,False,False,1.3363341481913518,0.9163434159026335,MIDDLE_0.5-2R,True,True,False,True,2024-04-23 11:45:00,62,True,True,False
2024,2024-05-05 01:00:00,100.0,83.33333333333334,BULL,14.35,14.245394457566142,0.10460554243385722,2.1999999999999966,False,False,False,False,0.16251528938584156,0.6596208804483589,FALSE_<0.5R,False,False,False,True,2024-05-05 01:30:00,1,True,True,False
2024,2024-05-05 09:00:00,95.0,66.66666666666666,BULL,14.31,14.169743833341457,0.1402561666585438,2.2000000000000024,False,False,False,False,6.09598864969347,0.6773320721881689,RUNNER_>=2R,True,True,True,False,,144,True,False,False
2024,2024-05-05 12:00:00,95.0,83.33333333333334,BULL,14.302,14.182250922602906,0.11974907739709373,2.200000000000003,False,False,False,False,7.206736108189375,0.7265191673377452,RUNNER_>=2R,True,True,True,False,,144,True,False,False
2024,2024-05-05 14:00:00,100.0,66.66666666666666,BULL,14.314,14.192430166100884,0.12156983389911602,2.200000000000003,True,False,True,False,7.000091821349335,0.4853177643473632,RUNNER_>=2R,True,True,True,False,,144,True,True,True
2024,2024-05-05 15:00:00,100.0,66.66666666666666,BULL,14.399,14.203681541130589,0.19531845886941035,2.199999999999996,True,True,False,True,3.9218003481798234,0.6246209431826867,RUNNER_>=2R,True,True,True,False,,144,True,False,False
2024,2024-05-05 22:00:00,100.0,83.33333333333334,BULL,14.36,14.260304914360205,0.09969508563979446,2.1999999999999966,False,False,False,False,8.074620677979283,0.8325385295307853,RUNNER_>=2R,True,True,True,True,2024-05-07 03:30:00,117,True,False,False
2024,2024-05-06 00:00:00,95.0,66.66666666666666,BULL,14.371,14.276460870035075,0.0945391299649252,2.199999999999996,False,False,False,False,8.398638746671134,0.9942972823515086,RUNNER_>=2R,True,True,True,True,2024-05-07 03:30:00,109,True,False,False
2024,2024-05-06 04:00:00,95.0,66.66666666666666,STRONG_BULL,14.377,14.280696374142853,0.09630362585714813,2.2,False,False,False,False,8.18245411827876,0.24921180055672337,RUNNER_>=2R,True,True,True,True,2024-05-07 03:30:00,93,True,True,False
2024,2024-05-16 10:00:00,100.0,66.66666666666666,BULL,13.894,13.77497684513156,0.11902315486844017,2.199999999999997,False,False,False,False,0.008401726547282128,0.9073864671069772,FALSE_<0.5R,False,False,False,True,2024-05-16 12:30:00,9,True,True,False
2024,2024-05-19 14:00:00,100.0,100.0,STRONG_BULL,16.656,16.32101840354923,0.3349815964507705,2.200000000000002,False,False,False,False,2.4001318535663474,0.9821435072429344,RUNNER_>=2R,True,True,True,False,,144,True,True,False
2024,2024-05-20 03:00:00,100.0,100.0,BULL,16.824,16.462800585452193,0.3611994145478086,2.199999999999996,False,False,False,False,1.0908101844330322,0.8222604689761741,MIDDLE_0.5-2R,True,True,False,True,2024-05-20 12:45:00,38,True,True,False
2024,2024-05-23 12:00:00,100.0,66.66666666666666,STRONG_BULL,16.699,16.517055718355365,0.18194428164463616,2.199999999999996,False,False,False,False,0.5990845055130184,0.1703818318431678,MIDDLE_0.5-2R,True,False,False,True,2024-05-23 13:00:00,3,True,True,False
2024,2024-05-24 18:00:00,100.0,100.0,BULL,17.372,16.93434290207965,0.4376570979203507,2.2000000000000015,False,False,False,False,0.37929237475821936,0.9299517863047889,FALSE_<0.5R,False,False,False,True,2024-05-25 13:45:00,78,True,True,False
2024,2024-07-21 15:00:00,99.0,100.0,STRONG_BULL,14.551,14.217627808738131,0.33337219126186923,2.2,True,False,True,True,0.6779209721859267,0.5699335606872843,MIDDLE_0.5-2R,True,False,False,True,2024-07-21 18:15:00,12,True,True,True
2024,2024-07-22 03:00:00,95.0,66.66666666666666,STRONG_BULL,14.591,14.392037788810564,0.19896221118943558,2.200000000000002,False,False,False,False,0.04523472043357658,0.8594596882379194,FALSE_<0.5R,False,False,False,True,2024-07-22 05:45:00,10,True,True,False
2024,2024-08-20 14:00:00,100.0,66.66666666666666,BULL,10.44,10.351602770483218,0.0883972295167812,2.2,False,False,False,False,0.0,0.0,FALSE_<0.5R,False,False,False,True,2024-08-20 14:15:00,0,True,True,False
2024,2024-08-23 13:00:00,100.0,100.0,BULL,11.67,11.477758049270621,0.19224195072937889,2.199999999999998,False,False,False,False,0.7802667390280336,0.4681600434168183,MIDDLE_0.5-2R,True,False,False,True,2024-08-23 15:00:00,7,True,True,False
2024,2024-08-25 14:00:00,100.0,100.0,STRONG_BULL,12.2,12.067282891298497,0.13271710870150244,2.199999999999995,True,False,True,True,0.9041788294973798,0.9795270652888125,MIDDLE_0.5-2R,True,False,False,True,2024-08-26 01:15:00,44,True,True,True
