window,symbol,route,entry_time,strict_mfe_r,strict_mae_r,realized_r,profit,mfe_class,setup_score,entry_reward_risk,account_risk_percent,relative_strength_pct,momentum_24h,momentum_72h,ema50_slope_12h,rsi14,adx14,atr_percent,volume_ratio,ema20_distance_atr,ema50_distance_atr,ema200_distance_atr,recent_high_72h_distance_atr,candle_range_atr,candle_body_atr,upper_wick_atr,lower_wick_atr,close_location,trend_stable_6,trend_stable_4_of_6,market_state,market_score,btc_score,eth_score,breadth_score,market_risk_multiplier,asset_shock_level,asset_shock_score
2025h1,LINKUSDT,IGNITION,2025-03-25 00:00:00,0.6901444052052068,1.2740678922614816,-1.2307461467784508,-32.71913055,MIDDLE_0.5-2R,95.0,2.0514,0.2691,66.66666666666666,4.561161022805815,8.303507516105935,1.5801945536266349,58.50703405010984,34.683169257856655,1.1408546492968952,0.49791990320255874,0.5489354525327347,2.101983318051286,4.498051008939627,-1.6221416924115721,0.8690044780776319,0.2896681593592141,0.05793363187184076,0.5214026868465771,0.9333333333333349,1,1,STRONG_BULL,87.09250000000002,86.05000000000001,74.4,100.0,1.0,NORMAL,0.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-03-25 10:00:00,0.1588506583080019,1.100953501409192,-1.2097880551501756,-26.8064326,FALSE_<0.5R,100.0,2.2564,0.225,83.33333333333334,2.1159482450496814,9.287736209930376,1.0296650842660071,62.417711742478616,32.81648673856398,1.1335764669242328,1.318371919269536,1.562206316023963,3.012774887909159,6.213927927380662,-1.3030209225324547,2.192286386251279,1.5870918345537337,0.3581763673312015,0.24701818436634404,0.8366197183098562,1,1,BULL,76.24527777777777,75.55,62.4,88.88888888888889,0.75,NORMAL,20.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-04-19 04:00:00,1.1650486054916045,0.80251123713573,-0.1006438415893962,-2.22399172,MIDDLE_0.5-2R,100.0,2.2293,0.225,100.0,3.2042227343692,9.791205314773798,0.585798502766699,73.63738235225189,12.07312676181652,0.9458384998477886,2.2644044897886504,3.0204548819186696,3.9195367991599928,7.75225163554279,0.33510711482726774,1.393740954849768,1.0281695568563907,0.25894640691198356,0.10662499108139355,0.8142076502732206,1,1,BULL,69.51027777777779,73.45,26.6,88.88888888888889,0.75,NORMAL,0.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-04-22 13:00:00,7.859838435017718,0.2913380245282831,4.093977108510515,114.74311679,RUNNER_>=2R,100.0,2.2722,0.2854,100.0,2.2702624539078675,1.9092219020172774,0.5192113843884627,63.293064067111175,14.464737426356859,1.0309858479501892,1.1667158519203207,1.5597828665823166,1.951596917339311,4.924721020926569,-1.2342889740001248,1.3028605836667746,0.6857160966667317,0.34285804833336586,0.2742864386666771,0.7368421052631547,1,1,STRONG_BULL,87.6288888888889,94.4,49.2,94.44444444444444,1.0,NORMAL,10.0
2025h1,LINKUSDT,IGNITION,2025-04-24 15:00:00,1.05693091666235,0.3846605964587314,-0.0363902578404051,-1.08446904,MIDDLE_0.5-2R,100.0,2.1419,0.3,83.33333333333334,-0.2014775016789816,9.83000739098301,0.303970920137564,60.516010343501996,29.27615157219677,1.420961111242237,2.500381374659204,1.2530581058302268,2.1027190528100053,6.232508821889371,-1.9890618540044398,1.84698600728984,1.562834313860632,0.2367930778576748,0.04735861557153328,0.8717948717948701,1,1,STRONG_BULL,80.87833333333333,87.60000000000001,70.7,66.66666666666666,1.0,NORMAL,0.0
2025h1,LINKUSDT,IGNITION,2025-04-26 02:00:00,0.09916189675186,1.0642070679195603,-1.115025403793038,-33.22533572,FALSE_<0.5R,100.0,2.0275,0.3,66.66666666666666,1.943699731903492,7.415254237288149,0.7364205781809297,56.92564571454086,17.886646294571463,1.3843052593326293,0.9651510823792643,0.8176960608320047,1.5367980666357448,5.829308797730383,-0.7124102774564578,1.3298325179187307,0.7124102774564662,0.33245812947967635,0.28496411098258817,0.7500000000000048,1,1,STRONG_BULL,95.82388888888889,98.4,86.5,94.44444444444444,1.0,NORMAL,0.0
2025h1,LINKUSDT,IGNITION,2025-04-29 07:00:00,0.1125306948631113,0.922295313074007,-0.919599026256402,-27.31039165,FALSE_<0.5R,100.0,2.1356,0.3,100.0,1.6744809109176195,0.3968253968253954,0.6558910432162168,59.54535286002565,12.91565663515392,1.2654613328718498,1.0329078203652595,1.2723876305051045,1.7140282357039993,3.9202464934879417,-0.4164562037351211,1.6137677894735862,1.4055396876060302,0.10411405093377796,0.10411405093377796,0.935483870967743,1,1,STRONG_BULL,88.52444444444446,94.7,83.5,72.22222222222221,1.0,NORMAL,0.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-05-01 15:00:00,0.5814317909485502,1.3041294434569717,-1.2447430321892647,-31.18302008,MIDDLE_0.5-2R,100.0,2.2326,0.2538,100.0,7.806665257521295,3.8623404833016517,0.9715938111116706,67.81847123246357,22.822308882782547,0.9655636879915809,2.577897165722746,2.267702334080053,3.1315352808082837,4.099003911155254,0.3113558942125075,1.7259946309607237,1.6109283222299986,0.11506630873072517,0.0,0.9333333333333274,1,1,STRONG_BULL,93.99388888888889,94.5,91.2,94.44444444444444,1.0,NORMAL,0.0
2025h1,LINKUSDT,IGNITION,2025-05-11 18:00:00,1.158168519181448,0.4320352918548483,-0.0434177056610133,-1.28180669,MIDDLE_0.5-2R,99.0,2.1307,0.3,83.33333333333334,1.1983223487118,10.609037328094306,0.7109841398450278,56.8883426598433,21.815959372809903,1.629663989527206,0.7283371282986743,0.7358012220867577,1.6466143255913566,5.752150203206616,-2.1071733979175375,0.9445949714802838,0.690280940697131,0.10899172747849777,0.1453223033046551,0.8846153846153809,1,1,STRONG_BULL,96.47777777777779,98.0,100.0,88.88888888888889,1.0,NORMAL,0.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-05-13 18:00:00,2.556279375782025,0.1856287636719994,0.9245544011199854,27.2917612,RUNNER_>=2R,100.0,2.2666,0.3,83.33333333333334,3.6081575736447435,3.795110593713602,0.40936307199392896,65.40023895691641,13.069989393558357,1.361749644414184,1.372863183484449,1.809323290672474,2.08714603313096,5.464767000577503,-1.293100626317684,1.0460113346646152,0.7165589457938646,0.2800345305401369,0.049417858330613774,0.7322834645669256,0,1,STRONG_BULL,95.3477777777778,97.0,96.8,88.88888888888889,1.0,NORMAL,0.0
