decision_time,symbol,valid,score,entry_price,stop_price,risk_percent,estimated_reward_percent,reward_risk,market_state,asset_shock,reasons
2026-05-01 09:00:00,SOLUSDT,False,44.0,84.18,82.3661,2.154787360418156,1.6393442622950765,0.7607916643695862,NEUTRAL,NORMAL,
2026-05-01 09:00:00,XRPUSDT,False,36.0,1.3784,1.357578,1.5105919907138796,2.053105049332559,1.3591393718182612,NEUTRAL,NORMAL,healthy EMA20 pullback
2026-05-01 09:00:00,LINKUSDT,False,36.0,9.18,9.0346,1.583877995642706,2.614379084967323,1.6506189821182913,NEUTRAL,NORMAL,healthy EMA20 pullback
2026-05-01 09:00:00,DOGEUSDT,False,79.0,0.1085,0.10532075,2.93018433179723,3.2258064516129057,1.100888574349299,NEUTRAL,NORMAL,bullish EMA stack | trend stable 6h
2026-05-01 10:00:00,BTCUSDT,False,39.0,77268.55,75824.9899,1.8682375947264473,0.8235951108180367,0.4408406688436381,NEUTRAL,NORMAL,
2026-05-01 10:00:00,ETHUSDT,False,34.0,2282.07,2241.1579,1.7927627110474267,2.8430328605169715,1.5858389082936255,NEUTRAL,NORMAL,
2026-05-01 10:00:00,SOLUSDT,False,50.0,83.97,82.3661,1.9100869358104036,1.8935334047874282,0.9913336242907959,NEUTRAL,NORMAL,
2026-05-01 10:00:00,XRPUSDT,False,36.0,1.3754,1.357578,1.2957685037080124,2.275701614075913,1.7562563124228538,NEUTRAL,NORMAL,healthy EMA20 pullback
2026-05-01 10:00:00,LINKUSDT,False,44.0,9.14,9.024055820019365,1.268535886002577,3.0634573304157477,2.414955196947045,NEUTRAL,NORMAL,healthy EMA20 pullback | estimated R:R 2.41
2026-05-01 10:00:00,DOGEUSDT,False,91.0,0.10774,0.10515483004898173,2.399452339909297,3.95396324484871,1.6478607134985546,NEUTRAL,NORMAL,bullish EMA stack | trend stable 6h | healthy EMA20 pullback
2026-05-01 11:00:00,BTCUSDT,False,39.0,77304.34,75824.9899,1.9136701768619928,0.7769162766281901,0.4059823296730085,NEUTRAL,NORMAL,
2026-05-01 11:00:00,ETHUSDT,False,46.0,2282.53,2241.1579,1.8125544899738468,2.822306826197229,1.5570879892487821,NEUTRAL,NORMAL,healthy EMA20 pullback
2026-05-01 11:00:00,SOLUSDT,False,62.0,83.95,82.3661,1.8867182846932697,1.9178082191780816,1.0164783130248118,NEUTRAL,NORMAL,healthy EMA20 pullback
2026-05-01 11:00:00,XRPUSDT,False,52.0,1.3766,1.357578,1.381810257155317,2.1865465639982578,1.582378298811895,NEUTRAL,NORMAL,healthy EMA20 pullback | bullish EMA20 reclaim
2026-05-01 11:00:00,LINKUSDT,False,65.0,9.15,9.034480404303695,1.2625092425825741,2.950819672131143,2.337265797828918,NEUTRAL,NORMAL,healthy EMA20 pullback | bullish EMA20 reclaim | estimated R:R 2.34
2026-05-01 11:00:00,DOGEUSDT,False,100.0,0.10833,0.10546005,2.649266131265574,3.387796547586086,1.2787679227861155,NEUTRAL,NORMAL,bullish EMA stack | trend stable 6h | healthy EMA20 pullback | bullish EMA20 reclaim
2026-05-01 12:00:00,BTCUSDT,False,40.0,77463.98,75836.8702,2.100472761662893,0.5692323064216389,0.27100199384208706,NEUTRAL,NORMAL,
2026-05-01 12:00:00,ETHUSDT,False,50.0,2286.45,2242.73,1.9121345316976013,2.646023311246693,1.383806038426356,NEUTRAL,NORMAL,
2026-05-01 12:00:00,SOLUSDT,False,57.0,84.01,82.43575,1.873884061421267,1.8450184501844984,0.9845958392885442,NEUTRAL,NORMAL,healthy EMA20 pullback
2026-05-01 12:00:00,XRPUSDT,False,36.0,1.3779,1.3578765,1.4531896364032204,2.0901371652514813,1.438309985766734,NEUTRAL,NORMAL,healthy EMA20 pullback
2026-05-01 12:00:00,LINKUSDT,False,65.0,9.15,9.0346,1.2612021857923612,2.950819672131143,2.339688041594429,NEUTRAL,NORMAL,healthy EMA20 pullback | bullish EMA20 reclaim | estimated R:R 2.34
2026-05-01 12:00:00,DOGEUSDT,False,84.0,0.10885,0.1055496,3.032062471290775,2.8938906752411575,0.9544297660889564,NEUTRAL,NORMAL,bullish EMA stack | trend stable 6h
2026-05-01 13:00:00,BTCUSDT,False,40.0,77896.01,75938.8179,2.512570412784943,0.011451164186712841,0.004557549562967402,BULL,NORMAL,
2026-05-01 13:00:00,ETHUSDT,False,40.0,2301.36,2245.92395,2.4088386866896205,1.9810025376299099,0.8223890410662283,BULL,NORMAL,
2026-05-01 13:00:00,SOLUSDT,False,56.0,84.27,82.6646,1.905067046398485,1.5307938768245002,0.8035380590507062,BULL,NORMAL,healthy EMA20 pullback
2026-05-01 13:00:00,XRPUSDT,False,51.0,1.3834,1.3580755,1.8305985253722692,1.684256180425047,0.9200576516811834,BULL,NORMAL,healthy EMA20 pullback
2026-05-01 13:00:00,LINKUSDT,False,57.0,9.2,9.054499999999999,1.581521739130437,2.391304347826094,1.512027491408937,BULL,NORMAL,healthy EMA20 pullback | bullish EMA20 reclaim
2026-05-01 13:00:00,DOGEUSDT,False,84.0,0.10892,0.10575351881374655,2.9071623083487474,2.8277634961439584,0.9726885520024896,BULL,NORMAL,bullish EMA stack | trend stable 6h
2026-05-01 14:00:00,BTCUSDT,False,34.0,78737.25,76067.2525,3.391022038488768,2.117672589733941,0.6244939035187445,BULL,NORMAL,extended 2.07% above EMA20
2026-05-01 14:00:00,ETHUSDT,False,40.0,2318.22,2248.7,2.9988525679184885,1.2393129211205158,0.41326237054085196,BULL,NORMAL,
2026-05-01 14:00:00,SOLUSDT,False,40.0,84.6,82.77405,2.1583333333333234,1.1347517730496548,0.5257537172430857,BULL,NORMAL,
2026-05-01 14:00:00,XRPUSDT,False,35.0,1.3984,1.3587719999999999,2.833810068649901,0.5935354691075496,0.20944786514585467,BULL,NORMAL,
2026-05-01 14:00:00,LINKUSDT,False,35.0,9.26,9.054499999999999,2.219222462203031,1.7278617710583168,0.7785888077858861,BULL,NORMAL,
2026-05-01 14:00:00,DOGEUSDT,False,78.0,0.10976,0.10588911415438394,3.526681710656026,2.0408163265306176,0.5786789095154803,BULL,NORMAL,bullish EMA stack | trend stable 6h
2026-05-01 15:00:00,BTCUSDT,False,40.0,78358.75,76151.07130000001,2.8173990779587337,0.7087530109911087,0.2515628746157664,BULL,NORMAL,
2026-05-01 15:00:00,ETHUSDT,False,40.0,2308.04,2253.675,2.355461777092242,1.6858459992027806,0.7157178331647202,BULL,NORMAL,
2026-05-01 15:00:00,SOLUSDT,False,62.0,84.22,83.03275000000001,1.409700783661828,1.5910710045119965,1.1286586649821124,BULL,NORMAL,healthy EMA20 pullback
2026-05-01 15:00:00,XRPUSDT,False,40.0,1.3948,1.3616575,2.376147117866366,0.8531689131058232,0.35905559327147907,BULL,NORMAL,
2026-05-01 15:00:00,LINKUSDT,False,39.0,9.24,9.054499999999999,2.0075757575757693,1.948051948051945,0.9703504043126612,BULL,NORMAL,
2026-05-01 15:00:00,DOGEUSDT,False,78.0,0.10963,0.106014319481663,3.2980758171458615,2.1618170208884404,0.6554782669487769,BULL,NORMAL,bullish EMA stack | trend stable 6h
2026-05-01 16:00:00,BTCUSDT,False,62.0,78445.89,76172.2847,2.898310287511552,0.5968827684917539,0.2059416381550469,STRONG_BULL,NORMAL,bullish EMA stack
2026-05-01 16:00:00,ETHUSDT,False,44.0,2307.64,2254.91875,2.284639285157133,1.7034719453640927,0.745619650520424,STRONG_BULL,NORMAL,
2026-05-01 16:00:00,SOLUSDT,False,56.0,84.47,83.1422,1.5719190245057375,1.2903989582100195,0.8209067630667317,STRONG_BULL,NORMAL,healthy EMA20 pullback
2026-05-01 16:00:00,XRPUSDT,False,40.0,1.396,1.3618565,2.4458094555873844,0.7664756446991515,0.31338322081802367,STRONG_BULL,NORMAL,
2026-05-01 16:00:00,LINKUSDT,False,56.0,9.22,9.064449999999999,1.6870932754880872,2.1691973969631158,1.2857602057216146,STRONG_BULL,NORMAL,healthy EMA20 pullback
2026-05-01 16:00:00,DOGEUSDT,False,84.0,0.10944,0.10612720107061739,3.027045805356912,2.3391812865497137,0.772760452587174,STRONG_BULL,NORMAL,bullish EMA stack | trend stable 6h
2026-05-01 17:00:00,BTCUSDT,False,62.0,78214.36,76270.33200000001,2.485512890471764,0.8946694699029626,0.35995366321884154,STRONG_BULL,NORMAL,bullish EMA stack
2026-05-01 17:00:00,ETHUSDT,False,50.0,2301.94,2260.72955,1.7902486598260614,1.955307262569822,1.0921987020282409,STRONG_BULL,NORMAL,
2026-05-01 17:00:00,SOLUSDT,False,62.0,83.99,82.8656783035512,1.338637571673757,1.869270151208486,1.3963974945595288,STRONG_BULL,NORMAL,healthy EMA20 pullback
2026-05-01 17:00:00,XRPUSDT,False,44.0,1.3915,1.364742,1.9229608336327746,1.0923463887890839,0.5680544136333084,STRONG_BULL,NORMAL,
2026-05-01 17:00:00,LINKUSDT,False,56.0,9.21,9.064449999999999,1.5803474484256441,2.280130293159599,1.442803160425946,STRONG_BULL,NORMAL,healthy EMA20 pullback
2026-05-01 17:00:00,DOGEUSDT,False,96.0,0.10895,0.10621653632275004,2.5089157202845063,2.799449288664522,1.1158004495850782,STRONG_BULL,NORMAL,bullish EMA stack | trend stable 6h | healthy EMA20 pullback
2026-05-01 18:00:00,BTCUSDT,False,57.0,78552.94,76497.59,2.6165156899283537,0.45979182956104886,0.1757267618653718,STRONG_BULL,NORMAL,bullish EMA stack
2026-05-01 18:00:00,ETHUSDT,False,39.0,2311.76,2260.72955,2.2074285392947446,1.52221683911823,0.6895882752356577,STRONG_BULL,NORMAL,
2026-05-01 18:00:00,SOLUSDT,False,73.0,84.23,83.12941556758328,1.306641852566454,1.579009853971267,1.2084488575578982,STRONG_BULL,NORMAL,healthy EMA20 pullback | bullish EMA20 reclaim
2026-05-01 18:00:00,XRPUSDT,False,35.0,1.3949,1.364742,2.162018782708447,0.845938776973262,0.3912726308110611,STRONG_BULL,NORMAL,
2026-05-01 18:00:00,LINKUSDT,False,56.0,9.22,9.064449999999999,1.6870932754880872,2.1691973969631158,1.2857602057216146,STRONG_BULL,NORMAL,healthy EMA20 pullback
2026-05-01 18:00:00,DOGEUSDT,False,91.0,0.10897,0.10630314862381868,2.447326214720859,2.780581811507759,1.1361713018813517,STRONG_BULL,NORMAL,bullish EMA stack | trend stable 6h | healthy EMA20 pullback
2026-05-01 19:00:00,BTCUSDT,False,57.0,78423.9,76497.59,2.4562792720076376,0.625090055455035,0.2544865572000362,STRONG_BULL,NORMAL,bullish EMA stack
2026-05-01 19:00:00,ETHUSDT,False,45.0,2304.76,2260.72955,1.910413665631137,1.8305593640986304,0.9582005180505629,STRONG_BULL,NORMAL,
2026-05-01 19:00:00,SOLUSDT,False,57.0,83.99,82.91617159847017,1.278519349362809,1.869270151208486,1.4620585540141386,STRONG_BULL,NORMAL,healthy EMA20 pullback
2026-05-01 19:00:00,XRPUSDT,False,39.0,1.3936,1.364742,2.0707520091848486,0.9400114810562653,0.45394691246794966,STRONG_BULL,NORMAL,
2026-05-01 19:00:00,LINKUSDT,False,56.0,9.2,9.064449999999999,1.4733695652173946,2.391304347826094,1.6230173367760985,STRONG_BULL,NORMAL,healthy EMA20 pullback
2026-05-01 19:00:00,DOGEUSDT,False,91.0,0.10898,0.10638675456013952,2.3795608734267533,2.7711506698476867,1.1645638910918104,STRONG_BULL,NORMAL,bullish EMA stack | trend stable 6h | healthy EMA20 pullback
2026-05-01 20:00:00,BTCUSDT,False,61.0,78360.0,76572.2548,2.281451250638087,0.7071465033180134,0.3099546848174974,STRONG_BULL,NORMAL,bullish EMA stack
2026-05-01 20:00:00,ETHUSDT,False,45.0,2304.85,2261.7743,1.8689155476495163,1.8265830748204834,0.9773491783070277,STRONG_BULL,NORMAL,
2026-05-01 20:00:00,SOLUSDT,False,57.0,83.9,82.85887362715088,1.240913436053779,1.9785458879618552,1.5944270006889574,STRONG_BULL,NORMAL,healthy EMA20 pullback
2026-05-01 20:00:00,XRPUSDT,False,39.0,1.3937,1.364742,2.077778575016147,0.9327688885700024,0.4489260308032359,STRONG_BULL,NORMAL,
2026-05-01 20:00:00,LINKUSDT,False,51.0,9.18,9.056718741773375,1.3429330961505936,2.614379084967323,1.946767930927627,STRONG_BULL,NORMAL,healthy EMA20 pullback
2026-05-01 20:00:00,DOGEUSDT,False,91.0,0.10911,0.10647215438131052,2.417602070103084,2.648703143616537,1.0955910306213459,STRONG_BULL,NORMAL,bullish EMA stack | trend stable 6h | healthy EMA20 pullback
2026-05-01 21:00:00,BTCUSDT,False,96.0,77880.18,76662.76,1.5631961816215605,1.3276035057957012,0.8492878382152453,STRONG_BULL,WARNING,bullish EMA stack | trend stable 6h | healthy EMA20 pullback
2026-05-01 21:00:00,ETHUSDT,False,56.0,2285.19,2252.8392786599147,1.4156687776546077,2.7026199134426356,1.9090764422453173,STRONG_BULL,WARNING,healthy EMA20 pullback
2026-05-01 21:00:00,SOLUSDT,False,56.0,83.49,82.42895408235438,1.270865873332872,2.4793388429752157,1.950905201721326,STRONG_BULL,WARNING,healthy EMA20 pullback
2026-05-01 21:00:00,XRPUSDT,False,57.0,1.3846,1.364742,1.434204824498061,1.5961288458760658,1.1129016013697168,STRONG_BULL,WARNING,healthy EMA20 pullback
2026-05-01 21:00:00,LINKUSDT,False,46.0,9.09,8.958238831646705,1.4495178036666103,3.630363036303631,2.504531525670461,STRONG_BULL,WARNING,healthy EMA20 pullback | estimated R:R 2.50
2026-05-01 21:00:00,DOGEUSDT,False,91.0,0.10851,0.10623056220954072,2.1006707127999973,3.216293429177041,1.5310792927131465,STRONG_BULL,NORMAL,bullish EMA stack | trend stable 6h | healthy EMA20 pullback
2026-05-01 22:00:00,BTCUSDT,False,91.0,78199.99,76760.7476,1.8404636624633874,0.9132098354488154,0.4961846593735626,BULL,NORMAL,bullish EMA stack | trend stable 6h | healthy EMA20 pullback
2026-05-01 22:00:00,ETHUSDT,False,73.0,2292.68,2260.9633301842064,1.3833884282060065,2.367098766509063,1.711087586281709,BULL,NORMAL,healthy EMA20 pullback | bullish EMA20 reclaim
2026-05-01 22:00:00,SOLUSDT,False,51.0,83.72,82.67345736218621,1.250050929065679,2.197802197802202,1.7581701246723582,BULL,NORMAL,healthy EMA20 pullback
2026-05-01 22:00:00,XRPUSDT,False,73.0,1.3887,1.364742,1.725210628645506,1.2961762799740775,0.7513148009015739,BULL,NORMAL,healthy EMA20 pullback | bullish EMA20 reclaim
2026-05-01 22:00:00,LINKUSDT,False,58.0,9.11,8.981364629386226,1.4120238267154064,3.4028540065861748,2.4099125965188266,BULL,NORMAL,healthy EMA20 pullback | estimated R:R 2.41
2026-05-01 22:00:00,DOGEUSDT,False,100.0,0.10941,0.10662225054576187,2.5479841460909656,2.3672424824056386,0.9290648397625962,BULL,NORMAL,bullish EMA stack | trend stable 6h | healthy EMA20 pullback | bullish EMA20 reclaim
2026-05-01 23:00:00,BTCUSDT,False,79.0,78153.38,76760.7476,1.7819221638270821,0.9733936011468609,0.5462604489167345,BULL,NORMAL,bullish EMA stack | trend stable 6h
2026-05-01 23:00:00,ETHUSDT,False,73.0,2293.5,2262.7366637424775,1.341327065948223,2.3304992369740494,1.737457847632823,BULL,NORMAL,healthy EMA20 pullback | bullish EMA20 reclaim
2026-05-01 23:00:00,SOLUSDT,False,57.0,83.75,82.72792469345863,1.2203884257210358,2.161194029850749,1.7709066919197156,BULL,NORMAL,healthy EMA20 pullback
2026-05-01 23:00:00,XRPUSDT,False,57.0,1.3836,1.364742,1.3629661751951463,1.6695576756288033,1.2249443207126984,BULL,NORMAL,healthy EMA20 pullback
2026-05-01 23:00:00,LINKUSDT,False,50.0,9.09,8.96112429871578,1.4177744915755666,3.630363036303631,2.5606068227883156,BULL,NORMAL,healthy EMA20 pullback | estimated R:R 2.56
2026-05-01 23:00:00,DOGEUSDT,False,91.0,0.10846,0.10612034190516521,2.157162174843064,3.263876083348701,1.5130415883479653,BULL,NORMAL,bullish EMA stack | trend stable 6h | healthy EMA20 pullback
2026-05-02 00:00:00,BTCUSDT,False,91.0,78231.13,76876.71849808742,1.7312948207607242,0.8730412049525434,0.5042706733038874,STRONG_BULL,NORMAL,bullish EMA stack | trend stable 6h | healthy EMA20 pullback
2026-05-02 00:00:00,ETHUSDT,False,73.0,2295.63,2265.927902046586,1.2938538855745074,2.2355518964292895,1.7278240776288598,STRONG_BULL,NORMAL,healthy EMA20 pullback | bullish EMA20 reclaim
2026-05-02 00:00:00,SOLUSDT,False,56.0,83.76,82.75750150106873,1.1968702231748736,2.1489971346704837,1.7955139104137405,STRONG_BULL,NORMAL,healthy EMA20 pullback
2026-05-02 00:00:00,XRPUSDT,False,78.0,1.3858,1.3686224999999999,1.2395367296868285,1.508154134795796,1.2167079027798025,STRONG_BULL,NORMAL,healthy EMA20 pullback | bullish EMA20 reclaim
2026-05-02 00:00:00,LINKUSDT,False,50.0,9.1,8.974043991664654,1.3841319597290689,3.51648351648352,2.540569554633967,STRONG_BULL,NORMAL,healthy EMA20 pullback | estimated R:R 2.54
2026-05-02 00:00:00,DOGEUSDT,False,96.0,0.10853,0.10623017462622483,2.1190688047315662,3.1972726435087075,1.5088102077524204,STRONG_BULL,NORMAL,bullish EMA stack | trend stable 6h | healthy EMA20 pullback
2026-05-02 01:00:00,BTCUSDT,False,79.0,78341.75,76918.80958639772,1.8163245186663286,0.730606605034985,0.40224453148463085,STRONG_BULL,NORMAL,bullish EMA stack | trend stable 6h
2026-05-02 01:00:00,ETHUSDT,False,57.0,2297.6,2267.5851,1.306358809192206,2.1478934540389933,1.644183388916828,STRONG_BULL,NORMAL,healthy EMA20 pullback
2026-05-02 01:00:00,SOLUSDT,False,51.0,83.82,82.82153710813525,1.1911988688436501,2.0758768790264965,1.7426786855847527,STRONG_BULL,NORMAL,healthy EMA20 pullback
2026-05-02 01:00:00,XRPUSDT,False,73.0,1.3863,1.3705129999999999,1.1387866984058441,1.4715429560701128,1.292202445049705,STRONG_BULL,NORMAL,healthy EMA20 pullback | bullish EMA20 reclaim
2026-05-02 01:00:00,LINKUSDT,False,51.0,9.11,8.988326563688608,1.3356030330558928,3.4028540065861748,2.547803443363228,STRONG_BULL,NORMAL,healthy EMA20 pullback | estimated R:R 2.55
