starting_capital,final_balance,total_profit,roi_percent,completed_trades,winning_trades,losing_trades,win_rate,gross_profit,gross_loss,profit_factor,expectancy_per_trade,maximum_drawdown,total_fees,btc_buy_hold_return_percent,equal_weight_return_percent,partial_profit_events,asset_shock_reductions,market_shock_reductions,warning_stop_tightens,daily_profit_locks,daily_loss_stops,weekly_loss_stops,hard_lock_hits,skipped_gap_entries,skipped_risk_entries,skipped_correlation_entries,skipped_small_entries
10000.0,9811.35868974,-188.64131026,-1.8864,41,11,30,26.8293,351.35373925,539.99504952,0.6507,-4.60100757,3.6861,168.45701026,-34.6784,-46.2531,9,0,3,5,0,0,0,0,0,15,2,0
