window,decision_time,signal_score,relative_strength,market_state,entry_price,stop_price,risk_per_unit,reward_risk,current_near_high,previous_near_high,fresh_zone,actual_cross,mfe_r,mae_r,mfe_class,reached_0_5r,reached_1r,reached_2r,stopped_before_horizon,stop_time,bars_before_stop_or_horizon,current_policy,current_12h_selected,fresh_12h_selected,adx14,ema50_slope_12h,adx_rank,slope_rank,hotness_rank,adx_regime,slope_regime,hotness_regime,current_fresh,current_stale,causal_history_count,causal_adx_rank,causal_slope_rank,causal_hotness_rank,v3jc_stale_hot_reject,v3jc_gate_keep,v3jc_12h_selected,baseline_stale_hot_removed,volume_ratio,momentum_24h,momentum_72h,ema20_distance_atr,ema50_distance_atr,ema200_distance_atr,outcome_class
2024,2024-01-30 14:00:00,100.0,83.33333333333334,STRONG_BULL,15.099,14.917703205893025,0.1812967941069754,2.2,False,False,False,False,5.300700460444733,0.3309490401942633,RUNNER_>=2R,True,True,True,False,,144,True,True,False,25.48886281937717,1.134497888107422,0.5333333333333333,0.4555555555555555,0.4944444444444444,MID,MID,MID,False,True,212,0.539906103286385,0.5586854460093896,0.5492957746478873,False,True,True,False,1.4824533281640593,4.919741505107367,6.136651202024468,0.6455663013387509,1.9322104612084279,3.2655372050190263,RUNNER_>=2R
2024,2024-01-31 16:00:00,100.0,100.0,BULL,15.708,15.484015043323444,0.2239849566765563,2.2000000000000046,False,False,False,False,0.6964753451066408,0.8616650102921852,MIDDLE_0.5-2R,True,False,False,True,2024-01-31 20:15:00,16,True,True,False,29.59046391786742,1.472299192966675,0.7,0.6444444444444445,0.6722222222222223,HIGH,MID,HIGH,False,True,213,0.7102803738317757,0.6915887850467289,0.7009345794392523,True,False,False,True,1.278680230697292,0.7245912151330636,9.02276513048308,0.29591159280304974,1.441764880501025,3.687075996403333,MIDDLE_0.5-2R
2024,2024-02-03 11:00:00,95.0,83.33333333333334,BULL,18.042,17.669153741695094,0.3728462583049072,2.200000000000002,False,True,False,False,0.1421497435456487,0.9414067921608612,FALSE_<0.5R,False,False,False,True,2024-02-03 18:15:00,28,True,True,False,32.48966043807059,1.2927166011740487,0.8111111111111111,0.5555555555555556,0.6833333333333333,HIGH,MID,HIGH,False,True,214,0.813953488372093,0.6139534883720931,0.713953488372093,True,False,False,True,0.6062477656209609,0.5909901873327517,16.73136645962734,0.6714831434943174,2.11486830605657,7.2975575612823365,FALSE_<0.5R
2024,2024-02-04 12:00:00,100.0,100.0,BULL,18.159,17.689715263428756,0.4692847365712431,2.199999999999997,True,False,True,True,3.4840255234932163,0.7522085686807934,RUNNER_>=2R,True,True,True,False,,144,True,True,True,14.996051853222694,0.5391234675508949,0.0888888888888888,0.2777777777777778,0.1833333333333333,LOW,LOW,LOW,True,False,215,0.1157407407407407,0.2546296296296296,0.1851851851851852,False,True,True,False,1.8838787509220167,1.0461298759111948,16.643114080164434,1.4708606102106678,2.139961642922673,7.991207605017434,RUNNER_>=2R
2024,2024-02-10 18:00:00,98.0,83.33333333333334,STRONG_BULL,18.426,18.27229990874607,0.1537000912539277,2.2,True,False,True,False,14.638898270286504,0.1366297171893227,RUNNER_>=2R,True,True,True,False,,144,True,True,True,11.477538240582104,-0.2887879546157101,0.0222222222222222,0.0333333333333333,0.0277777777777777,LOW,LOW,LOW,True,False,216,0.0276497695852534,0.0230414746543778,0.0253456221198156,False,True,True,False,0.7852169421413832,0.7545931758530022,-0.24362514211467845,0.4299563519326002,0.21114801374860936,2.2889413060697725,RUNNER_>=2R
2024,2024-02-12 00:00:00,95.0,100.0,STRONG_BULL,20.146,19.932052939056053,0.2139470609439477,2.1999999999999966,False,False,False,False,2.266915927052932,0.2103324056028575,RUNNER_>=2R,True,True,True,True,2024-02-12 02:15:00,8,True,True,False,36.9928055530273,2.2413606199896963,0.9,0.9444444444444444,0.9222222222222224,HIGH,HIGH,HIGH,False,True,217,0.9128440366972476,0.8807339449541285,0.8967889908256881,True,False,False,True,0.2736021581118115,5.5648710962062475,10.619371842741065,0.45251996639323533,2.683160844329058,6.870618763717859,RUNNER_>=2R
2024,2024-02-12 07:00:00,100.0,100.0,BULL,20.235,19.903241502495487,0.3317584975045129,2.2,False,False,False,False,1.8386868899769528,0.8620728697268932,MIDDLE_0.5-2R,True,True,False,True,2024-02-12 14:45:00,30,True,False,False,29.25897019053786,1.497599198310673,0.6888888888888889,0.6888888888888889,0.6888888888888889,HIGH,HIGH,HIGH,False,False,218,0.6986301369863014,0.7077625570776256,0.7031963470319635,True,False,False,False,0.9195543548103844,0.24274249479836474,10.422919508867668,0.6863064783474575,2.3536055442011072,6.506954482116283,MIDDLE_0.5-2R
2024,2024-02-14 03:00:00,99.0,100.0,STRONG_BULL,20.131,19.91578315335768,0.2152168466423241,2.200000000000004,True,False,True,False,0.2044449618441139,0.8828305170541249,FALSE_<0.5R,False,False,False,True,2024-02-14 05:00:00,7,True,True,True,19.9429519824546,-0.4547952741697392,0.2888888888888888,0.0222222222222222,0.1555555555555555,LOW,LOW,LOW,True,False,219,0.3181818181818182,0.0136363636363636,0.1659090909090909,False,True,True,False,0.5940266958415166,-0.18840795279885247,2.7563677198713554,0.7840251462447082,0.6280883861822167,4.073843587954057,FALSE_<0.5R
2024,2024-02-14 08:00:00,95.0,83.33333333333334,STRONG_BULL,20.088,19.899085662149016,0.188914337850985,2.2,False,False,False,False,1.8103443279660816,0.6987293897413049,MIDDLE_0.5-2R,True,True,False,True,2024-02-14 15:15:00,28,True,False,False,17.611524754582874,-0.1063537945438786,0.2,0.0777777777777777,0.1388888888888889,LOW,LOW,LOW,False,False,220,0.1809954751131221,0.0407239819004524,0.1108597285067873,False,True,False,False,0.4038317545424257,-0.1292631997613647,-1.2535024332694267,0.5609623036004283,0.4850714159475978,4.237931824616683,MIDDLE_0.5-2R
2024,2024-02-14 09:00:00,98.0,66.66666666666666,STRONG_BULL,20.25,19.942441960766,0.3075580392339994,2.2,True,False,True,True,0.5852553893512448,0.7250663990295955,MIDDLE_0.5-2R,True,False,False,True,2024-02-14 15:15:00,24,True,False,False,16.794703765128506,-0.0084964344678639,0.1444444444444444,0.1111111111111111,0.1277777777777777,LOW,LOW,LOW,False,False,221,0.1576576576576576,0.054054054054054,0.1058558558558558,False,True,False,False,0.8722676195871771,0.32699167657550543,-0.9295499021526488,1.169944238973882,1.1716407938468234,4.812323638195009,MIDDLE_0.5-2R
