window,decision_time,signal_score,relative_strength,market_state,entry_price,stop_price,risk_per_unit,reward_risk,current_near_high,previous_near_high,fresh_zone,actual_cross,mfe_r,mae_r,mfe_class,reached_0_5r,reached_1r,reached_2r,stopped_before_horizon,stop_time,bars_before_stop_or_horizon,current_policy,current_12h_selected,fresh_12h_selected,adx14,ema50_slope_12h,adx_rank,slope_rank,hotness_rank,adx_regime,slope_regime,hotness_regime,current_fresh,current_stale,causal_history_count,causal_adx_rank,causal_slope_rank,causal_hotness_rank,v3jc_stale_hot_reject,v3jc_gate_keep,v3jc_12h_selected,baseline_stale_hot_removed,volume_ratio,momentum_24h,momentum_72h,ema20_distance_atr,ema50_distance_atr,ema200_distance_atr,outcome_class
2025h1,2025-03-20 09:00:00,95.0,66.66666666666666,BULL,14.81,14.53925062083605,0.2707493791639503,2.2,False,False,False,False,0.0,0.7756250472243441,FALSE_<0.5R,False,False,False,True,2025-03-20 10:15:00,4,True,True,False,37.61948347501087,1.894172289159246,0.9148936170212766,0.9361702127659576,0.925531914893617,HIGH,HIGH,HIGH,False,True,312,0.9169329073482428,0.8210862619808307,0.8690095846645367,True,False,False,True,0.5518209232186335,5.259417199715699,7.5526506899056045,0.9516506245919775,2.323441676567453,3.6839557442961692,FALSE_<0.5R
2025h1,2025-03-20 15:00:00,100.0,83.33333333333334,BULL,14.71,14.476878568257716,0.2331214317422851,2.200000000000001,False,False,False,False,0.1715843957419539,0.8579219787097923,FALSE_<0.5R,False,False,False,True,2025-03-20 15:30:00,1,True,False,False,30.55077275366396,1.063964831303288,0.8085106382978723,0.6808510638297872,0.7446808510638298,HIGH,HIGH,HIGH,False,False,313,0.7261146496815286,0.4936305732484076,0.6098726114649682,False,True,True,False,1.2084025117604988,1.0302197802197766,7.76556776556776,0.5307738233228328,1.621006365885291,3.140519576971617,FALSE_<0.5R
2025h1,2025-03-25 00:00:00,95.0,66.66666666666666,STRONG_BULL,15.13,14.974649822405242,0.1553501775947587,2.199999999999996,False,False,False,False,0.7724484249578856,0.9655605311973656,MIDDLE_0.5-2R,True,False,False,True,2025-03-25 03:30:00,13,True,True,False,34.683169257856655,1.5801945536266349,0.8936170212765957,0.8723404255319149,0.8829787234042553,HIGH,HIGH,HIGH,False,True,314,0.8539682539682539,0.7365079365079366,0.7952380952380953,True,False,False,True,0.49791990320255874,4.561161022805815,8.303507516105935,0.5489354525327347,2.101983318051286,4.498051008939627,MIDDLE_0.5-2R
2025h1,2025-03-25 01:00:00,99.0,66.66666666666666,STRONG_BULL,15.25,14.954800757004255,0.2951992429957428,2.2,True,False,True,False,0.0,0.9146364918147616,FALSE_<0.5R,False,False,False,True,2025-03-25 03:30:00,9,True,False,True,34.233757946166094,1.5481223210763284,0.8723404255319149,0.851063829787234,0.8617021276595744,HIGH,HIGH,HIGH,False,False,315,0.8512658227848101,0.7120253164556962,0.7816455696202531,False,True,True,False,0.6112857633292593,5.317679558011057,8.540925266903908,1.1040001675966136,2.635805175681494,5.0426932375682085,FALSE_<0.5R
2025h1,2025-03-26 00:00:00,95.0,83.33333333333334,BULL,15.44,15.285853518464696,0.154146481535303,2.2000000000000046,False,False,False,False,1.1677204578865177,0.9731003815721015,MIDDLE_0.5-2R,True,True,False,True,2025-03-26 03:30:00,13,True,True,False,37.97211647293682,1.230016466090622,0.9361702127659576,0.7446808510638298,0.8404255319148937,HIGH,HIGH,HIGH,False,True,316,0.9211356466876972,0.5678233438485805,0.7444794952681388,True,False,False,True,0.4228276708047064,2.0489094514209993,8.350877192982441,0.5316821349672144,1.8667773344305663,5.14673195465932,MIDDLE_0.5-2R
2025h1,2025-04-19 14:00:00,100.0,83.33333333333334,BULL,12.77,12.689457262023794,0.0805427379762058,2.2,False,False,False,False,10.801718713076518,0.8691038045004119,RUNNER_>=2R,True,True,True,False,,144,True,True,False,18.537495352400608,0.7310021798659028,0.2553191489361702,0.4468085106382978,0.351063829787234,LOW,MID,MID,False,True,317,0.2452830188679245,0.3427672955974842,0.2940251572327044,False,True,True,False,0.8462266419150799,1.3492063492063444,5.5371900826446385,0.3918469782452725,1.3931892534245616,2.330756631282083,RUNNER_>=2R
2025h1,2025-04-19 18:00:00,100.0,83.33333333333334,BULL,12.91,12.690329341470331,0.2196706585296688,2.1999999999999984,True,False,True,False,3.414201992291586,0.1820907729222221,RUNNER_>=2R,True,True,True,False,,144,True,False,True,18.20751047454948,0.6557007801274661,0.2340425531914893,0.3404255319148936,0.2872340425531915,LOW,MID,LOW,False,False,318,0.2100313479623824,0.3103448275862069,0.2601880877742947,False,True,False,False,1.1251843417502614,2.136075949367089,8.033472803347298,1.5397984576356138,2.418724196085772,3.3843700767503133,RUNNER_>=2R
2025h1,2025-04-24 15:00:00,100.0,83.33333333333334,STRONG_BULL,14.86,14.458160106062286,0.4018398939377139,2.2,True,False,True,True,1.2442766573034711,0.3732829971910378,MIDDLE_0.5-2R,True,True,False,False,,144,True,True,True,29.27615157219677,0.303970920137564,0.7446808510638298,0.1702127659574468,0.4574468085106383,HIGH,LOW,MID,True,False,319,0.69375,0.15,0.421875,False,True,True,False,2.500381374659204,-0.2014775016789816,9.83000739098301,1.2530581058302268,2.1027190528100053,6.232508821889371,MIDDLE_0.5-2R
2025h1,2025-04-25 12:00:00,100.0,83.33333333333334,STRONG_BULL,15.16,14.886649684310704,0.2733503156892976,2.199999999999999,False,False,False,False,0.4024140221774261,0.8414111372800788,FALSE_<0.5R,False,False,False,True,2025-04-25 13:30:00,5,True,True,False,20.02097116674504,1.2734152020187572,0.2978723404255319,0.7659574468085106,0.5319148936170213,LOW,HIGH,MID,False,True,320,0.3115264797507788,0.5919003115264797,0.4517133956386292,False,True,True,False,1.0229321270025158,4.986149584487531,12.63001485884101,0.7529171808791105,1.8362241737961478,6.174139391157727,FALSE_<0.5R
2025h1,2025-04-26 02:00:00,100.0,66.66666666666666,STRONG_BULL,15.21,14.900972440893437,0.3090275591065641,2.199999999999997,True,False,True,False,0.1617978672988097,0.9060680568733576,FALSE_<0.5R,False,False,False,True,2025-04-26 09:45:00,30,True,True,True,17.886646294571463,0.7364205781809297,0.1914893617021276,0.4680851063829787,0.3297872340425531,LOW,MID,LOW,True,False,321,0.1894409937888198,0.3509316770186335,0.2701863354037267,False,True,True,False,0.9651510823792643,1.943699731903492,7.415254237288149,0.8176960608320047,1.5367980666357448,5.829308797730383,FALSE_<0.5R
