starting_capital,final_balance,total_profit,roi_percent,completed_trades,winning_trades,losing_trades,win_rate,gross_profit,gross_loss,profit_factor,expectancy_per_trade,maximum_drawdown,total_fees,btc_buy_hold_return_percent,equal_weight_return_percent,partial_profit_events,asset_shock_reductions,market_shock_reductions,warning_stop_tightens,daily_profit_locks,daily_loss_stops,weekly_loss_stops,hard_lock_hits,skipped_gap_entries,skipped_risk_entries,skipped_correlation_entries,skipped_small_entries
10000.0,9887.60670503,-112.39329497,-1.1239,24,8,16,33.3333,233.42189309,345.81518806,0.675,-4.68305396,2.2421,106.84340863,-34.6784,-46.2531,7,0,3,5,0,0,0,0,0,5,0,0
