window,decision_time,signal_score,relative_strength,market_state,entry_price,stop_price,risk_per_unit,reward_risk,current_near_high,previous_near_high,fresh_zone,actual_cross,mfe_r,mae_r,mfe_class,reached_0_5r,reached_1r,reached_2r,stopped_before_horizon,stop_time,bars_before_stop_or_horizon,current_policy,current_12h_selected,fresh_12h_selected,adx14,ema50_slope_12h,adx_rank,slope_rank,hotness_rank,adx_regime,slope_regime,hotness_regime,current_fresh,current_stale,causal_history_count,causal_adx_rank,causal_slope_rank,causal_hotness_rank,v3jc_stale_hot_reject,v3jc_gate_keep,v3jc_12h_selected,baseline_stale_hot_removed,volume_ratio,momentum_24h,momentum_72h,ema20_distance_atr,ema50_distance_atr,ema200_distance_atr,outcome_class
2023,2023-01-04 16:00:00,100.0,83.33333333333334,BULL,5.814,5.745119478395698,0.068880521604302,2.2,False,False,False,False,0.6387872648927722,0.6533051572767038,MIDDLE_0.5-2R,True,False,False,True,2023-01-04 19:30:00,13,True,True,False,35.41312634750848,0.9514225404706478,0.8947368421052632,0.5701754385964912,0.7324561403508771,HIGH,MID,HIGH,False,True,98,0.8787878787878788,0.3232323232323232,0.601010101010101,False,True,True,False,1.5172013906890258,3.194888178913735,3.9142091152815084,1.2685154428749057,2.242478041612739,2.270220432338166,MIDDLE_0.5-2R
2023,2023-01-05 00:00:00,100.0,66.66666666666666,BULL,5.809,5.732892513727436,0.0761074862725639,2.199999999999997,False,False,False,False,0.1182538070928756,0.8671945853478051,FALSE_<0.5R,False,False,False,True,2023-01-05 07:30:00,29,True,False,False,29.20296273814612,0.6439758612548863,0.7192982456140351,0.3684210526315789,0.543859649122807,HIGH,MID,MID,False,False,99,0.68,0.21,0.445,False,True,False,False,1.1488366911383916,3.3446006048745813,3.2160625444207502,0.846674219102278,1.6695932941085632,1.9884351871513721,FALSE_<0.5R
2023,2023-01-05 02:00:00,95.0,66.66666666666666,BULL,5.776,5.730160470269063,0.0458395297309364,2.199999999999996,False,False,False,False,0.5017503481166435,0.7199026733847199,MIDDLE_0.5-2R,True,False,False,True,2023-01-05 07:30:00,21,True,False,False,27.93678266376124,0.573621488924192,0.6666666666666666,0.3421052631578947,0.5043859649122807,MID,MID,MID,False,False,100,0.5841584158415841,0.198019801980198,0.3910891089108911,False,True,False,False,0.6744765639165059,1.6722408026755842,3.8288693151177444,0.18020267342948554,0.9487841364933992,1.3129780329851166,MIDDLE_0.5-2R
2023,2023-01-07 23:00:00,100.0,100.0,BULL,5.807,5.768612401642542,0.0383875983574579,2.2000000000000046,False,False,False,False,1.0159531116492144,0.182350558501157,MIDDLE_0.5-2R,True,True,False,True,2023-01-08 00:45:00,6,True,True,False,32.03180183686589,0.5294483506253611,0.7807017543859649,0.3070175438596491,0.543859649122807,HIGH,LOW,MID,False,True,101,0.7745098039215687,0.196078431372549,0.4852941176470588,False,True,True,False,0.843874545544532,1.5742522301906758,0.9737436967483859,1.0290145571434661,2.0591500247934813,2.8660490291375975,MIDDLE_0.5-2R
2023,2023-01-08 20:00:00,95.0,83.33333333333334,BULL,5.828,5.78728892068976,0.04071107931024,2.199999999999992,False,False,False,False,10.48854531087305,0.1719433657520311,RUNNER_>=2R,True,True,True,False,,144,True,True,False,28.54966104814229,0.3303881169354872,0.6929824561403509,0.1666666666666666,0.4298245614035088,HIGH,LOW,MID,False,True,102,0.6116504854368932,0.145631067961165,0.378640776699029,False,True,True,False,0.5340726233148254,0.43081164914700043,1.3212795549374157,0.41544202480183784,1.1358069216776632,2.439301131535235,RUNNER_>=2R
2023,2023-01-08 21:00:00,100.0,83.33333333333334,BULL,5.863,5.791168860882125,0.0718311391178758,2.199999999999997,True,False,True,False,5.457243262656912,0.4733323238018854,RUNNER_>=2R,True,True,True,False,,144,True,False,True,29.43256824829916,0.3342713081153192,0.7280701754385965,0.175438596491228,0.4517543859649123,HIGH,LOW,MID,False,False,103,0.6826923076923077,0.1538461538461538,0.4182692307692308,False,True,False,False,1.922382442770387,1.3132884050458093,1.9829535571403767,1.159555062579511,1.8975781597871606,3.197625318583603,RUNNER_>=2R
2023,2023-01-08 23:00:00,95.0,66.66666666666666,BULL,5.859,5.796283518610391,0.062716481389609,2.200000000000005,False,False,False,False,6.314129734733647,0.0,RUNNER_>=2R,True,True,True,False,,144,True,False,False,30.906438327452623,0.3389682676240513,0.7456140350877193,0.1842105263157894,0.4649122807017544,HIGH,LOW,MID,False,False,104,0.7142857142857143,0.1619047619047619,0.4380952380952381,False,True,False,False,0.5808970776467245,0.8954709832960095,3.6074270557029164,0.9188055997903576,1.6724053120954259,3.020795654419664,RUNNER_>=2R
2023,2023-01-11 00:00:00,95.0,83.33333333333334,STRONG_BULL,6.166,6.111346825265882,0.0546531747341187,2.2000000000000064,False,False,False,False,0.7501851484284237,0.988048732076478,MIDDLE_0.5-2R,True,False,False,True,2023-01-11 03:00:00,11,True,True,False,21.640238141912352,0.7873809978450552,0.4210526315789473,0.4561403508771929,0.4385964912280701,MID,MID,MID,False,True,105,0.3679245283018867,0.3018867924528302,0.3349056603773584,False,True,True,False,0.6813220503600318,1.6652926628194509,5.7632933104631245,0.2907400708639999,1.3535407348013373,4.765656270838165,MIDDLE_0.5-2R
2023,2023-01-11 01:00:00,100.0,83.33333333333334,STRONG_BULL,6.183,6.114996833377437,0.0680031666225629,2.199999999999995,False,False,False,False,0.3529247414786861,0.6323234951493142,FALSE_<0.5R,False,False,False,True,2023-01-11 02:30:00,5,True,False,False,21.337595099672885,0.822510595786774,0.4035087719298245,0.4824561403508772,0.4429824561403508,MID,MID,MID,False,False,106,0.3551401869158878,0.308411214953271,0.3317757009345794,False,True,False,False,0.8983822224566156,0.8810572687224738,6.898340248962653,0.5337708283232672,1.5994926257488993,5.064583838862576,FALSE_<0.5R
2023,2023-01-18 08:00:00,95.0,83.33333333333334,STRONG_BULL,6.86,6.779471990987584,0.0805280090124167,2.199999999999996,False,False,False,False,0.0124180395400717,0.5712298188436206,FALSE_<0.5R,False,False,False,True,2023-01-18 08:30:00,1,True,True,False,22.021091951841367,1.0300232803721387,0.4473684210526316,0.6491228070175439,0.5482456140350878,MID,MID,MID,False,True,107,0.3981481481481481,0.3981481481481481,0.3981481481481481,False,True,True,False,0.5017472833618204,2.083333333333348,1.7351327302387753,0.2184094903630684,0.9145355920295489,3.7185140802839487,FALSE_<0.5R
