decision_time,state,score,btc_score,eth_score,breadth_score,new_entries_allowed,altcoins_allowed,risk_multiplier,reasons
2026-05-18 08:00:00,BEAR,15.637500000000001,21.75,10.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-18 09:00:00,BEAR,15.637500000000001,21.75,10.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-18 10:00:00,BEAR,15.637500000000001,21.75,10.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-18 11:00:00,BEAR,15.637500000000001,21.75,10.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-18 12:00:00,BEAR,15.637500000000001,21.75,10.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-18 13:00:00,BEAR,17.2375,23.75,12.0,0.0,False,False,0.0,BTC composite 23.8 | ETH confirmation 12.0 | breadth 0.0
2026-05-18 14:00:00,BEAR,15.637500000000001,21.75,10.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-18 15:00:00,BEAR,15.637500000000001,21.75,10.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-18 16:00:00,BEAR,15.637500000000001,21.75,10.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-18 17:00:00,BEAR,15.637500000000001,21.75,10.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-18 18:00:00,BEAR,15.637500000000001,21.75,10.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-18 19:00:00,BEAR,15.637500000000001,21.75,10.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-18 20:00:00,BEAR,15.9375,21.75,12.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 12.0 | breadth 0.0
2026-05-18 21:00:00,BEAR,15.637500000000001,21.75,10.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-18 22:00:00,BEAR,17.2375,23.75,12.0,0.0,False,False,0.0,BTC composite 23.8 | ETH confirmation 12.0 | breadth 0.0
2026-05-18 23:00:00,BEAR,16.7175,22.95,12.0,0.0,False,False,0.0,BTC composite 22.9 | ETH confirmation 12.0 | breadth 0.0
2026-05-19 00:00:00,BEAR,18.939722222222223,22.95,12.0,11.11111111111111,False,False,0.0,BTC composite 22.9 | ETH confirmation 12.0 | breadth 11.1
2026-05-19 01:00:00,BEAR,20.350833333333334,22.95,14.0,16.666666666666664,False,False,0.0,BTC composite 22.9 | ETH confirmation 14.0 | breadth 16.7
2026-05-19 02:00:00,BEAR,18.08972222222222,20.95,15.0,11.11111111111111,False,False,0.0,BTC composite 20.9 | ETH confirmation 15.0 | breadth 11.1
2026-05-19 03:00:00,BEAR,17.96972222222222,20.95,14.2,11.11111111111111,False,False,0.0,BTC composite 20.9 | ETH confirmation 14.2 | breadth 11.1
2026-05-19 04:00:00,BEAR,20.13083333333333,20.95,21.2,16.666666666666664,False,False,0.0,BTC composite 20.9 | ETH confirmation 21.2 | breadth 16.7
2026-05-19 05:00:00,BEAR,20.31972222222222,22.95,21.2,11.11111111111111,False,False,0.0,BTC composite 22.9 | ETH confirmation 21.2 | breadth 11.1
2026-05-19 06:00:00,BEAR,21.430833333333332,22.95,21.2,16.666666666666664,False,False,0.0,BTC composite 22.9 | ETH confirmation 21.2 | breadth 16.7
2026-05-19 07:00:00,BEAR,23.061944444444443,23.75,21.2,22.22222222222222,False,False,0.0,BTC composite 23.8 | ETH confirmation 21.2 | breadth 22.2
2026-05-19 08:00:00,BEAR,29.18416666666667,29.75,21.2,33.33333333333333,False,False,0.0,BTC composite 29.8 | ETH confirmation 21.2 | breadth 33.3
2026-05-19 09:00:00,BEAR,28.07305555555556,29.75,21.2,27.77777777777778,False,False,0.0,BTC composite 29.8 | ETH confirmation 21.2 | breadth 27.8
2026-05-19 10:00:00,BEAR,20.575833333333332,23.25,14.2,16.666666666666664,False,False,0.0,BTC composite 23.2 | ETH confirmation 14.2 | breadth 16.7
2026-05-19 11:00:00,BEAR,25.69805555555556,27.25,16.2,27.77777777777778,False,False,0.0,BTC composite 27.2 | ETH confirmation 16.2 | breadth 27.8
2026-05-19 12:00:00,BEAR,15.328611111111112,19.75,9.2,5.555555555555555,False,False,0.0,BTC composite 19.8 | ETH confirmation 9.2 | breadth 5.6
2026-05-19 13:00:00,BEAR,15.517500000000002,21.75,9.2,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 9.2 | breadth 0.0
2026-05-19 14:00:00,BEAR,16.439722222222223,19.75,9.2,11.11111111111111,False,False,0.0,BTC composite 19.8 | ETH confirmation 9.2 | breadth 11.1
2026-05-19 15:00:00,BEAR,16.439722222222223,19.75,9.2,11.11111111111111,False,False,0.0,BTC composite 19.8 | ETH confirmation 9.2 | breadth 11.1
2026-05-19 16:00:00,BEAR,25.361944444444447,27.75,19.2,22.22222222222222,False,False,0.0,BTC composite 27.8 | ETH confirmation 19.2 | breadth 22.2
2026-05-19 17:00:00,BEAR,28.07305555555556,29.75,21.2,27.77777777777778,False,False,0.0,BTC composite 29.8 | ETH confirmation 21.2 | breadth 27.8
2026-05-19 18:00:00,BEAR,26.661944444444444,29.75,19.2,22.22222222222222,False,False,0.0,BTC composite 29.8 | ETH confirmation 19.2 | breadth 22.2
2026-05-19 19:00:00,BEAR,27.77305555555556,29.75,19.2,27.77777777777778,False,False,0.0,BTC composite 29.8 | ETH confirmation 19.2 | breadth 27.8
2026-05-19 20:00:00,BEAR,15.517500000000002,21.75,9.2,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 9.2 | breadth 0.0
2026-05-19 21:00:00,BEAR,19.33972222222222,23.75,11.2,11.11111111111111,False,False,0.0,BTC composite 23.8 | ETH confirmation 11.2 | breadth 11.1
2026-05-19 22:00:00,BEAR,15.517500000000002,21.75,9.2,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 9.2 | breadth 0.0
2026-05-19 23:00:00,BEAR,14.217500000000001,19.75,9.2,0.0,False,False,0.0,BTC composite 19.8 | ETH confirmation 9.2 | breadth 0.0
2026-05-20 00:00:00,BEAR,15.517500000000002,21.75,9.2,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 9.2 | breadth 0.0
2026-05-20 01:00:00,BEAR,14.217500000000001,19.75,9.2,0.0,False,False,0.0,BTC composite 19.8 | ETH confirmation 9.2 | breadth 0.0
2026-05-20 02:00:00,BEAR,19.55361111111111,26.25,9.2,5.555555555555555,False,False,0.0,BTC composite 26.2 | ETH confirmation 9.2 | breadth 5.6
2026-05-20 03:00:00,BEAR,18.253611111111113,24.25,9.2,5.555555555555555,False,False,0.0,BTC composite 24.2 | ETH confirmation 9.2 | breadth 5.6
2026-05-20 04:00:00,BEAR,14.217500000000001,19.75,9.2,0.0,False,False,0.0,BTC composite 19.8 | ETH confirmation 9.2 | breadth 0.0
2026-05-20 05:00:00,BEAR,15.517500000000002,21.75,9.2,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 9.2 | breadth 0.0
2026-05-20 06:00:00,BEAR,21.29861111111111,28.75,10.0,5.555555555555555,False,False,0.0,BTC composite 28.8 | ETH confirmation 10.0 | breadth 5.6
2026-05-20 07:00:00,BEAR,21.29861111111111,28.75,10.0,5.555555555555555,False,False,0.0,BTC composite 28.8 | ETH confirmation 10.0 | breadth 5.6
2026-05-20 08:00:00,BEAR,23.843611111111112,32.25,11.8,5.555555555555555,False,False,0.0,BTC composite 32.2 | ETH confirmation 11.8 | breadth 5.6
2026-05-20 09:00:00,BEAR,23.843611111111112,32.25,11.8,5.555555555555555,False,False,0.0,BTC composite 32.2 | ETH confirmation 11.8 | breadth 5.6
2026-05-20 10:00:00,BEAR,26.815833333333334,32.25,16.8,16.666666666666664,False,False,0.0,BTC composite 32.2 | ETH confirmation 16.8 | breadth 16.7
2026-05-20 11:00:00,BEAR,28.765833333333333,35.25,16.8,16.666666666666664,False,False,0.0,BTC composite 35.2 | ETH confirmation 16.8 | breadth 16.7
2026-05-20 12:00:00,BEAR,29.97694444444444,34.25,21.8,22.22222222222222,False,False,0.0,BTC composite 34.2 | ETH confirmation 21.8 | breadth 22.2
2026-05-20 13:00:00,BEAR,34.53916666666667,37.85,21.8,33.33333333333333,False,False,0.0,BTC composite 37.9 | ETH confirmation 21.8 | breadth 33.3
2026-05-20 14:00:00,BEAR,30.755833333333335,37.85,18.8,16.666666666666664,False,False,0.0,BTC composite 37.9 | ETH confirmation 18.8 | breadth 16.7
2026-05-20 15:00:00,BEAR,35.200277777777785,37.85,18.8,38.88888888888889,False,False,0.0,BTC composite 37.9 | ETH confirmation 18.8 | breadth 38.9
2026-05-20 16:00:00,BEAR,36.10027777777778,37.85,24.8,38.88888888888889,False,False,0.0,BTC composite 37.9 | ETH confirmation 24.8 | breadth 38.9
2026-05-20 17:00:00,BEAR,37.21138888888889,37.85,24.8,44.44444444444444,False,False,0.0,BTC composite 37.9 | ETH confirmation 24.8 | breadth 44.4
2026-05-20 18:00:00,BEAR,37.21138888888889,37.85,24.8,44.44444444444444,False,False,0.0,BTC composite 37.9 | ETH confirmation 24.8 | breadth 44.4
2026-05-20 19:00:00,BEAR,38.322500000000005,37.85,24.8,50.0,False,False,0.0,BTC composite 37.9 | ETH confirmation 24.8 | breadth 50.0
2026-05-20 20:00:00,BEAR,40.5975,41.349999999999994,24.8,50.0,False,False,0.0,BTC composite 41.3 | ETH confirmation 24.8 | breadth 50.0
2026-05-20 21:00:00,BEAR,42.24861111111111,41.349999999999994,28.400000000000002,55.55555555555556,False,False,0.0,BTC composite 41.3 | ETH confirmation 28.4 | breadth 55.6
2026-05-20 22:00:00,BEAR,41.978611111111114,41.349999999999994,26.6,55.55555555555556,False,False,0.0,BTC composite 41.3 | ETH confirmation 26.6 | breadth 55.6
2026-05-20 23:00:00,BEAR,41.978611111111114,41.349999999999994,26.6,55.55555555555556,False,False,0.0,BTC composite 41.3 | ETH confirmation 26.6 | breadth 55.6
2026-05-21 00:00:00,BEAR,40.3275,41.349999999999994,23.0,50.0,False,False,0.0,BTC composite 41.3 | ETH confirmation 23.0 | breadth 50.0
2026-05-21 01:00:00,BEAR,41.978611111111114,41.349999999999994,26.6,55.55555555555556,False,False,0.0,BTC composite 41.3 | ETH confirmation 26.6 | breadth 55.6
2026-05-21 02:00:00,BEAR,44.416111111111114,45.099999999999994,26.6,55.55555555555556,False,False,0.0,BTC composite 45.1 | ETH confirmation 26.6 | breadth 55.6
2026-05-21 03:00:00,BEAR,44.416111111111114,45.099999999999994,26.6,55.55555555555556,False,False,0.0,BTC composite 45.1 | ETH confirmation 26.6 | breadth 55.6
2026-05-21 04:00:00,NEUTRAL,48.74111111111112,50.599999999999994,31.6,55.55555555555556,True,False,0.35,BTC composite 50.6 | ETH confirmation 31.6 | breadth 55.6
2026-05-21 05:00:00,NEUTRAL,48.74111111111112,50.599999999999994,31.6,55.55555555555556,True,False,0.35,BTC composite 50.6 | ETH confirmation 31.6 | breadth 55.6
2026-05-21 06:00:00,NEUTRAL,49.852222222222224,50.599999999999994,31.6,61.111111111111114,True,False,0.35,BTC composite 50.6 | ETH confirmation 31.6 | breadth 61.1
2026-05-21 07:00:00,NEUTRAL,48.141111111111115,50.599999999999994,27.6,55.55555555555556,True,False,0.35,BTC composite 50.6 | ETH confirmation 27.6 | breadth 55.6
2026-05-21 08:00:00,NEUTRAL,49.102222222222224,50.599999999999994,26.6,61.111111111111114,True,False,0.35,BTC composite 50.6 | ETH confirmation 26.6 | breadth 61.1
2026-05-21 09:00:00,NEUTRAL,49.102222222222224,50.599999999999994,26.6,61.111111111111114,True,False,0.35,BTC composite 50.6 | ETH confirmation 26.6 | breadth 61.1
2026-05-21 10:00:00,NEUTRAL,46.49111111111112,50.599999999999994,16.6,55.55555555555556,True,False,0.35,BTC composite 50.6 | ETH confirmation 16.6 | breadth 55.6
2026-05-21 11:00:00,BEAR,40.55777777777777,46.599999999999994,16.6,38.88888888888889,False,False,0.0,BTC composite 46.6 | ETH confirmation 16.6 | breadth 38.9
2026-05-21 12:00:00,BEAR,26.91777777777778,27.6,8.0,38.88888888888889,False,False,0.0,BTC composite 27.6 | ETH confirmation 8.0 | breadth 38.9
2026-05-21 13:00:00,BEAR,25.806666666666665,27.6,8.0,33.33333333333333,False,False,0.0,BTC composite 27.6 | ETH confirmation 8.0 | breadth 33.3
2026-05-21 14:00:00,BEAR,26.46777777777778,27.6,5.0,38.88888888888889,False,False,0.0,BTC composite 27.6 | ETH confirmation 5.0 | breadth 38.9
2026-05-21 15:00:00,BEAR,24.24555555555556,27.6,5.0,27.77777777777778,False,False,0.0,BTC composite 27.6 | ETH confirmation 5.0 | breadth 27.8
2026-05-21 16:00:00,BEAR,24.78027777777778,23.85,10.0,38.88888888888889,False,False,0.0,BTC composite 23.9 | ETH confirmation 10.0 | breadth 38.9
2026-05-21 17:00:00,BEAR,21.719166666666666,20.85,10.0,33.33333333333333,False,False,0.0,BTC composite 20.9 | ETH confirmation 10.0 | breadth 33.3
2026-05-21 18:00:00,BEAR,34.98583333333333,29.85,15.0,66.66666666666666,False,False,0.0,BTC composite 29.9 | ETH confirmation 15.0 | breadth 66.7
2026-05-21 19:00:00,BEAR,28.94138888888889,27.85,13.0,44.44444444444444,False,False,0.0,BTC composite 27.9 | ETH confirmation 13.0 | breadth 44.4
2026-05-21 20:00:00,BEAR,42.68694444444444,36.85,28.6,72.22222222222221,False,False,0.0,BTC composite 36.9 | ETH confirmation 28.6 | breadth 72.2
2026-05-21 21:00:00,BEAR,39.164722222222224,34.85,28.6,61.111111111111114,False,False,0.0,BTC composite 34.9 | ETH confirmation 28.6 | breadth 61.1
2026-05-21 22:00:00,BEAR,41.575833333333335,36.85,28.6,66.66666666666666,False,False,0.0,BTC composite 36.9 | ETH confirmation 28.6 | breadth 66.7
2026-05-21 23:00:00,BEAR,40.46472222222222,36.85,28.6,61.111111111111114,False,False,0.0,BTC composite 36.9 | ETH confirmation 28.6 | breadth 61.1
2026-05-22 00:00:00,BEAR,43.22583333333333,39.849999999999994,26.6,66.66666666666666,False,False,0.0,BTC composite 39.8 | ETH confirmation 26.6 | breadth 66.7
2026-05-22 01:00:00,BEAR,35.88138888888889,35.85,24.6,44.44444444444444,False,False,0.0,BTC composite 35.9 | ETH confirmation 24.6 | breadth 44.4
2026-05-22 02:00:00,BEAR,38.654999999999994,39.099999999999994,21.6,50.0,False,False,0.0,BTC composite 39.1 | ETH confirmation 21.6 | breadth 50.0
2026-05-22 03:00:00,BEAR,38.654999999999994,39.099999999999994,21.6,50.0,False,False,0.0,BTC composite 39.1 | ETH confirmation 21.6 | breadth 50.0
2026-05-22 04:00:00,BEAR,40.18,42.599999999999994,16.6,50.0,False,False,0.0,BTC composite 42.6 | ETH confirmation 16.6 | breadth 50.0
2026-05-22 05:00:00,BEAR,39.06888888888889,42.599999999999994,16.6,44.44444444444444,False,False,0.0,BTC composite 42.6 | ETH confirmation 16.6 | breadth 44.4
2026-05-22 06:00:00,BEAR,38.31888888888889,42.599999999999994,11.600000000000001,44.44444444444444,False,False,0.0,BTC composite 42.6 | ETH confirmation 11.6 | breadth 44.4
2026-05-22 07:00:00,BEAR,38.129999999999995,40.599999999999994,11.600000000000001,50.0,False,False,0.0,BTC composite 40.6 | ETH confirmation 11.6 | breadth 50.0
2026-05-22 08:00:00,BEAR,28.268888888888892,27.6,9.600000000000001,44.44444444444444,False,False,0.0,BTC composite 27.6 | ETH confirmation 9.6 | breadth 44.4
2026-05-22 09:00:00,BEAR,26.61777777777778,27.6,6.0,38.88888888888889,False,False,0.0,BTC composite 27.6 | ETH confirmation 6.0 | breadth 38.9
2026-05-22 10:00:00,BEAR,25.9525,23.85,3.0,50.0,False,False,0.0,BTC composite 23.9 | ETH confirmation 3.0 | breadth 50.0
2026-05-22 11:00:00,BEAR,28.66361111111111,25.849999999999998,5.0,55.55555555555556,False,False,0.0,BTC composite 25.8 | ETH confirmation 5.0 | breadth 55.6
2026-05-22 12:00:00,BEAR,37.639722222222225,34.95,18.0,61.111111111111114,False,False,0.0,BTC composite 35.0 | ETH confirmation 18.0 | breadth 61.1
2026-05-22 13:00:00,BEAR,38.75083333333333,34.95,18.0,66.66666666666666,False,False,0.0,BTC composite 35.0 | ETH confirmation 18.0 | breadth 66.7
2026-05-22 14:00:00,BEAR,33.87583333333333,27.45,18.0,66.66666666666666,False,False,0.0,BTC composite 27.4 | ETH confirmation 18.0 | breadth 66.7
2026-05-22 15:00:00,BEAR,22.969166666666666,21.85,14.0,33.33333333333333,False,False,0.0,BTC composite 21.9 | ETH confirmation 14.0 | breadth 33.3
2026-05-22 16:00:00,BEAR,18.530277777777776,15.85,3.0,38.88888888888889,False,False,0.0,BTC composite 15.8 | ETH confirmation 3.0 | breadth 38.9
2026-05-22 17:00:00,BEAR,18.530277777777776,15.85,3.0,38.88888888888889,False,False,0.0,BTC composite 15.8 | ETH confirmation 3.0 | breadth 38.9
2026-05-22 18:00:00,BEAR,14.085833333333333,15.85,3.0,16.666666666666664,False,False,0.0,BTC composite 15.8 | ETH confirmation 3.0 | breadth 16.7
2026-05-22 19:00:00,BEAR,14.865833333333335,17.05,3.0,16.666666666666664,False,False,0.0,BTC composite 17.1 | ETH confirmation 3.0 | breadth 16.7
2026-05-22 20:00:00,BEAR,15.775833333333331,18.45,3.0,16.666666666666664,False,False,0.0,BTC composite 18.4 | ETH confirmation 3.0 | breadth 16.7
2026-05-22 21:00:00,BEAR,15.955833333333334,18.45,4.2,16.666666666666664,False,False,0.0,BTC composite 18.4 | ETH confirmation 4.2 | breadth 16.7
2026-05-22 22:00:00,BEAR,15.364722222222223,19.25,4.2,11.11111111111111,False,False,0.0,BTC composite 19.2 | ETH confirmation 4.2 | breadth 11.1
2026-05-22 23:00:00,BEAR,13.142500000000002,19.25,4.2,0.0,False,False,0.0,BTC composite 19.2 | ETH confirmation 4.2 | breadth 0.0
2026-05-23 00:00:00,BEAR,14.537500000000001,20.75,7.0,0.0,False,False,0.0,BTC composite 20.8 | ETH confirmation 7.0 | breadth 0.0
2026-05-23 01:00:00,BEAR,14.537500000000001,20.75,7.0,0.0,False,False,0.0,BTC composite 20.8 | ETH confirmation 7.0 | breadth 0.0
2026-05-23 02:00:00,BEAR,14.807500000000001,20.75,8.8,0.0,False,False,0.0,BTC composite 20.8 | ETH confirmation 8.8 | breadth 0.0
2026-05-23 03:00:00,BEAR,14.807500000000001,20.75,8.8,0.0,False,False,0.0,BTC composite 20.8 | ETH confirmation 8.8 | breadth 0.0
2026-05-23 04:00:00,BEAR,14.807500000000001,20.75,8.8,0.0,False,False,0.0,BTC composite 20.8 | ETH confirmation 8.8 | breadth 0.0
2026-05-23 05:00:00,BEAR,14.807500000000001,20.75,8.8,0.0,False,False,0.0,BTC composite 20.8 | ETH confirmation 8.8 | breadth 0.0
2026-05-23 06:00:00,BEAR,15.457500000000001,21.75,8.8,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 8.8 | breadth 0.0
2026-05-23 07:00:00,BEAR,15.457500000000001,21.75,8.8,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 8.8 | breadth 0.0
2026-05-23 08:00:00,SHOCK,0.0,0.0,0.0,0.0,False,False,0.0,15m market shock SEVERE
2026-05-23 09:00:00,BEAR,15.637500000000001,21.75,10.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-23 10:00:00,BEAR,15.637500000000001,21.75,10.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-23 11:00:00,BEAR,15.637500000000001,21.75,10.0,0.0,False,False,0.0,BTC composite 21.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-23 12:00:00,BEAR,11.770000000000001,15.8,10.0,0.0,False,False,0.0,BTC composite 15.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-23 13:00:00,BEAR,11.770000000000001,15.8,10.0,0.0,False,False,0.0,BTC composite 15.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-23 14:00:00,BEAR,11.770000000000001,15.8,10.0,0.0,False,False,0.0,BTC composite 15.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-23 15:00:00,BEAR,11.770000000000001,15.8,10.0,0.0,False,False,0.0,BTC composite 15.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-23 16:00:00,BEAR,11.770000000000001,15.8,10.0,0.0,False,False,0.0,BTC composite 15.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-23 17:00:00,BEAR,11.770000000000001,15.8,10.0,0.0,False,False,0.0,BTC composite 15.8 | ETH confirmation 10.0 | breadth 0.0
2026-05-23 18:00:00,BEAR,12.07,15.8,12.0,0.0,False,False,0.0,BTC composite 15.8 | ETH confirmation 12.0 | breadth 0.0
2026-05-23 19:00:00,BEAR,13.370000000000001,17.8,12.0,0.0,False,False,0.0,BTC composite 17.8 | ETH confirmation 12.0 | breadth 0.0
2026-05-23 20:00:00,BEAR,24.514444444444443,25.8,22.0,22.22222222222222,False,False,0.0,BTC composite 25.8 | ETH confirmation 22.0 | breadth 22.2
2026-05-23 21:00:00,BEAR,29.71,24.6,24.8,50.0,False,False,0.0,BTC composite 24.6 | ETH confirmation 24.8 | breadth 50.0
2026-05-23 22:00:00,BEAR,27.700555555555557,28.3,25.0,27.77777777777778,False,False,0.0,BTC composite 28.3 | ETH confirmation 25.0 | breadth 27.8
2026-05-23 23:00:00,BEAR,27.700555555555557,28.3,25.0,27.77777777777778,False,False,0.0,BTC composite 28.3 | ETH confirmation 25.0 | breadth 27.8
2026-05-24 00:00:00,BEAR,31.836666666666666,31.8,30.0,33.33333333333333,False,False,0.0,BTC composite 31.8 | ETH confirmation 30.0 | breadth 33.3
2026-05-24 01:00:00,BEAR,32.28666666666667,31.8,33.0,33.33333333333333,False,False,0.0,BTC composite 31.8 | ETH confirmation 33.0 | breadth 33.3
2026-05-24 02:00:00,BEAR,34.236666666666665,34.8,33.0,33.33333333333333,False,False,0.0,BTC composite 34.8 | ETH confirmation 33.0 | breadth 33.3
2026-05-24 03:00:00,BEAR,35.88777777777778,34.8,36.6,38.88888888888889,False,False,0.0,BTC composite 34.8 | ETH confirmation 36.6 | breadth 38.9
2026-05-24 04:00:00,BEAR,36.998888888888885,34.8,36.6,44.44444444444444,False,False,0.0,BTC composite 34.8 | ETH confirmation 36.6 | breadth 44.4
2026-05-24 05:00:00,BEAR,38.11,34.8,36.6,50.0,False,False,0.0,BTC composite 34.8 | ETH confirmation 36.6 | breadth 50.0
2026-05-24 06:00:00,BEAR,44.67361111111112,42.150000000000006,41.1,55.55555555555556,False,False,0.0,BTC composite 42.2 | ETH confirmation 41.1 | breadth 55.6
2026-05-24 07:00:00,NEUTRAL,45.78472222222223,42.150000000000006,41.1,61.111111111111114,True,False,0.35,BTC composite 42.2 | ETH confirmation 41.1 | breadth 61.1
2026-05-24 08:00:00,BEAR,44.67361111111112,42.150000000000006,41.1,55.55555555555556,False,False,0.0,BTC composite 42.2 | ETH confirmation 41.1 | breadth 55.6
2026-05-24 09:00:00,NEUTRAL,45.78472222222223,42.150000000000006,41.1,61.111111111111114,True,False,0.35,BTC composite 42.2 | ETH confirmation 41.1 | breadth 61.1
2026-05-24 10:00:00,NEUTRAL,46.89583333333334,42.150000000000006,41.1,66.66666666666666,True,False,0.35,BTC composite 42.2 | ETH confirmation 41.1 | breadth 66.7
2026-05-24 11:00:00,NEUTRAL,46.89583333333334,42.150000000000006,41.1,66.66666666666666,True,False,0.35,BTC composite 42.2 | ETH confirmation 41.1 | breadth 66.7
2026-05-24 12:00:00,NEUTRAL,45.98583333333333,40.75,41.1,66.66666666666666,True,False,0.35,BTC composite 40.8 | ETH confirmation 41.1 | breadth 66.7
2026-05-24 13:00:00,BEAR,44.874722222222225,40.75,41.1,61.111111111111114,False,False,0.0,BTC composite 40.8 | ETH confirmation 41.1 | breadth 61.1
2026-05-24 14:00:00,BEAR,44.874722222222225,40.75,41.1,61.111111111111114,False,False,0.0,BTC composite 40.8 | ETH confirmation 41.1 | breadth 61.1
2026-05-24 15:00:00,BEAR,43.27472222222222,38.75,39.1,61.111111111111114,False,False,0.0,BTC composite 38.8 | ETH confirmation 39.1 | breadth 61.1
2026-05-24 16:00:00,BEAR,37.55861111111111,34.25,27.9,55.55555555555556,False,False,0.0,BTC composite 34.2 | ETH confirmation 27.9 | breadth 55.6
2026-05-24 17:00:00,BEAR,39.158611111111114,36.25,29.9,55.55555555555556,False,False,0.0,BTC composite 36.2 | ETH confirmation 29.9 | breadth 55.6
2026-05-24 18:00:00,BEAR,39.60861111111111,36.25,32.9,55.55555555555556,False,False,0.0,BTC composite 36.2 | ETH confirmation 32.9 | breadth 55.6
2026-05-24 19:00:00,BEAR,38.1975,36.25,30.9,50.0,False,False,0.0,BTC composite 36.2 | ETH confirmation 30.9 | breadth 50.0
2026-05-24 20:00:00,BEAR,39.9525,38.95,30.9,50.0,False,False,0.0,BTC composite 39.0 | ETH confirmation 30.9 | breadth 50.0
2026-05-24 21:00:00,BEAR,32.676944444444445,36.95,28.1,22.22222222222222,False,False,0.0,BTC composite 37.0 | ETH confirmation 28.1 | breadth 22.2
2026-05-24 22:00:00,BEAR,23.12333333333333,26.2,18.4,16.666666666666664,False,False,0.0,BTC composite 26.2 | ETH confirmation 18.4 | breadth 16.7
2026-05-24 23:00:00,BEAR,25.27333333333333,30.2,15.4,16.666666666666664,False,False,0.0,BTC composite 30.2 | ETH confirmation 15.4 | breadth 16.7
2026-05-25 00:00:00,BEAR,27.743333333333332,34.0,15.4,16.666666666666664,False,False,0.0,BTC composite 34.0 | ETH confirmation 15.4 | breadth 16.7
2026-05-25 01:00:00,BEAR,27.623333333333335,34.0,14.600000000000001,16.666666666666664,False,False,0.0,BTC composite 34.0 | ETH confirmation 14.6 | breadth 16.7
2026-05-25 02:00:00,BEAR,27.323333333333334,34.0,12.600000000000001,16.666666666666664,False,False,0.0,BTC composite 34.0 | ETH confirmation 12.6 | breadth 16.7
2026-05-25 03:00:00,BEAR,26.843333333333337,32.800000000000004,14.600000000000001,16.666666666666664,False,False,0.0,BTC composite 32.8 | ETH confirmation 14.6 | breadth 16.7
2026-05-25 04:00:00,BEAR,27.329722222222227,36.550000000000004,9.0,11.11111111111111,False,False,0.0,BTC composite 36.6 | ETH confirmation 9.0 | breadth 11.1
2026-05-25 05:00:00,BEAR,32.99194444444445,40.550000000000004,14.600000000000001,22.22222222222222,False,False,0.0,BTC composite 40.6 | ETH confirmation 14.6 | breadth 22.2
2026-05-25 06:00:00,BEAR,34.103055555555564,40.550000000000004,14.600000000000001,27.77777777777778,False,False,0.0,BTC composite 40.6 | ETH confirmation 14.6 | breadth 27.8
2026-05-25 07:00:00,BEAR,35.994166666666665,41.75,14.600000000000001,33.33333333333333,False,False,0.0,BTC composite 41.8 | ETH confirmation 14.6 | breadth 33.3
2026-05-25 08:00:00,BEAR,36.744166666666665,41.75,19.6,33.33333333333333,False,False,0.0,BTC composite 41.8 | ETH confirmation 19.6 | breadth 33.3
2026-05-25 09:00:00,BEAR,37.19416666666667,41.75,22.6,33.33333333333333,False,False,0.0,BTC composite 41.8 | ETH confirmation 22.6 | breadth 33.3
