window,decision_time,signal_score,relative_strength,market_state,entry_price,stop_price,risk_per_unit,reward_risk,current_near_high,previous_near_high,fresh_zone,actual_cross,mfe_r,mae_r,mfe_class,reached_0_5r,reached_1r,reached_2r,stopped_before_horizon,stop_time,bars_before_stop_or_horizon,current_policy,current_12h_selected,fresh_12h_selected,adx14,ema50_slope_12h,adx_rank,slope_rank,hotness_rank,adx_regime,slope_regime,hotness_regime,current_fresh,current_stale
2022,2022-02-06 01:00:00,95.0,83.33333333333334,BULL,17.86,17.60856928291369,0.2514307170863077,2.1999999999999944,False,False,False,False,1.2329440236754752,0.8352201450704805,MIDDLE_0.5-2R,True,True,False,True,2022-02-06 14:45:00,54,True,True,False,32.18496252626095,1.6817529740914994,0.7111111111111111,0.6444444444444445,0.6777777777777778,HIGH,MID,HIGH,False,True
2022,2022-02-16 05:00:00,100.0,100.0,STRONG_BULL,17.02,16.73178594205157,0.28821405794843,2.200000000000005,False,False,False,False,1.0755894497535816,0.9021072804384844,MIDDLE_0.5-2R,True,True,False,True,2022-02-16 14:00:00,35,True,True,False,41.578641857776965,1.7649760725282349,0.9111111111111111,0.6666666666666666,0.7888888888888889,HIGH,MID,HIGH,False,True
2022,2022-02-16 20:00:00,100.0,100.0,STRONG_BULL,17.26,16.752862456920603,0.5071375430793985,2.200000000000003,True,False,True,True,0.374651813088606,0.374651813088613,FALSE_<0.5R,False,False,False,True,2022-02-17 04:15:00,32,True,True,True,28.942630041734887,0.6369084012180171,0.5555555555555556,0.2,0.37777777777777777,MID,LOW,MID,True,False
2022,2022-03-01 11:00:00,100.0,66.66666666666666,BULL,15.11,14.809291113604228,0.3007088863957712,2.200000000000001,False,False,False,False,2.5273612932068223,0.7648593387336394,RUNNER_>=2R,True,True,True,False,,144,True,True,False,34.942903455096975,2.430244562247741,0.8222222222222222,0.8666666666666667,0.8444444444444444,HIGH,HIGH,HIGH,False,True
2022,2022-03-01 23:00:00,95.0,66.66666666666666,STRONG_BULL,15.28,14.984474002910275,0.2955259970897224,2.199999999999999,False,False,False,False,0.4398936177534746,0.7105973825248362,FALSE_<0.5R,False,False,False,True,2022-03-02 00:45:00,6,True,True,False,30.578746768027752,1.9257234580994265,0.6,0.7555555555555555,0.6777777777777778,MID,HIGH,HIGH,False,True
2022,2022-03-02 15:00:00,100.0,66.66666666666666,BULL,15.64,15.190857462105727,0.4491425378942733,2.1999999999999997,False,False,False,False,0.3117050561640508,0.9128505216233,FALSE_<0.5R,False,False,False,True,2022-03-02 19:30:00,17,True,True,False,18.07029050189948,1.6386679163565399,0.17777777777777778,0.5555555555555556,0.3666666666666667,LOW,MID,MID,False,True
2022,2022-03-10 00:00:00,95.0,83.33333333333334,BULL,14.01,13.757234545358562,0.2527654546414375,2.200000000000001,False,False,False,False,0.3956236826027332,0.949496838246564,FALSE_<0.5R,False,False,False,True,2022-03-10 02:00:00,7,True,True,False,38.44626301122388,1.6707110760391997,0.8888888888888888,0.6222222222222222,0.7555555555555555,HIGH,MID,HIGH,False,True
2022,2022-03-18 09:00:00,100.0,83.33333333333334,BULL,14.58,14.306228020108945,0.2737719798910554,2.2,True,False,True,True,2.9951933003746785,0.328740728089903,RUNNER_>=2R,True,True,True,False,,144,True,True,True,19.54465823166257,0.3214237295268596,0.26666666666666666,0.1111111111111111,0.18888888888888888,LOW,LOW,LOW,True,False
2022,2022-03-21 22:00:00,95.0,83.33333333333334,BULL,14.97,14.794803074965216,0.1751969250347844,2.200000000000002,False,False,False,False,5.079997835711408,0.3424717642052667,RUNNER_>=2R,True,True,True,False,,144,True,True,False,18.147256518220303,0.49082226773213833,0.2,0.15555555555555556,0.17777777777777778,LOW,LOW,LOW,False,True
2022,2022-03-23 15:00:00,100.0,83.33333333333334,BULL,15.68,15.31308618073786,0.366913819262141,2.200000000000002,True,True,False,True,2.071331086761332,0.4088153460713156,RUNNER_>=2R,True,True,True,False,,144,True,True,False,15.812683993617682,0.25012946918536727,0.1111111111111111,0.08888888888888889,0.1,LOW,LOW,LOW,False,True
2022,2022-03-27 00:00:00,100.0,66.66666666666666,STRONG_BULL,15.83,15.703743304092011,0.1262566959079887,2.2000000000000117,True,False,True,False,2.69292648247172,0.3168148802907963,RUNNER_>=2R,True,True,True,True,2022-03-27 13:00:00,51,True,True,True,14.18820283311679,-0.27933732365108543,0.06666666666666667,0.022222222222222223,0.044444444444444446,LOW,LOW,LOW,True,False
2022,2022-03-30 04:00:00,100.0,100.0,STRONG_BULL,17.35,16.804234247003865,0.5457657529961359,2.199999999999999,True,False,True,True,1.282601548662866,0.8794982047973957,MIDDLE_0.5-2R,True,True,False,False,,144,True,True,True,18.532790845378013,0.1686588342380002,0.24444444444444444,0.06666666666666667,0.15555555555555556,LOW,LOW,LOW,True,False
2022,2022-03-31 01:00:00,100.0,83.33333333333334,STRONG_BULL,17.35,17.046171045620767,0.3038289543792345,2.2000000000000046,False,False,False,False,2.3039278841287465,0.954484409139062,RUNNER_>=2R,True,True,True,True,2022-03-31 16:15:00,60,True,True,False,9.24766131550216,0.4957490178314705,0.022222222222222223,0.17777777777777778,0.1,LOW,LOW,LOW,False,True
2022,2022-04-03 05:00:00,99.0,100.0,BULL,17.68,17.301791715405653,0.3782082845943471,2.199999999999998,True,False,True,False,1.6921892673145489,0.9782969201662254,MIDDLE_0.5-2R,True,True,False,True,2022-04-04 11:15:00,120,True,True,True,17.20772470828312,0.3876341444475351,0.13333333333333333,0.13333333333333333,0.13333333333333333,LOW,LOW,LOW,True,False
2022,2022-05-05 13:00:00,95.0,100.0,BULL,11.99,11.81996215000718,0.1700378499928216,2.200000000000002,False,False,False,False,0.0,0.7645356607689927,FALSE_<0.5R,False,False,False,True,2022-05-05 14:00:00,3,True,True,False,32.88005642238221,1.85750171161716,0.7777777777777778,0.7333333333333333,0.7555555555555555,HIGH,HIGH,HIGH,False,True
2022,2022-05-31 11:00:00,95.0,66.66666666666666,BULL,7.41,7.30927597636708,0.1007240236329201,2.200000000000002,False,False,False,False,0.8935306270924699,0.6949682655163694,MIDDLE_0.5-2R,True,False,False,True,2022-05-31 13:45:00,10,True,True,False,44.756451382282464,2.8806021853027275,0.9333333333333333,0.9777777777777777,0.9555555555555555,HIGH,HIGH,HIGH,False,True
2022,2022-05-31 21:00:00,95.0,83.33333333333334,BULL,7.53,7.322581992184356,0.2074180078156446,2.1999999999999984,False,False,False,False,1.1570837196224248,0.867812789716824,MIDDLE_0.5-2R,True,True,False,True,2022-06-01 14:45:00,70,True,False,False,32.394522401394845,1.6485226249645768,0.7555555555555555,0.5777777777777777,0.6666666666666666,HIGH,MID,MID,False,False
2022,2022-06-01 13:00:00,100.0,100.0,BULL,7.58,7.439867174509164,0.140132825490836,2.199999999999999,False,False,False,False,0.5708869404423138,0.713608675552889,MIDDLE_0.5-2R,True,False,False,True,2022-06-01 14:30:00,5,True,True,False,18.329815984744123,1.3382787544113262,0.2222222222222222,0.4222222222222222,0.3222222222222222,LOW,MID,LOW,False,True
2022,2022-06-06 16:00:00,100.0,66.66666666666666,BULL,7.9,7.771146327532496,0.1288536724675042,2.199999999999996,False,False,False,False,0.07760741163603,0.9312889396323808,FALSE_<0.5R,False,False,False,True,2022-06-06 17:30:00,5,True,True,False,45.05248466447163,3.0166568456534204,0.9555555555555556,1.0,0.9777777777777779,HIGH,HIGH,HIGH,False,True
2022,2022-06-07 00:00:00,99.0,66.66666666666666,BULL,7.97,7.774437924039311,0.195562075960689,2.2000000000000046,True,False,True,False,0.0511346586544255,0.4090772692353771,FALSE_<0.5R,False,False,False,True,2022-06-07 00:30:00,1,True,False,True,28.62212742641755,1.5942365414441717,0.5111111111111111,0.5333333333333333,0.5222222222222221,MID,MID,MID,False,False
2022,2022-07-09 17:00:00,95.0,83.33333333333334,BULL,6.48,6.411742832351287,0.0682571676487135,2.200000000000005,False,False,False,False,1.6115523656960962,0.7325238025891488,MIDDLE_0.5-2R,True,True,False,True,2022-07-10 01:00:00,31,True,True,False,14.575281426430681,-0.004006716538251798,0.08888888888888889,0.044444444444444446,0.06666666666666667,LOW,LOW,LOW,False,True
2022,2022-07-17 12:00:00,95.0,66.66666666666666,BULL,6.535,6.458159240755209,0.0768407592447912,2.1999999999999957,False,False,False,False,0.1952088988633525,0.8198773752260944,FALSE_<0.5R,False,False,False,True,2022-07-17 13:00:00,3,True,True,False,31.680547303062795,1.4545003032603754,0.6888888888888889,0.4666666666666667,0.5777777777777777,HIGH,MID,MID,False,True
2022,2022-07-19 03:00:00,95.0,66.66666666666666,STRONG_BULL,6.877,6.752703523559736,0.1242964764402643,2.2,False,False,False,False,0.699939390814606,0.6194865872726925,MIDDLE_0.5-2R,True,False,False,True,2022-07-19 04:15:00,4,True,True,False,31.35398211430382,1.844494556074383,0.6666666666666666,0.7111111111111111,0.6888888888888889,MID,HIGH,HIGH,False,True
2022,2022-07-19 09:00:00,95.0,66.66666666666666,BULL,6.913,6.768492325625477,0.1445076743745232,2.2,False,False,False,False,4.622591865043319,0.5674439115771727,RUNNER_>=2R,True,True,True,False,,144,True,False,False,27.54474468558347,1.3736718516446533,0.4888888888888889,0.4444444444444444,0.4666666666666667,MID,MID,MID,False,False
2022,2022-07-20 10:00:00,95.0,66.66666666666666,STRONG_BULL,7.379,7.230541115066444,0.1484588849335555,2.2,False,False,False,False,0.7880969876095026,0.9834372665896276,MIDDLE_0.5-2R,True,False,False,True,2022-07-20 14:15:00,16,True,True,False,36.20570689986241,2.5466067745571364,0.8444444444444444,0.9111111111111111,0.8777777777777778,HIGH,HIGH,HIGH,False,True
2022,2022-07-22 15:00:00,100.0,83.33333333333334,STRONG_BULL,7.146,7.011644532782864,0.1343554672171363,2.199999999999999,False,False,False,False,0.0744294237303976,0.3423753491598383,FALSE_<0.5R,False,False,False,True,2022-07-22 15:30:00,1,True,True,False,21.560979801332063,0.7557953750576774,0.3111111111111111,0.28888888888888886,0.3,LOW,LOW,LOW,False,True
2022,2022-07-30 09:00:00,95.0,83.33333333333334,BULL,7.859,7.692673055894731,0.1663269441052692,2.199999999999999,False,False,False,False,2.110301502189873,0.9499362887350428,RUNNER_>=2R,True,True,True,False,,144,True,True,False,36.9627660805571,2.7436871241044436,0.8666666666666667,0.9333333333333333,0.9,HIGH,HIGH,HIGH,False,True
