starting_capital,final_balance,total_profit,roi_percent,completed_trades,winning_trades,losing_trades,win_rate,gross_profit,gross_loss,profit_factor,expectancy_per_trade,maximum_drawdown,total_fees,btc_buy_hold_return_percent,equal_weight_return_percent,partial_profit_events,asset_shock_reductions,market_shock_reductions,warning_stop_tightens,daily_profit_locks,daily_loss_stops,weekly_loss_stops,hard_lock_hits,skipped_gap_entries,skipped_risk_entries,skipped_correlation_entries,skipped_small_entries
10000.0,9709.06467517,-290.93532483,-2.9094,31,9,22,29.0323,226.84250264,517.77782749,0.4381,-9.38501048,3.7924,96.87299909,-64.2743,-69.1772,7,0,3,5,0,0,0,0,0,21,3,0
