decision_time,symbol,valid,score,entry_price,stop_price,risk_percent,projected_target,estimated_reward_percent,reward_risk,market_state,asset_shock,failed_checks,reasons
2026-05-01 04:00:00,BTCUSDT,False,70.0,77131.08,76389.45753914039,0.9615092396730467,78243.51369128941,1.4422638595095607,1.4999999999999902,NEUTRAL,NORMAL,trend_stack|trend_stability|rsi|reward_risk|setup_score,controlled EMA pullback|bullish EMA20 reclaim
2026-05-01 04:00:00,ETHUSDT,False,46.0,2282.87,2266.251591538003,0.7279612269641614,2353.8224191016784,3.108035897868846,4.269507472026198,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|reclaim|candle_quality|setup_score,controlled EMA pullback|projected R:R 4.27
2026-05-01 04:00:00,SOLUSDT,False,29.0,83.89,83.29418941220912,0.710228379772177,85.80070275601096,2.27762874718198,3.2068962773813467,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|candle_quality|market_state|setup_score,projected R:R 3.21
2026-05-01 04:00:00,XRPUSDT,False,58.0,1.3764,1.3698079256105542,0.47893594808528533,1.4103622635496922,2.4674704700444723,5.151984268270219,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|market_state|setup_score,bullish EMA20 reclaim|projected R:R 5.15
2026-05-01 04:00:00,LINKUSDT,False,34.0,9.16,9.109734582220486,0.5487491023964373,9.44792523209973,3.143288560040712,5.728097861688857,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|candle_quality|market_state|setup_score,projected R:R 5.73
2026-05-01 04:00:00,DOGEUSDT,False,67.0,0.1091,0.1064656616700014,2.4146089184221795,0.11305150749499789,3.621913377633256,1.4999999999999944,NEUTRAL,NORMAL,pullback_zone|reclaim|reward_risk|candle_quality|market_state|setup_score,bullish EMA stack|trend stable 4-of-6h
2026-05-01 05:00:00,BTCUSDT,False,39.0,77042.44,76303.92510299054,0.9585819153825601,78193.86699905446,1.4945359973729495,1.5591114054937034,NEUTRAL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|reward_risk|candle_quality|setup_score,
2026-05-01 05:00:00,ETHUSDT,False,34.0,2280.12,2266.7421670064523,0.5867161813214918,2353.629032022987,3.2239106723763205,5.494838518199611,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|candle_quality|setup_score,projected R:R 5.49
2026-05-01 05:00:00,SOLUSDT,False,34.0,83.82,83.3109870464247,0.6072690927884677,85.79672398772446,2.3582963346748618,3.8834453501428827,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|candle_quality|market_state|setup_score,projected R:R 3.88
2026-05-01 05:00:00,XRPUSDT,False,34.0,1.3759,1.3694766452098002,0.4668475027400052,1.410268530439,2.497894500981177,5.350557701006477,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|candle_quality|market_state|setup_score,projected R:R 5.35
2026-05-01 05:00:00,LINKUSDT,False,46.0,9.16,9.110110683490452,0.5446431933356741,9.447716286949749,3.141007499451408,5.767092176832814,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|reclaim|candle_quality|market_state|setup_score,controlled EMA pullback|projected R:R 5.77
2026-05-01 05:00:00,DOGEUSDT,False,63.0,0.10885,0.10623525726500131,2.4021522599896095,0.11277211410249804,3.6032283899844213,1.5000000000000029,NEUTRAL,NORMAL,pullback_zone|reclaim|volume|reward_risk|candle_quality|market_state|setup_score,bullish EMA stack|trend stable 4-of-6h
2026-05-01 06:00:00,BTCUSDT,False,41.0,77165.98,76431.61328629962,0.9516715963438545,78267.53007055057,1.4275073945157817,1.5,NEUTRAL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|volume|reward_risk|setup_score,
2026-05-01 06:00:00,ETHUSDT,False,30.0,2283.26,2267.32878078711,0.6977400389307405,2353.454458307059,3.074308589782109,4.406094559935771,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|volume|candle_quality|setup_score,projected R:R 4.41
2026-05-01 06:00:00,SOLUSDT,False,35.0,84.05,83.33305584040575,0.8529972154601414,85.79731513145843,2.078899621009442,2.4371704658941926,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|market_state|setup_score,projected R:R 2.44
2026-05-01 06:00:00,XRPUSDT,False,30.0,1.3766,1.3704104562662431,0.4496254346765152,1.4101386354076428,2.436338472151881,5.418595756053512,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|volume|candle_quality|market_state|setup_score,projected R:R 5.42
2026-05-01 06:00:00,LINKUSDT,False,42.0,9.16,9.111102777526849,0.5338124724143144,9.447165123596195,3.1349904322728652,5.8728309926780184,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|reclaim|volume|candle_quality|market_state|setup_score,controlled EMA pullback|projected R:R 5.87
2026-05-01 06:00:00,DOGEUSDT,False,63.0,0.10913,0.1066120246032155,2.3073173250109957,0.11290696309517675,3.460975987516494,1.5,NEUTRAL,NORMAL,pullback_zone|reclaim|volume|reward_risk|candle_quality|market_state|setup_score,bullish EMA stack|trend stable 4-of-6h
2026-05-01 07:00:00,BTCUSDT,False,52.0,76993.48,76360.67778000233,0.821890658790419,78086.03405853758,1.4190215308329819,1.7265332263556368,NEUTRAL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|candle_quality|setup_score,projected R:R 1.73
2026-05-01 07:00:00,ETHUSDT,False,46.0,2277.45,2265.6416196867717,0.5184913088422621,2353.5102112851264,3.3397093804529883,6.441206098343705,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|reclaim|candle_quality|setup_score,controlled EMA pullback|projected R:R 6.44
2026-05-01 07:00:00,SOLUSDT,False,34.0,83.85,83.34642938394232,0.6005612594605514,85.79786405063997,2.3230340496600816,3.868105065163087,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|candle_quality|market_state|setup_score,projected R:R 3.87
2026-05-01 07:00:00,XRPUSDT,False,36.0,1.3734,1.3672282808186542,0.44937521343714404,1.4101287328785255,2.67429247695686,5.951134813382235,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|reclaim|adx|volume|candle_quality|market_state|setup_score,controlled EMA pullback|projected R:R 5.95
2026-05-01 07:00:00,LINKUSDT,False,36.0,9.15,9.101381150560645,0.5313535457853067,9.447010471910753,3.246016086456311,6.108957232343121,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|reclaim|adx|volume|candle_quality|market_state|setup_score,controlled EMA pullback|projected R:R 6.11
2026-05-01 07:00:00,DOGEUSDT,False,76.0,0.10842,0.10595616570298583,2.2724905893877283,0.11261595857425355,3.870096452917863,1.7030197929050934,NEUTRAL,NORMAL,pullback_zone|reclaim|volume|candle_quality|market_state|setup_score,bullish EMA stack|trend stable 4-of-6h|projected R:R 1.70
2026-05-01 08:00:00,BTCUSDT,False,45.0,77130.54,76431.6792111461,0.9060753222444669,78178.83118328084,1.3591129833667,1.4999999999999996,NEUTRAL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|reward_risk|setup_score,
