window,symbol,route,entry_time,exit_time,exit_reason_diag,profit_diag,realized_r,strict_mfe_r,strict_mae_r,strict_mfe_percent,strict_mae_percent,reached_0_5r,reached_1r,reached_2r,partial_profit_taken_diag,bars_before_exit,entry_price,initial_stop,final_stop,initial_quantity,buy_fee,sell_fees,profit_trade,partial_profit_taken_trade,exit_reason_trade,fees,gross_before_fees,final_stop_r,mfe_bucket
2022,LINKUSDT,IGNITION,2022-05-05 13:00:00,2022-05-05 14:00:00,STOP LOSS,-31.86936008,-1.423975718831908,0.0,1.6246683502539396,0.0,2.38408735582167,False,False,False,False,4,11.995995,11.81996215,11.81996215,127.13848702,1.52515265,1.49630475,-31.86936008,False,STOP LOSS,3.0214574,-28.84790268,-1.0,<0.5R
2022,LINKUSDT,IGNITION,2022-05-31 11:00:00,2022-05-31 13:45:00,MARKET SEVERE SHOCK,-43.14409937,-1.9339460428253776,0.8263507595877031,2.2379315634676984,1.163992902334255,3.1523374614986768,True,False,False,False,11,7.413705,7.30927598,7.30927598,213.62685753,1.5837665,1.54374992,-43.14409937,False,MARKET SEVERE SHOCK,3.12751642,-40.01658295,-1.0,0.5-1R
2022,SOLUSDT,ADAPTIVE_BREAKOUT,2022-07-07 14:00:00,2022-07-08 02:30:00,STOP LOSS,19.01002943,0.8558538768811598,3.225073222594383,0.4130192329832012,5.3613320728171,0.6865993754714982,True,True,True,True,50,37.69884,37.07213795,38.1230928,35.44231259,1.33613407,1.35783807,19.01002943,True,STOP LOSS,2.6939721399999996,21.70400157,0.676960925849861,>=2R
2022,LINKUSDT,IGNITION,2022-07-09 17:00:00,2022-07-09 19:15:00,STOP LOSS,-0.92828009,-0.0417119363213293,1.493205954865046,0.0453164789599347,1.6467075104423023,0.0499750124937517,True,True,False,False,9,6.48324,6.41174283,6.49296486,311.26467283,2.01800358,2.02111442,-0.92828009,False,STOP LOSS,4.039118,3.1108379100000003,0.13601741159824104,1-2R
2022,LINKUSDT,IGNITION,2022-07-17 12:00:00,2022-07-17 13:00:00,STOP LOSS,-26.75867433,-1.202504417676783,0.1464580556362088,1.0394371317015194,0.1794435605456632,1.273540735370644,False,False,False,False,4,6.5382675,6.45815924,6.45815924,277.77977047,1.81619845,1.79304902,-26.75867433,False,STOP LOSS,3.6092474699999997,-23.149426860000002,-1.0,<0.5R
2022,LINKUSDT,IGNITION,2022-07-19 03:00:00,2022-07-19 04:15:00,STOP LOSS,-32.91656879,-1.1124347197740545,0.6541786752540278,1.138595708082465,1.2144792806446865,2.113796962213964,True,False,False,False,5,6.8804385,6.75270352,6.75270352,231.64886619,1.59384578,1.56408714,-32.91656879,False,STOP LOSS,3.1579329200000004,-29.75863587,-1.0,0.5-1R
2022,LINKUSDT,IGNITION,2022-07-20 10:00:00,2022-07-20 14:15:00,STOP LOSS,-33.070126,-1.1213666853191728,0.7679887587782133,1.116826014546506,1.562340694909434,2.271989936982162,True,False,False,False,17,7.3806885,7.23054112,7.23054112,196.41309618,1.44966388,1.41946288,-33.070126,False,STOP LOSS,2.86912676,-30.20099924,-1.0,0.5-1R
2022,LINKUSDT,IGNITION,2022-07-22 15:00:00,2022-07-22 15:30:00,MARKET SEVERE SHOCK,-35.42057485,-1.205121557015095,0.0465966163475858,1.2149268385272425,0.0898934803518967,2.3438182951625217,False,False,False,False,2,7.149573,7.01164453,7.01164453,213.0938085,1.52352974,1.49112382,-35.42057485,False,MARKET SEVERE SHOCK,3.01465356,-32.40592129,-1.0,<0.5R
2022,LINKUSDT,IGNITION,2022-07-30 09:00:00,2022-07-30 10:15:00,MARKET SEVERE SHOCK,-17.8058712,-0.8106814050844017,0.5412692748597004,0.9505101291227204,1.1585336261486157,2.0344734085801743,True,False,False,False,5,7.8609285,7.69267306,7.69267306,130.54008807,1.0261663,1.01039699,-17.8058712,False,MARKET SEVERE SHOCK,2.03656329,-15.769307909999998,-1.0,0.5-1R
2022,SOLUSDT,ADAPTIVE_BREAKOUT,2022-08-05 12:00:00,2022-08-05 12:45:00,MARKET SEVERE SHOCK,-25.71658432,-1.1729868585631236,0.4380288903231081,1.2000363767493956,0.7299325221563817,1.9997438491190815,False,False,False,False,3,41.030505,40.34677156,40.34677156,32.06515308,1.31564942,1.29254103,-25.71658432,False,MARKET SEVERE SHOCK,2.60819045,-23.10839387,-1.0,<0.5R
2022,LINKUSDT,IGNITION,2022-08-11 01:00:00,2022-08-11 08:00:00,STOP LOSS,-33.10471384,-1.1354778875654592,0.7004534748560592,1.2424602316241915,1.2781551240632798,2.2671840007955564,True,False,False,False,28,9.110553,8.94430784,8.94430784,175.37276397,1.59774286,1.56780369,-33.10471384,False,STOP LOSS,3.16554655,-29.93916729,-1.0,0.5-1R
2022,SOLUSDT,ADAPTIVE_BREAKOUT,2022-08-12 19:00:00,2022-08-13 11:45:00,STOP LOSS,81.5301776,3.741346100449607,7.659268199799574,0.0685020994321737,10.704720899623462,0.0957396759495722,True,True,True,True,67,43.70184,43.0910558,46.49196202,35.67818138,1.55920217,1.64393549,81.5301776,True,STOP LOSS,3.2031376600000003,84.73331526,4.568097897751802,>=2R
2022,LINKUSDT,IGNITION,2022-09-11 07:00:00,2022-09-11 13:15:00,STOP LOSS,8.40024504,0.382261773936275,2.7936783674451844,0.1606567433236064,3.28632623882774,0.1889875646321482,True,True,True,True,25,7.9129545,7.81987095,7.92482393,236.07942898,1.86808578,1.88023435,8.40024504,True,STOP LOSS,3.7483201299999998,12.14856517,0.12751372288658996,>=2R
2022,LINKUSDT,IGNITION,2022-09-12 08:00:00,2022-09-12 14:45:00,STOP LOSS,-24.63715702,-1.1201756505965914,0.5867393364561968,1.2464618611868623,1.2053038390031674,2.560532715487566,True,False,False,False,27,8.046021,7.88073636,7.88073636,133.06749063,1.07066382,1.04814548,-24.63715702,False,STOP LOSS,2.1188093,-22.51834772,-1.0,0.5-1R
